Program Time [s],data 0,data 1
1093,2,2
1093.01,2,1
1093.01,1,1
1093.01,1,2
1093.01,2,2
1093.01,2,2
1093.01,2,2
1093.01,1,1
1093.01,1,1
1093.02,1,1
1093.02,1,1
1093.02,1,1
1093.02,0,1
1093.03,1,1
1093.03,2,2
1093.03,2,2
1093.03,2,2
1093.03,1,1
1093.03,2,2
1093.03,2,2
1093.04,2,2
1093.04,2,1
1093.04,2,2
1093.04,1,0
1093.04,0,1
1093.05,1,1
1093.05,1,1
1093.05,2,2
1093.05,2,2
1093.05,2,2
1093.05,2,2
1093.05,1,2
1093.06,2,2
1093.06,2,1
1093.06,1,1
1093.06,0,1
1093.06,1,2
1093.07,3,2
1093.07,1,1
1093.07,2,1
1093.07,1,1
1093.08,1,1
1093.08,0,0
1093.08,1,2
1093.08,2,1
1093.08,1,2
1093.08,2,3
1093.08,2,1
1093.09,1,1
1093.09,1,0
1093.09,1,1
1093.09,1,2
1093.09,2,2
1093.1,2,2
1093.1,2,2
1093.1,2,2
1093.1,1,1
1093.1,1,1
1093.1,1,2
1093.1,2,2
1093.11,2,2
1093.11,1,2
1093.11,2,3
1093.11,2,1
1093.11,1,1
1093.12,1,0
1093.12,0,1
1093.12,2,2
1093.12,2,2
1093.12,2,1
1093.12,1,1
1093.12,1,1
1093.13,1,1
1093.13,0,1
1093.13,0,1
1093.13,1,2
1093.13,2,2
1093.14,2,2
1093.14,3,2
1093.14,1,1
1093.14,2,2
1093.14,1,1
1093.14,1,1
1093.14,1,1
1093.15,1,2
1093.15,1,1
1093.15,1,1
1093.15,1,0
1093.16,0,1
1093.16,1,1
1093.16,2,3
1093.16,3,1
1093.16,1,1
1093.16,2,2
1093.16,2,2
1093.17,2,2
1093.17,1,1
1093.17,1,1
1093.17,1,1
1093.17,1,1
1093.18,1,1
1093.18,1,1
1093.18,1,2
1093.18,2,3
1093.18,3,3
1093.19,2,1
1093.19,1,1
1093.19,0,1
1093.19,1,1
1093.19,1,2
1093.19,2,2
1093.19,2,1
1093.2,1,1
1093.2,1,1
1093.2,2,2
1093.2,2,2
1093.21,2,2
1093.21,2,2
1093.21,1,1
1093.21,1,0
1093.21,0,0
1093.21,1,2
1093.21,2,2
1093.21,2,2
1093.22,2,2
1093.22,2,2
1093.22,2,1
1093.22,1,1
1093.23,0,1
1093.23,1,1
1093.23,1,1
1093.23,1,1
1093.23,1,2
1093.23,4,4
1093.23,3,2
1093.24,0,0
1093.24,1,0
1093.24,0,0
1093.24,2,2
1093.24,2,1
1093.25,1,2
1093.25,1,0
1093.25,0,0
1093.25,0,0
1093.25,2,3
1093.26,2,2
1093.26,2,2
1093.26,2,2
1093.26,1,1
1093.26,1,2
1093.26,2,2
1093.26,2,3
1093.27,2,1
1093.27,0,0
1093.27,1,1
1093.27,1,1
1093.28,1,1
1093.28,0,0
1093.28,0,0
1093.28,2,3
1093.28,4,3
1093.28,2,1
1093.28,0,1
1093.29,2,2
1093.29,1,0
1093.29,0,0
1093.29,1,1
1093.29,1,2
1093.3,2,2
1093.3,3,2
1093.3,2,2
1093.3,2,1
1093.3,0,0
1093.3,0,0
1093.3,0,1
1093.31,2,3
1093.31,3,3
1093.31,3,3
1093.31,2,1
1093.31,1,1
1093.32,1,1
1093.32,1,2
1093.32,2,2
1093.32,1,1
1093.32,1,2
1093.32,2,2
1093.32,1,0
1093.33,0,0
1093.33,2,4
1093.33,6,5
1093.33,4,2
1093.33,0,-1
1093.34,-1,-2
1093.34,-1,1
1093.34,3,4
1093.34,5,3
1093.35,2,1
1093.35,0,0
1093.35,0,1
1093.35,1,1
1093.35,1,1
1093.35,1,2
1093.35,2,2
1093.36,2,1
1093.36,1,2
1093.36,2,3
1093.36,2,1
1093.36,1,1
1093.37,1,0
1093.37,0,1
1093.37,2,2
1093.37,2,1
1093.37,1,1
1093.37,1,1
1093.37,2,2
1093.38,2,2
1093.38,2,2
1093.38,2,1
1093.38,1,1
1093.38,1,2
1093.39,4,3
1093.39,2,1
1093.39,0,0
1093.39,0,1
1093.39,2,2
1093.39,2,2
1093.39,1,1
1093.4,1,1
1093.4,1,1
1093.4,1,1
1093.4,0,1
1093.4,1,1
1093.41,2,2
1093.41,2,2
1093.41,2,2
1093.41,3,2
1093.41,1,1
1093.41,1,0
1093.41,0,2
1093.42,2,1
1093.42,1,1
1093.42,1,2
1093.42,2,3
1093.43,3,2
1093.43,2,1
1093.43,1,0
1093.43,0,1
1093.43,1,2
1093.44,2,2
1093.44,2,2
1093.44,2,1
1093.44,1,2
1093.44,2,3
1093.44,2,1
1093.44,1,1
1093.45,0,1
1093.45,1,2
1093.45,2,2
1093.45,2,1
1093.45,1,1
1093.46,1,2
1093.46,2,2
1093.46,2,2
1093.46,3,2
1093.46,1,1
1093.46,1,0
1093.46,0,2
1093.47,2,1
1093.47,1,1
1093.47,1,2
1093.47,2,2
1093.48,1,1
1093.48,1,1
1093.48,2,3
1093.48,2,1
1093.48,0,1
1093.48,1,1
1093.48,1,2
1093.49,2,2
1093.49,2,1
1093.49,1,2
1093.49,2,2
1093.49,2,2
1093.5,2,2
1093.5,1,1
1093.5,1,1
1093.5,1,1
1093.5,2,2
1093.5,2,2
1093.5,2,1
1093.51,1,1
1093.51,1,2
1093.51,2,2
1093.51,1,0
1093.51,0,1
1093.52,3,3
1093.52,2,2
1093.52,2,2
1093.52,2,1
1093.52,1,2
1093.53,2,2
1093.53,2,1
1093.53,1,2
1093.53,1,1
1093.53,1,1
1093.53,2,2
1093.53,2,1
1093.54,0,0
1093.54,0,1
1093.54,1,2
1093.54,2,3
1093.55,2,1
1093.55,1,0
1093.55,1,1
1093.55,1,1
1093.55,2,2
1093.55,2,2
1093.55,1,2
1093.56,3,2
1093.56,2,1
1093.56,1,1
1093.56,1,0
1093.56,0,1
1093.57,1,1
1093.57,1,1
1093.57,2,3
1093.57,2,2
1093.57,1,1
1093.57,1,2
1093.57,2,2
1093.58,2,2
1093.58,3,2
1093.58,1,1
1093.58,1,1
1093.58,0,0
1093.59,1,1
1093.59,2,2
1093.59,1,1
1093.59,1,2
1093.59,2,2
1093.59,2,3
1093.59,2,1
1093.6,1,1
1093.6,0,0
1093.6,1,1
1093.6,1,2
1093.6,2,2
1093.61,1,1
1093.61,1,2
1093.61,2,2
1093.61,1,1
1093.62,1,2
1093.62,3,2
1093.62,2,1
1093.62,1,2
1093.62,2,2
1093.62,2,2
1093.62,1,1
1093.63,1,0
1093.63,1,1
1093.63,1,2
1093.63,2,1
1093.63,1,1
1093.64,1,2
1093.64,1,1
1093.64,1,1
1093.64,2,2
1093.64,2,2
1093.64,2,2
1093.64,2,2
1093.65,1,1
1093.65,1,1
1093.65,1,1
1093.65,1,1
1093.65,1,2
1093.66,2,2
1093.66,3,3
1093.66,1,0
1093.66,1,1
1093.66,2,2
1093.66,2,1
1093.66,1,2
1093.67,2,2
1093.67,2,2
1093.67,1,1
1093.67,0,0
1093.68,1,1
1093.68,1,2
1093.68,3,2
1093.68,2,1
1093.68,1,0
1093.69,0,1
1093.69,2,2
1093.69,3,2
1093.69,1,1
1093.69,1,1
1093.69,0,1
1093.69,1,1
1093.7,1,0
1093.7,1,1
1093.7,1,2
1093.7,2,2
1093.7,2,1
1093.71,1,1
1093.71,1,1
1093.71,1,1
1093.71,2,2
1093.71,1,1
1093.71,1,2
1093.71,2,2
1093.72,2,2
1093.72,2,2
1093.72,2,1
1093.72,1,0
1093.72,1,1
1093.73,1,1
1093.73,1,1
1093.73,3,3
1093.73,2,1
1093.73,1,0
1093.73,1,2
1093.73,2,1
1093.74,1,0
1093.74,0,1
1093.74,1,1
1093.74,2,2
1093.75,3,4
1093.75,3,2
1093.75,1,0
1093.75,0,0
1093.75,1,2
1093.75,2,3
1093.75,2,1
1093.76,1,1
1093.76,1,1
1093.76,1,1
1093.76,1,0
1093.76,1,1
1093.77,1,1
1093.77,1,2
1093.77,2,2
1093.77,2,2
1093.77,2,2
1093.78,2,1
1093.78,1,1
1093.78,1,2
1093.78,2,2
1093.78,2,2
1093.78,2,2
1093.78,2,1
1093.79,1,1
1093.79,1,2
1093.79,2,2
1093.79,2,2
1093.79,2,1
1093.8,1,1
1093.8,2,2
1093.8,1,1
1093.8,1,1
1093.8,2,2
1093.8,2,2
1093.8,2,2
1093.81,2,2
1093.81,1,1
1093.81,1,1
1093.81,0,1
1093.82,1,1
1093.82,1,1
1093.82,2,2
1093.82,2,2
1093.82,2,2
1093.82,2,2
1093.82,2,1
1093.83,1,1
1093.83,1,1
1093.83,0,1
1093.83,1,2
1093.83,2,2
1093.84,1,1
1093.84,1,1
1093.84,2,2
1093.84,2,1
1093.84,2,2
1093.84,2,2
1093.84,1,2
1093.85,2,2
1093.85,2,1
1093.85,1,1
1093.85,1,1
1093.85,2,2
1093.86,2,2
1093.86,2,1
1093.86,1,2
1093.86,2,2
1093.87,2,1
1093.87,1,1
1093.87,2,2
1093.87,2,2
1093.87,2,1
1093.87,1,1
1093.87,1,1
1093.88,1,1
1093.88,2,2
1093.88,2,2
1093.88,2,2
1093.88,2,2
1093.89,2,1
1093.89,1,1
1093.89,1,1
1093.89,0,1
1093.89,2,2
1093.89,2,1
1093.89,1,1
1093.9,1,1
1093.9,1,1
1093.9,1,1
1093.9,1,1
1093.9,0,1
1093.91,1,1
1093.91,1,1
1093.91,1,0
1093.91,1,1
1093.91,1,1
1093.91,2,2
1093.91,1,1
1093.92,1,2
1093.92,2,2
1093.92,2,2
1093.92,2,2
1093.92,2,2
1093.93,2,1
1093.93,1,1
1093.93,0,0
1093.93,1,1
1093.93,0,0
1093.93,1,1
1093.93,2,2
1093.94,2,2
1093.94,2,2
1093.94,2,2
1093.94,2,2
1093.95,1,1
1093.95,1,2
1093.95,2,2
1093.95,2,2
1093.95,1,1
1093.96,1,2
1093.96,3,2
1093.96,1,1
1093.96,1,1
1093.96,2,2
1093.96,2,2
1093.96,2,1
1093.97,1,1
1093.97,1,1
1093.97,2,2
1093.97,2,2
1093.97,1,1
1093.98,1,2
1093.98,2,2
1093.98,2,1
1093.98,1,1
1093.98,1,1
1093.98,2,2
1093.98,2,2
1093.99,2,2
1093.99,2,2
1093.99,2,1
1093.99,1,0
1093.99,0,0
1094,1,2
1094,4,4
1094,3,2
1094,2,1
1094,1,1
1094,1,1
1094,1,1
1094.01,1,0
1094.01,0,2
1094.01,1,1
1094.01,1,1
1094.02,1,1
1094.02,1,1
1094.02,2,3
1094.02,3,3
1094.02,1,1
1094.03,1,1
1094.03,0,1
1094.03,1,1
1094.03,1,1
1094.03,1,0
1094.03,1,2
1094.03,2,2
1094.04,2,1
1094.04,1,1
1094.04,1,2
1094.04,2,2
1094.04,2,1
1094.05,1,1
1094.05,1,0
1094.05,0,1
1094.05,1,1
1094.05,1,1
1094.05,1,1
1094.05,2,2
1094.06,2,2
1094.06,1,1
1094.06,1,1
1094.06,2,2
1094.07,2,2
1094.07,3,2
1094.07,2,2
1094.07,1,1
1094.07,0,0
1094.07,0,1
1094.07,0,1
1094.08,2,3
1094.08,3,2
1094.08,1,1
1094.08,1,2
1094.08,2,2
1094.09,1,1
1094.09,1,1
1094.09,1,1
1094.09,1,1
1094.09,1,0
1094.09,1,1
1094.09,1,1
1094.1,1,2
1094.1,2,2
1094.1,2,2
1094.1,2,1
1094.1,1,1
1094.11,2,2
1094.11,2,2
1094.11,2,2
1094.11,2,2
1094.11,1,1
1094.12,1,1
1094.12,1,1
1094.12,1,1
1094.12,1,1
1094.12,1,1
1094.12,1,1
1094.12,1,0
1094.13,1,1
1094.13,2,2
1094.13,2,2
1094.13,2,2
1094.14,2,2
1094.14,1,1
1094.14,1,1
1094.14,0,2
1094.14,2,2
1094.14,1,2
1094.14,3,2
1094.15,1,1
1094.15,0,0
1094.15,1,2
1094.15,3,1
1094.15,1,1
1094.16,1,1
1094.16,3,3
1094.16,2,1
1094.16,0,0
1094.16,0,0
1094.16,2,2
1094.16,1,1
1094.17,1,1
1094.17,3,3
1094.17,3,1
1094.17,1,0
1094.17,1,1
1094.18,1,2
1094.18,2,2
1094.18,2,2
1094.18,2,1
1094.18,1,1
1094.18,2,2
1094.18,2,2
1094.19,2,2
1094.19,1,1
1094.19,1,1
1094.19,1,2
1094.19,2,2
1094.2,1,1
1094.2,2,2
1094.2,2,2
1094.2,2,2
1094.21,2,1
1094.21,1,0
1094.21,1,1
1094.21,1,1
1094.21,1,2
1094.21,2,1
1094.21,1,1
1094.22,1,2
1094.22,3,3
1094.22,2,1
1094.22,1,1
1094.22,0,0
1094.23,1,1
1094.23,2,2
1094.23,3,2
1094.23,1,0
1094.23,0,1
1094.23,1,1
1094.23,2,1
1094.24,1,2
1094.24,2,2
1094.24,2,2
1094.24,2,2
1094.24,2,2
1094.25,1,1
1094.25,0,1
1094.25,1,1
1094.25,1,2
1094.25,2,2
1094.25,2,2
1094.25,2,2
1094.26,2,1
1094.26,1,1
1094.26,1,2
1094.26,2,2
1094.27,2,2
1094.27,2,2
1094.27,2,1
1094.27,1,1
1094.27,2,2
1094.27,1,1
1094.27,1,2
1094.28,2,2
1094.28,2,3
1094.28,2,2
1094.28,1,1
1094.28,0,1
1094.29,1,2
1094.29,2,1
1094.29,1,1
1094.29,1,0
1094.29,0,1
1094.3,1,1
1094.3,1,2
1094.3,2,3
1094.3,3,1
1094.3,0,0
1094.3,2,2
1094.3,2,1
1094.31,2,2
1094.31,2,2
1094.31,1,1
1094.31,1,1
1094.31,1,1
1094.32,1,1
1094.32,1,1
1094.32,3,4
1094.32,3,3
1094.32,3,1
1094.32,0,0
1094.32,0,0
1094.33,0,1
1094.33,2,2
1094.33,2,2
1094.33,2,2
1094.34,2,1
1094.34,1,0
1094.34,0,0
1094.34,1,1
1094.34,2,2
1094.34,1,1
1094.34,1,2
1094.35,2,2
1094.35,2,2
1094.35,2,2
1094.35,2,1
1094.35,1,1
1094.36,2,2
1094.36,2,2
1094.36,2,1
1094.36,1,1
1094.36,2,2
1094.36,2,3
1094.36,2,1
1094.37,1,1
1094.37,1,1
1094.37,1,0
1094.37,0,1
1094.37,1,1
1094.38,2,2
1094.38,2,2
1094.38,2,2
1094.38,2,2
1094.38,1,1
1094.39,1,2
1094.39,2,2
1094.39,2,2
1094.39,2,1
1094.39,1,1
1094.39,1,1
1094.39,2,2
1094.4,2,2
1094.4,1,1
1094.4,1,1
1094.4,3,3
1094.41,2,1
1094.41,0,1
1094.41,2,2
1094.41,1,1
1094.41,1,0
1094.41,0,1
1094.41,1,2
1094.42,1,1
1094.42,2,2
1094.42,2,2
1094.42,2,2
1094.42,2,2
1094.43,2,1
1094.43,1,1
1094.43,1,1
1094.43,2,2
1094.43,2,2
1094.43,2,2
1094.43,2,1
1094.44,1,1
1094.44,1,1
1094.44,1,0
1094.44,1,1
1094.44,1,0
1094.45,1,2
1094.45,2,2
1094.45,2,2
1094.45,1,1
1094.46,2,2
1094.46,2,2
1094.46,1,1
1094.46,1,1
1094.46,1,2
1094.46,2,2
1094.46,2,3
1094.47,1,1
1094.47,1,1
1094.47,1,0
1094.47,1,1
1094.47,1,1
1094.48,1,2
1094.48,2,2
1094.48,2,2
1094.48,3,2
1094.48,1,1
1094.48,1,1
1094.48,1,1
1094.49,1,1
1094.49,1,1
1094.49,0,1
1094.49,1,1
1094.49,1,2
1094.5,2,2
1094.5,2,2
1094.5,2,2
1094.5,2,2
1094.5,2,1
1094.5,1,1
1094.5,1,1
1094.51,0,1
1094.51,1,1
1094.51,1,1
1094.51,2,2
1094.51,2,2
1094.52,2,2
1094.52,2,2
1094.52,2,1
1094.52,1,1
1094.52,1,1
1094.52,2,2
1094.52,1,1
1094.53,0,0
1094.53,1,2
1094.53,2,2
1094.53,2,1
1094.54,1,1
1094.54,1,1
1094.54,1,1
1094.54,0,1
1094.54,1,1
1094.55,2,2
1094.55,2,2
1094.55,2,2
1094.55,1,1
1094.55,1,2
1094.55,2,2
1094.55,2,2
1094.56,1,1
1094.56,1,2
1094.56,2,2
1094.56,2,2
1094.56,2,2
1094.57,1,1
1094.57,1,1
1094.57,0,1
1094.57,2,2
1094.57,2,2
1094.57,1,1
1094.57,1,1
1094.58,1,1
1094.58,2,2
1094.58,2,2
1094.58,1,1
1094.59,1,1
1094.59,2,2
1094.59,2,2
1094.59,2,2
1094.59,1,1
1094.59,1,1
1094.59,2,3
1094.59,3,1
1094.6,1,1
1094.6,1,0
1094.6,1,2
1094.6,2,2
1094.61,1,1
1094.61,1,1
1094.61,1,1
1094.61,1,1
1094.61,1,0
1094.61,1,1
1094.61,1,2
1094.62,2,2
1094.62,2,2
1094.62,2,2
1094.62,2,1
1094.62,1,1
1094.63,1,2
1094.63,2,2
1094.63,2,2
1094.63,3,1
1094.63,1,1
1094.64,1,1
1094.64,1,1
1094.64,1,1
1094.64,1,1
1094.64,1,1
1094.64,1,1
1094.64,1,1
1094.65,0,1
1094.65,1,1
1094.65,1,1
1094.65,1,1
1094.66,1,1
1094.66,2,2
1094.66,2,2
1094.66,2,2
1094.66,2,2
1094.66,2,2
1094.66,1,1
1094.67,1,1
1094.67,1,2
1094.67,2,2
1094.67,2,2
1094.67,2,2
1094.68,2,1
1094.68,1,1
1094.68,2,2
1094.68,2,2
1094.68,2,1
1094.68,1,1
1094.68,1,1
1094.69,2,2
1094.69,1,1
1094.69,1,1
1094.69,2,2
1094.69,1,1
1094.7,2,3
1094.7,3,2
1094.7,1,0
1094.7,0,1
1094.7,2,2
1094.7,2,2
1094.71,1,1
1094.71,1,1
1094.71,1,0
1094.71,0,1
1094.71,1,1
1094.71,1,1
1094.72,1,2
1094.72,2,2
1094.72,2,2
1094.72,2,2
1094.73,2,2
1094.73,2,1
1094.73,1,1
1094.73,0,1
1094.73,1,1
1094.73,2,1
1094.73,1,1
1094.74,1,1
1094.74,2,2
1094.74,2,2
1094.74,2,1
1094.74,1,2
1094.75,1,1
1094.75,1,1
1094.75,1,1
1094.75,1,2
1094.75,1,1
1094.75,2,3
1094.75,3,2
1094.76,1,0
1094.76,1,1
1094.76,1,2
1094.76,2,2
1094.76,2,2
1094.77,1,2
1094.77,2,2
1094.77,1,1
1094.77,1,1
1094.77,0,1
1094.77,0,1
1094.77,2,3
1094.78,3,1
1094.78,1,0
1094.78,1,2
1094.78,3,2
1094.79,2,1
1094.79,1,1
1094.79,1,1
1094.79,1,1
1094.79,1,1
1094.8,1,1
1094.8,1,1
1094.8,1,1
1094.8,1,1
1094.8,1,1
1094.8,1,0
1094.8,1,1
1094.81,2,2
1094.81,2,2
1094.81,2,2
1094.81,2,2
1094.81,2,2
1094.82,1,1
1094.82,1,1
1094.82,1,2
1094.82,3,3
1094.82,2,1
1094.82,0,1
1094.82,2,2
1094.83,2,1
1094.83,0,0
1094.83,1,2
1094.83,2,1
1094.83,0,0
1094.84,1,1
1094.84,1,1
1094.84,1,1
1094.84,1,1
1094.84,2,2
1094.84,2,2
1094.84,2,2
1094.85,2,2
1094.85,2,2
1094.85,1,2
1094.85,2,2
1094.86,1,0
1094.86,0,1
1094.86,1,1
1094.86,1,1
1094.86,1,1
1094.86,1,2
1094.86,3,3
1094.87,2,2
1094.87,2,2
1094.87,2,1
1094.87,0,0
1094.87,0,1
1094.88,2,3
1094.88,3,2
1094.88,1,1
1094.88,1,2
1094.88,2,2
1094.89,2,1
1094.89,1,1
1094.89,0,0
1094.89,0,1
1094.89,1,1
1094.89,1,2
1094.89,3,2
1094.9,1,1
1094.9,1,1
1094.9,3,5
1094.9,4,2
1094.9,0,-1
1094.91,0,0
1094.91,2,3
1094.91,4,3
1094.91,3,2
1094.91,1,0
1094.91,0,0
1094.91,0,0
1094.92,1,2
1094.92,3,3
1094.92,3,3
1094.92,4,2
1094.93,1,0
1094.93,0,1
1094.93,2,2
1094.93,2,2
1094.93,2,1
1094.93,0,1
1094.93,1,1
1094.94,2,2
1094.94,2,2
1094.94,2,2
1094.94,2,1
1094.94,0,1
1094.95,0,1
1094.95,2,3
1094.95,3,2
1094.95,1,0
1094.95,0,1
1094.95,1,1
1094.95,1,1
1094.96,1,1
1094.96,1,2
1094.96,3,3
1094.96,3,2
1094.96,1,1
1094.97,0,0
1094.97,1,1
1094.97,0,0
1094.97,1,1
1094.97,2,2
1094.98,1,1
1094.98,1,2
1094.98,4,4
1094.98,2,1
1094.98,0,0
1094.98,1,2
1094.98,1,0
1094.99,0,0
1094.99,0,1
1094.99,1,2
1094.99,3,3
1095,2,2
1095,1,1
1095,2,3
1095,3,4
1095,3,0
1095,-1,-1
1095,0,0
1095.01,2,2
1095.01,3,2
1095.01,1,0
1095.01,0,0
1095.01,2,2
1095.02,3,3
1095.02,2,2
1095.02,1,1
1095.02,1,3
1095.02,3,2
1095.02,2,1
1095.02,1,1
1095.03,1,1
1095.03,1,1
1095.03,1,1
1095.03,1,1
1095.03,0,0
1095.04,2,2
1095.04,1,1
1095.04,2,2
1095.04,2,2
1095.04,2,2
1095.04,2,2
1095.04,1,1
1095.05,1,1
1095.05,2,2
1095.05,1,1
1095.05,2,2
1095.06,2,1
1095.06,1,2
1095.06,4,5
1095.06,4,0
1095.06,0,-1
1095.07,0,0
1095.07,1,2
1095.07,3,3
1095.07,3,1
1095.07,1,1
1095.07,1,2
1095.07,2,1
1095.08,1,2
1095.08,2,3
1095.08,3,3
1095.08,2,0
1095.08,0,0
1095.09,0,0
1095.09,1,1
1095.09,2,2
1095.09,2,2
1095.09,2,2
1095.09,2,2
1095.09,3,2
1095.1,2,1
1095.1,0,0
1095.1,0,0
1095.1,0,1
1095.1,2,2
1095.11,2,2
1095.11,2,1
1095.11,1,2
1095.11,2,2
1095.11,2,2
1095.11,2,2
1095.11,1,1
1095.12,2,2
1095.12,2,2
1095.12,2,1
1095.12,1,2
1095.13,2,1
1095.13,0,0
1095.13,0,1
1095.13,2,2
1095.13,1,0
1095.14,0,0
1095.14,1,2
1095.14,4,4
1095.14,1,0
1095.14,0,0
1095.14,0,1
1095.14,4,5
1095.15,7,6
1095.15,3,0
1095.15,-1,0
1095.15,0,0
1095.15,0,0
1095.16,0,1
1095.16,2,3
1095.16,2,1
1095.16,1,1
1095.16,2,2
1095.16,1,1
1095.16,1,1
1095.17,1,2
1095.17,2,2
1095.17,2,2
1095.17,3,2
1095.17,1,0
1095.18,0,2
1095.18,1,1
1095.18,0,0
1095.18,0,2
1095.18,2,2
1095.18,2,2
1095.18,2,2
1095.19,2,2
1095.19,3,2
1095.19,2,1
1095.19,1,1
1095.2,0,0
1095.2,0,1
1095.2,1,2
1095.2,2,2
1095.2,2,2
1095.2,2,2
1095.2,1,1
1095.21,1,1
1095.21,1,1
1095.21,1,1
1095.21,1,0
1095.21,1,1
1095.22,1,0
1095.22,1,1
1095.22,3,5
1095.22,5,3
1095.22,0,1
1095.23,1,1
1095.23,2,2
1095.23,1,0
1095.23,-1,0
1095.23,0,0
1095.23,3,3
1095.23,3,3
1095.24,2,2
1095.24,1,2
1095.24,3,2
1095.24,1,1
1095.24,0,1
1095.25,1,1
1095.25,2,3
1095.25,3,2
1095.25,1,0
1095.25,0,0
1095.25,1,0
1095.25,0,1
1095.26,2,1
1095.26,1,2
1095.26,3,3
1095.26,3,2
1095.27,2,2
1095.27,3,2
1095.27,0,0
1095.27,0,0
1095.27,0,0
1095.27,1,1
1095.27,2,2
1095.28,2,2
1095.28,2,3
1095.28,2,2
1095.28,2,2
1095.28,1,1
1095.29,1,1
1095.29,0,0
1095.29,0,0
1095.29,1,3
1095.29,3,2
1095.29,2,1
1095.29,2,3
1095.3,5,5
1095.3,4,3
1095.3,1,0
1095.3,0,0
1095.3,0,0
1095.31,1,1
1095.31,1,0
1095.31,0,0
1095.31,1,2
1095.32,3,3
1095.32,3,1
1095.32,1,1
1095.32,1,1
1095.32,1,1
1095.32,3,3
1095.32,3,1
1095.32,1,1
1095.33,2,1
1095.33,1,1
1095.33,0,0
1095.33,1,1
1095.34,2,2
1095.34,1,2
1095.34,2,2
1095.34,3,2
1095.34,2,2
1095.34,1,1
1095.34,1,1
1095.35,1,1
1095.35,2,1
1095.35,0,0
1095.35,1,1
