Program Time [s],data 0,data 1
136.264,3,3
136.268,1,0
136.268,1,1
136.272,2,3
136.272,3,4
136.276,2,0
136.276,0,0
136.276,0,1
136.28,1,1
136.28,2,2
136.284,2,2
136.284,1,1
136.288,1,2
136.288,2,2
136.288,2,2
136.292,2,2
136.292,1,1
136.296,1,1
136.296,1,1
136.3,1,1
136.301,1,2
136.301,2,2
136.305,2,3
136.305,2,2
136.309,1,1
136.309,1,1
136.309,1,1
136.313,1,1
136.313,0,0
136.317,1,1
136.317,1,1
136.321,0,1
136.321,1,2
136.321,3,3
136.325,3,2
136.325,2,1
136.329,1,0
136.329,1,1
136.333,1,1
136.333,1,1
136.333,1,1
136.337,1,1
136.337,0,1
136.342,1,1
136.342,2,2
136.346,2,1
136.346,1,2
136.346,2,2
136.35,2,2
136.35,1,1
136.354,1,1
136.354,1,1
136.358,1,1
136.358,2,3
136.358,3,2
136.362,2,1
136.362,1,1
136.366,2,2
136.366,3,2
136.37,1,1
136.37,1,1
136.37,1,1
136.374,1,1
136.374,0,0
136.378,1,1
136.378,1,1
136.382,1,1
136.382,1,2
136.382,3,2
136.387,2,2
136.387,1,2
136.391,2,2
136.391,2,1
136.395,0,0
136.395,0,1
136.395,2,2
136.399,3,5
136.399,4,2
136.403,0,0
136.403,0,1
136.403,2,2
136.407,3,1
136.407,1,1
136.411,1,1
136.411,0,1
136.415,1,1
136.415,1,1
136.415,1,2
136.419,2,2
136.419,2,2
136.423,2,2
136.423,2,2
136.428,2,2
136.428,2,2
136.428,1,1
136.432,0,0
136.432,0,1
136.436,1,1
136.436,1,2
136.44,2,1
136.44,1,2
136.44,3,3
136.444,2,1
136.444,1,2
136.448,3,2
136.448,1,1
136.452,1,0
136.452,0,1
136.452,1,1
136.456,1,1
136.456,1,1
136.46,1,1
136.46,2,2
136.464,3,2
136.464,2,2
136.464,1,1
136.468,1,1
136.468,2,2
136.473,2,2
136.473,2,1
136.477,1,1
136.477,1,1
136.477,3,3
136.481,2,1
136.481,1,1
136.485,0,0
136.485,0,0
136.489,2,5
136.489,5,3
136.489,1,0
136.493,0,0
136.493,0,0
136.497,1,1
136.497,1,1
136.501,2,2
136.501,1,2
136.501,2,2
136.505,2,2
136.505,2,2
136.509,2,2
136.509,1,1
136.509,1,1
136.514,2,2
136.514,2,2
136.518,1,1
136.518,1,1
136.522,2,2
136.522,2,3
136.522,2,1
136.526,0,1
136.526,1,2
136.53,2,2
136.53,2,2
136.534,1,1
136.534,1,2
136.534,2,2
136.538,2,2
136.538,1,1
136.542,1,1
136.542,1,2
136.546,2,2
136.546,2,2
136.546,2,2
136.55,1,1
136.55,1,1
136.554,1,1
136.554,1,1
136.559,0,1
136.559,1,1
136.559,2,2
136.563,1,1
136.563,1,1
136.567,2,2
136.567,2,3
136.571,3,2
136.571,0,0
136.571,0,1
136.575,3,4
136.575,3,1
136.579,0,0
136.579,0,0
136.583,2,3
136.583,2,3
136.583,3,3
136.587,1,1
136.587,1,1
136.591,1,0
136.591,1,1
136.595,1,1
136.595,2,2
136.595,2,2
136.599,2,2
136.6,1,1
136.604,1,1
136.604,1,2
136.604,2,2
136.608,2,2
136.608,2,2
136.612,2,1
136.612,1,1
136.616,1,1
136.616,1,1
136.616,1,0
136.62,1,2
136.62,2,1
136.624,0,1
136.624,1,1
136.628,2,2
136.628,3,2
136.628,1,1
136.632,1,1
136.632,1,1
136.636,1,0
136.636,1,1
136.641,1,1
136.641,1,1
136.641,2,2
136.645,3,3
136.645,1,1
136.649,1,1
136.649,1,1
136.653,1,0
136.653,1,1
136.653,2,3
136.657,2,1
136.657,1,0
136.661,0,0
136.661,0,0
136.665,3,5
136.665,6,5
136.665,2,0
136.669,0,0
136.669,0,0
136.673,0,0
136.673,0,1
136.677,3,4
136.677,4,4
136.677,3,3
136.681,3,1
136.681,0,0
136.686,0,1
136.686,1,1
136.69,2,2
136.69,2,1
136.69,1,1
136.694,1,1
136.694,1,1
136.698,0,0
136.698,0,0
136.702,0,2
136.702,2,3
136.702,3,3
136.706,3,3
136.706,3,1
136.71,1,1
136.71,1,0
136.71,1,1
136.714,1,1
136.714,0,0
136.718,1,2
136.718,3,4
136.722,5,3
136.722,2,1
136.722,0,1
136.727,1,1
136.727,2,1
136.731,0,0
136.731,1,3
136.735,3,2
136.735,0,-1
136.735,0,0
136.739,1,2
136.739,3,2
136.743,2,2
136.743,2,2
136.747,2,2
136.747,2,2
136.747,2,1
136.751,1,1
136.751,0,0
136.755,0,1
136.755,2,2
136.759,3,3
136.759,2,2
136.759,2,2
136.763,2,2
136.763,2,2
136.767,1,1
136.767,1,2
136.772,2,2
136.772,2,2
136.772,2,0
136.776,0,0
136.776,0,1
136.78,1,1
136.78,1,1
136.784,3,5
136.784,4,1
136.784,0,0
136.788,0,0
136.788,0,0
136.792,1,2
136.792,3,6
136.792,8,6
136.796,2,0
136.796,-1,0
136.8,0,0
136.8,2,2
136.804,1,2
136.804,3,3
136.804,3,2
136.808,1,0
136.808,1,1
136.812,1,0
136.812,0,0
136.817,1,1
136.817,0,1
136.817,1,2
136.821,3,4
136.821,3,3
136.825,3,2
136.825,1,1
136.829,1,0
136.829,0,1
136.829,1,1
136.833,2,2
136.833,2,3
136.837,3,3
136.837,2,0
136.841,0,0
136.841,2,2
136.841,2,2
136.845,1,1
136.845,1,1
136.849,1,1
136.849,0,1
136.853,1,1
136.853,2,2
136.854,1,0
136.858,0,0
136.858,0,0
136.862,1,2
136.862,3,3
136.866,2,2
136.866,2,2
136.866,2,3
136.87,3,2
136.87,0,0
136.874,0,1
136.874,1,1
136.874,2,2
136.878,2,1
136.878,1,1
136.882,1,1
136.882,1,2
136.886,3,3
136.886,2,0
136.886,0,1
136.89,2,3
136.89,3,2
136.894,2,3
136.894,2,0
136.898,0,0
136.899,0,0
136.899,0,2
136.903,3,3
136.903,3,3
136.907,4,3
136.907,0,0
136.911,0,0
136.911,0,2
136.911,1,1
136.915,0,1
136.915,1,1
136.919,1,2
136.919,2,2
136.923,2,1
136.923,1,2
136.923,3,4
136.927,4,3
136.927,1,0
136.931,0,0
136.931,0,0
136.935,0,0
136.935,0,1
136.935,3,4
136.939,3,2
136.939,2,2
136.944,2,3
136.944,2,1
136.948,1,0
136.948,0,2
136.948,3,3
136.952,3,3
136.952,3,1
136.956,0,-1
136.956,0,0
136.956,1,0
136.96,0,0
136.96,1,2
136.964,3,3
136.964,3,3
136.968,2,1
136.968,1,1
136.968,2,3
136.972,4,3
136.972,3,2
136.976,1,0
136.976,0,0
136.98,1,1
136.98,1,1
136.98,2,2
136.984,2,3
136.985,3,2
136.989,1,0
136.989,0,0
136.993,1,1
136.993,1,2
136.993,2,2
136.997,2,2
136.997,1,2
137.001,2,2
137.001,2,2
137.005,2,1
137.005,1,1
137.005,1,0
137.009,0,0
137.009,0,0
137.013,2,3
137.013,2,3
137.017,3,3
137.017,1,0
137.017,1,1
137.021,2,1
137.021,1,2
137.025,2,3
137.025,1,1
137.03,1,1
137.03,0,1
137.03,2,2
137.034,2,1
137.034,1,1
137.038,1,3
137.038,3,3
137.042,1,1
137.042,0,0
137.042,0,1
137.046,1,1
137.046,0,0
137.05,1,2
137.05,2,2
137.05,2,2
137.054,3,3
137.054,2,1
137.058,0,0
137.058,0,1
137.062,1,1
137.062,1,1
137.062,2,2
137.066,3,3
137.066,2,2
137.071,2,1
137.071,1,0
137.075,0,0
137.075,1,1
137.075,1,1
137.079,1,1
137.079,1,2
137.083,2,2
137.083,1,2
137.087,2,2
137.087,2,1
137.087,1,1
137.091,2,2
137.091,2,2
137.095,2,2
137.095,1,1
137.099,1,1
137.099,1,1
137.099,1,2
137.103,3,3
137.103,2,1
137.107,1,2
137.107,2,1
137.111,1,1
137.112,3,2
137.112,2,2
137.116,1,0
137.116,0,1
137.12,1,1
137.12,1,1
137.124,2,3
137.124,3,2
137.124,1,1
137.128,1,1
137.128,1,1
137.132,1,1
137.132,0,1
137.136,1,1
137.136,1,1
137.136,1,1
137.14,1,1
137.14,2,2
137.144,2,1
137.144,1,2
137.144,2,2
137.148,2,2
137.148,2,2
137.152,1,1
137.152,1,1
137.157,1,1
137.157,1,0
137.157,1,2
137.161,3,3
137.161,4,3
137.165,0,1
137.165,2,2
137.169,2,2
137.169,2,1
137.169,1,0
137.173,0,0
137.173,0,1
137.177,1,0
137.177,1,1
137.181,1,1
137.181,2,2
137.181,2,2
137.185,3,3
137.185,1,1
137.189,1,1
137.189,0,1
137.193,2,3
137.193,3,1
137.193,0,0
137.197,1,1
137.198,1,1
137.202,2,2
137.202,2,2
137.206,3,2
137.206,2,1
137.206,0,0
137.21,1,2
137.21,1,0
137.214,1,1
137.214,1,1
137.218,1,1
137.218,1,2
137.218,2,2
137.222,2,2
137.222,2,2
137.226,3,2
137.226,2,1
137.226,1,1
137.23,2,3
137.23,2,1
137.234,0,1
137.234,1,0
137.239,0,0
137.239,2,2
137.239,2,2
137.243,2,1
137.243,1,1
137.247,1,1
137.247,1,2
137.251,2,2
137.251,2,2
137.251,3,2
137.255,2,1
137.255,1,1
137.259,1,2
137.259,3,2
137.263,1,1
137.263,0,1
137.263,2,2
137.267,2,2
137.267,3,2
137.271,1,1
137.271,1,1
137.275,1,1
137.275,0,0
137.275,1,2
137.279,2,1
137.279,1,1
137.284,1,0
137.284,0,2
137.288,3,5
137.288,5,3
137.288,2,1
137.292,0,0
137.292,0,1
137.296,1,1
137.296,2,2
137.3,3,2
137.3,2,1
137.3,0,0
137.304,1,1
137.304,2,3
137.308,2,2
137.308,2,1
137.312,1,0
137.312,0,0
137.312,1,1
137.316,1,1
137.316,2,2
137.32,2,2
137.32,2,1
137.32,1,1
137.324,1,1
137.324,2,3
137.329,4,3
137.329,2,1
137.333,0,0
137.333,0,1
137.333,1,1
137.337,1,0
137.337,1,1
137.341,2,2
137.341,2,1
137.345,1,2
137.345,2,2
137.345,2,2
137.349,2,2
137.349,2,1
137.353,1,1
137.353,1,1
137.357,1,1
137.357,2,2
137.357,3,3
137.361,1,1
137.361,1,1
137.365,1,1
137.365,1,1
137.37,1,0
137.37,1,1
137.37,3,4
137.374,4,1
137.374,0,0
137.378,0,0
137.378,0,0
137.382,1,2
137.382,2,2
137.382,2,2
137.386,3,3
137.386,2,1
137.39,1,0
137.39,0,1
137.394,2,2
137.394,1,1
137.394,1,1
137.398,1,1
137.398,2,2
137.402,2,2
137.402,2,2
137.406,3,2
137.406,1,1
137.406,1,2
137.41,2,2
137.41,1,1
137.415,0,0
137.415,0,1
137.415,1,1
137.419,1,1
137.419,2,2
137.423,2,2
137.423,1,1
137.427,2,2
137.427,2,2
137.427,2,2
137.431,3,2
137.431,1,1
137.435,1,1
137.435,0,0
137.439,1,2
137.439,3,2
137.439,1,1
137.443,1,1
137.443,1,1
137.447,0,1
137.447,2,2
137.452,1,1
137.452,2,3
137.452,2,1
137.456,0,1
137.456,2,4
137.46,4,2
137.46,0,0
137.464,0,0
137.464,2,2
137.464,1,1
137.468,1,1
137.468,1,2
137.472,1,1
137.472,1,0
137.476,1,1
137.476,1,1
137.476,1,1
137.48,1,1
137.48,2,2
137.484,2,2
137.484,2,2
137.488,3,2
137.488,1,1
137.488,0,0
137.492,1,1
137.492,2,1
137.496,1,0
137.497,0,1
137.501,2,2
137.501,2,1
137.501,1,2
137.505,3,4
137.505,3,2
137.509,0,0
137.509,0,1
137.509,1,1
137.513,1,1
137.513,0,1
137.517,1,1
137.517,1,1
137.521,1,1
137.521,2,2
137.521,2,2
137.525,3,3
137.525,1,1
137.529,0,1
137.529,1,1
137.533,1,2
137.533,2,2
137.533,0,0
137.537,0,2
137.537,2,2
137.542,3,5
137.542,4,2
137.546,0,0
137.546,0,1
137.546,1,1
137.55,2,2
137.55,2,1
137.554,1,2
137.554,4,3
137.558,2,1
137.558,0,0
137.558,1,1
137.562,1,2
137.562,2,2
137.566,2,2
137.566,3,2
137.57,1,1
137.57,0,0
137.57,1,1
137.574,1,1
137.574,2,1
137.578,1,1
137.578,1,1
137.583,1,2
137.583,2,2
137.583,2,3
137.587,3,2
137.587,1,1
137.591,0,0
137.591,1,1
137.595,2,2
137.595,1,1
137.595,0,0
137.599,1,1
137.599,1,2
137.603,4,4
137.603,3,2
137.603,2,1
137.607,1,1
137.607,1,2
137.611,2,1
137.611,0,0
137.615,0,0
137.615,0,1
137.615,1,1
137.619,2,2
137.619,2,2
137.623,2,2
137.623,1,0
137.628,0,1
137.628,3,6
137.628,6,3
137.632,1,0
137.632,0,0
137.636,0,0
137.636,1,1
137.64,1,1
137.64,1,1
137.64,1,1
137.644,1,1
137.644,1,2
137.648,3,3
137.648,3,1
137.652,1,1
137.652,1,1
137.652,0,1
137.656,1,2
137.656,2,3
137.66,2,1
137.66,1,0
137.664,0,2
137.664,2,2
137.664,2,1
137.669,1,1
137.669,1,0
137.673,0,1
137.673,2,2
137.677,1,1
137.677,1,1
137.677,1,2
137.681,2,2
137.681,2,2
137.685,2,2
137.685,1,2
137.685,3,2
137.689,3,2
137.689,1,1
137.693,0,0
137.693,0,1
137.697,1,1
137.697,0,1
137.697,2,2
137.701,1,1
137.701,2,3
137.705,4,3
137.705,2,1
137.71,1,0
137.71,0,0
137.71,1,1
137.714,2,1
137.714,1,1
137.718,2,4
137.718,3,1
137.722,0,0
137.722,1,1
137.722,1,1
137.726,1,1
137.726,1,1
137.73,0,1
137.73,2,2
137.734,2,2
137.734,1,1
137.734,1,1
137.738,1,2
137.738,3,3
137.742,2,1
137.742,1,1
137.746,1,1
137.746,1,1
137.746,1,1
137.75,0,1
137.75,1,2
137.755,3,2
137.755,1,0
137.759,1,0
137.759,0,1
137.759,2,3
137.763,3,3
137.763,1,1
137.767,1,1
137.767,1,1
137.771,1,1
137.771,1,0
137.771,1,1
137.775,1,1
137.775,2,2
137.779,2,2
137.779,1,1
137.779,1,2
137.783,2,3
137.783,2,2
137.787,2,1
137.787,1,1
137.791,2,2
137.791,2,2
137.791,2,2
137.795,1,1
137.796,1,0
137.8,1,1
137.8,2,4
137.804,4,2
137.804,0,0
137.804,1,0
137.808,0,1
137.808,1,1
137.812,1,1
137.812,1,0
137.816,1,1
137.816,2,3
137.816,2,2
137.82,1,1
137.82,2,2
137.824,3,2
137.824,2,2
137.828,2,1
137.828,0,0
137.828,0,1
137.832,2,1
137.832,1,0
137.836,1,1
137.836,1,1
137.841,1,1
137.841,1,2
137.841,2,2
137.845,2,2
137.845,3,2
137.849,2,1
137.849,1,1
137.853,0,1
137.853,1,1
137.853,1,1
137.857,1,1
137.857,1,1
137.861,2,2
137.861,2,2
137.865,2,2
137.865,2,3
137.865,2,1
137.869,0,0
137.869,1,1
137.873,2,2
137.873,2,1
137.873,1,0
137.877,1,1
137.877,1,2
137.881,2,2
137.882,2,2
137.886,2,2
137.886,2,2
137.886,1,1
137.89,1,3
137.89,3,2
137.894,1,0
137.894,0,0
137.898,2,3
137.898,2,1
137.898,0,1
137.902,1,2
137.902,2,2
137.906,2,2
137.906,2,2
137.91,1,1
137.91,1,0
137.91,1,1
137.914,1,1
137.914,0,1
137.918,2,2
137.918,2,2
137.922,2,2
137.922,2,2
137.922,2,2
137.927,2,1
137.927,1,0
137.931,0,1
137.931,2,2
137.935,2,1
137.935,0,0
137.935,1,1
137.939,1,1
137.939,1,2
137.943,2,2
137.943,2,3
137.947,2,1
137.947,1,0
137.947,1,1
137.951,1,1
137.951,2,2
137.955,2,2
137.955,2,2
137.959,2,2
137.959,1,1
137.959,1,1
137.963,1,2
137.963,2,2
137.968,2,2
137.968,2,1
137.968,1,1
137.972,2,2
137.972,2,1
137.976,1,1
137.976,1,2
137.98,2,2
137.98,1,1
137.98,2,1
137.984,1,1
137.984,3,5
137.988,5,1
137.988,0,0
137.992,0,0
137.992,1,1
137.992,1,1
137.996,1,1
137.996,1,0
138,1,1
138,1,2
138.004,2,2
138.004,2,2
138.004,2,2
138.008,2,2
138.008,2,1
138.013,1,1
138.013,1,1
138.017,0,0
138.017,1,2
138.017,3,4
138.021,2,1
138.021,0,1
138.025,2,2
138.025,1,2
138.029,2,3
138.029,2,1
138.029,1,1
138.033,0,0
138.033,0,1
138.037,1,1
138.037,1,1
138.041,1,2
138.041,3,3
138.041,3,1
138.045,1,1
138.045,1,1
138.05,1,1
138.05,2,1
138.054,1,1
138.054,1,1
138.054,0,0
138.058,0,0
138.058,1,1
138.062,2,2
138.062,2,2
138.062,2,2
138.066,2,3
138.066,2,2
138.07,2,1
138.07,1,1
138.074,1,0
138.074,0,0
138.074,1,2
138.078,2,1
138.078,1,1
138.082,1,2
138.082,3,3
138.086,2,1
138.086,1,1
138.086,0,0
138.09,0,2
138.09,3,4
138.094,4,1
138.095,0,0
138.099,0,1
138.099,1,2
138.099,2,2
138.103,2,2
138.103,2,2
138.107,2,2
138.107,1,1
138.111,1,1
138.111,0,1
138.111,1,1
138.115,1,2
138.115,2,2
138.119,2,2
138.119,2,2
138.123,1,1
138.123,1,2
138.123,2,2
138.127,3,2
138.127,1,1
138.131,1,1
138.131,1,1
138.135,0,0
138.135,1,1
138.135,1,1
138.14,1,1
138.14,1,2
138.144,2,2
138.144,2,1
138.148,2,2
138.148,2,2
138.148,1,1
138.152,2,3
138.152,3,3
138.156,1,1
138.156,0,0
138.156,0,0
138.16,1,1
138.16,1,1
138.164,1,2
138.164,1,1
138.168,2,1
138.168,2,5
138.168,5,2
138.172,0,0
138.172,0,0
138.176,0,1
138.176,1,2
138.181,2,2
138.181,2,2
138.181,2,2
138.185,2,1
138.185,1,1
138.189,1,1
138.189,1,0
138.193,1,1
138.193,1,2
138.193,2,2
138.197,3,2
138.197,1,1
138.201,1,0
138.201,1,1
138.205,1,2
138.205,2,2
138.205,2,1
138.209,1,1
138.209,2,2
138.213,2,3
138.213,2,2
138.217,1,1
138.217,0,0
138.217,0,0
138.221,1,1
138.221,2,3
138.226,2,2
138.226,2,2
138.23,2,2
138.23,2,1
138.23,2,2
138.234,1,0
138.234,0,1
138.238,2,2
138.238,2,1
138.242,1,1
138.242,1,2
138.242,3,2
138.246,1,1
138.246,0,2
138.25,1,1
138.25,1,1
138.25,2,1
138.254,0,0
138.254,0,0
138.258,0,1
138.258,0,1
138.262,3,6
138.262,6,3
138.262,1,1
138.266,1,1
138.266,0,0
138.271,0,2
138.271,1,1
138.275,1,1
138.275,1,0
138.275,1,1
138.279,1,1
138.279,1,1
138.283,1,1
138.283,1,2
138.287,2,2
138.287,2,2
138.287,2,2
138.291,2,2
138.291,2,1
138.295,1,0
138.295,1,1
138.299,2,2
138.299,2,2
138.299,2,1
138.303,1,1
138.303,1,1
138.308,1,1
138.308,1,0
138.312,1,1
138.312,1,1
138.312,1,2
138.316,1,2
138.316,2,2
138.32,2,2
138.32,2,2
138.324,2,2
138.324,1,1
138.324,1,1
138.328,0,2
138.328,1,1
138.332,1,1
138.332,2,2
138.336,2,2
138.336,1,1
138.336,1,1
138.34,1,1
138.34,2,2
138.344,2,2
138.344,2,2
138.344,1,0
138.348,0,1
138.348,2,6
138.352,5,3
138.352,0,0
138.357,0,0
138.357,0,1
138.357,2,1
138.361,1,0
138.361,1,1
138.365,1,2
138.365,3,3
138.369,1,1
138.369,0,1
138.369,1,1
138.373,1,2
138.373,2,2
138.377,2,2
138.377,1,2
138.381,2,2
138.381,1,2
138.381,3,2
138.385,1,1
138.385,1,1
138.389,1,1
138.389,1,1
138.393,0,1
138.393,1,1
138.393,1,1
138.398,1,1
138.398,0,1
138.402,2,2
138.402,2,2
138.406,2,2
138.406,2,1
138.406,1,1
138.41,1,1
138.41,2,3
138.414,2,1
138.414,1,1
138.418,0,1
138.418,1,1
138.418,2,2
138.422,2,2
138.422,2,2
138.426,1,2
138.426,2,2
138.43,2,2
138.43,1,1
138.43,1,0
138.434,1,0
138.434,0,1
138.439,2,5
138.439,4,2
138.439,1,0
138.443,0,0
138.443,1,1
138.447,2,1
138.447,1,0
138.451,1,1
138.451,1,2
138.451,3,2
138.455,1,0
138.455,1,1
138.459,0,1
138.459,1,1
138.463,2,2
138.463,3,3
138.463,2,2
138.467,2,2
138.467,1,0
138.471,0,0
138.471,1,1
138.475,1,1
138.475,1,1
