Program Time [s],data 0,data 1
1021.46,2,3
1021.46,3,2
1021.46,0,0
1021.46,1,1
1021.46,2,2
1021.46,2,2
1021.46,2,2
1021.47,2,1
1021.47,1,1
1021.47,1,1
1021.47,0,1
1021.47,1,1
1021.48,1,1
1021.48,2,2
1021.48,2,2
1021.48,2,2
1021.48,2,2
1021.48,2,2
1021.48,1,1
1021.49,0,0
1021.49,0,0
1021.49,1,1
1021.49,2,2
1021.49,2,2
1021.5,2,2
1021.5,2,2
1021.5,2,2
1021.5,1,1
1021.51,1,1
1021.51,1,1
1021.51,1,1
1021.51,1,1
1021.51,1,1
1021.51,1,1
1021.51,0,1
1021.52,1,0
1021.52,1,0
1021.52,0,2
1021.52,4,4
1021.52,4,3
1021.53,0,0
1021.53,0,1
1021.53,1,0
1021.53,0,1
1021.53,2,2
1021.53,2,2
1021.53,2,1
1021.54,1,1
1021.54,2,3
1021.54,3,2
1021.54,1,1
1021.54,0,1
1021.55,2,2
1021.55,1,1
1021.55,1,2
1021.55,2,2
1021.55,2,2
1021.55,1,1
1021.55,1,2
1021.56,2,2
1021.56,2,1
1021.56,1,2
1021.56,3,4
1021.56,4,1
1021.57,0,1
1021.57,1,1
1021.57,1,0
1021.57,0,0
1021.57,1,2
1021.57,3,1
1021.57,1,1
1021.58,1,1
1021.58,2,2
1021.58,2,2
1021.58,2,2
1021.59,2,2
1021.59,2,2
1021.59,2,1
1021.59,1,1
1021.59,1,2
1021.6,2,2
1021.6,2,2
1021.6,1,1
1021.6,1,1
1021.6,2,3
1021.6,3,1
1021.6,1,0
1021.61,1,2
1021.61,2,2
1021.61,2,1
1021.61,1,1
1021.61,1,1
1021.62,0,0
1021.62,0,1
1021.62,2,3
1021.62,4,5
1021.62,4,2
1021.62,1,1
1021.62,1,0
1021.63,0,0
1021.63,0,0
1021.63,1,2
1021.63,3,2
1021.63,2,2
1021.64,1,2
1021.64,2,2
1021.64,3,2
1021.64,1,1
1021.64,0,1
1021.64,1,1
1021.64,1,1
1021.65,2,2
1021.65,1,1
1021.65,2,1
1021.65,0,0
1021.66,0,1
1021.66,1,2
1021.66,2,2
1021.66,3,3
1021.66,2,1
1021.66,1,1
1021.66,1,1
1021.67,1,1
1021.67,1,1
1021.67,1,1
1021.67,0,1
1021.67,1,1
1021.68,1,1
1021.68,2,2
1021.68,2,2
1021.68,2,2
1021.68,3,1
1021.69,1,1
1021.69,0,1
1021.69,1,1
1021.69,1,1
1021.69,1,1
1021.69,1,1
1021.69,1,1
1021.7,1,2
1021.7,2,3
1021.7,3,2
1021.7,2,1
1021.71,1,0
1021.71,0,0
1021.71,1,1
1021.71,2,2
1021.71,2,2
1021.71,1,1
1021.71,1,1
1021.71,1,2
1021.72,2,2
1021.72,2,2
1021.72,2,2
1021.72,1,1
1021.73,1,3
1021.73,3,1
1021.73,0,1
1021.73,1,1
1021.73,1,1
1021.73,1,2
1021.73,3,4
1021.74,3,2
1021.74,0,0
1021.74,1,1
1021.74,1,0
1021.74,0,0
1021.75,0,0
1021.75,2,3
1021.75,2,2
1021.75,2,2
1021.75,2,2
1021.76,1,1
1021.76,1,1
1021.76,1,2
1021.76,2,1
1021.76,1,1
1021.76,2,3
1021.76,4,2
1021.77,2,2
1021.77,1,0
1021.77,0,0
1021.77,2,2
1021.78,1,1
1021.78,1,1
1021.78,1,0
1021.78,0,1
1021.78,2,2
1021.78,2,2
1021.78,1,1
1021.79,2,2
1021.79,2,2
1021.79,1,1
1021.79,1,2
1021.79,2,2
1021.8,2,2
1021.8,2,2
1021.8,2,2
1021.8,2,1
1021.8,1,0
1021.8,0,1
1021.8,1,1
1021.81,1,1
1021.81,1,2
1021.81,2,2
1021.81,2,2
1021.81,2,2
1021.82,2,2
1021.82,2,1
1021.82,1,0
1021.82,1,1
1021.82,1,2
1021.82,2,2
1021.82,2,1
1021.83,1,0
1021.83,0,1
1021.83,3,6
1021.83,5,2
1021.83,0,0
1021.84,0,0
1021.84,0,1
1021.84,1,0
1021.84,1,1
1021.85,1,1
1021.85,2,2
1021.85,2,2
1021.85,2,2
1021.85,2,1
1021.85,1,1
1021.85,1,1
1021.86,1,2
1021.86,2,2
1021.86,2,2
1021.86,2,2
1021.86,2,2
1021.87,1,1
1021.87,1,1
1021.87,1,1
1021.87,2,1
1021.87,0,0
1021.87,1,1
1021.87,1,2
1021.88,2,2
1021.88,2,2
1021.88,2,2
1021.88,1,1
1021.88,1,1
1021.89,1,1
1021.89,2,3
1021.89,2,2
1021.89,2,2
1021.89,2,1
1021.89,1,2
1021.89,2,3
1021.9,2,2
1021.9,0,0
1021.9,0,1
1021.9,2,2
1021.9,1,1
1021.91,1,2
1021.91,3,2
1021.91,1,2
1021.91,2,2
1021.91,2,2
1021.91,1,1
1021.91,1,1
1021.92,1,1
1021.92,0,1
1021.92,1,1
1021.92,1,2
1021.93,2,2
1021.93,2,2
1021.93,2,2
1021.93,2,2
1021.93,1,1
1021.94,0,0
1021.94,0,0
1021.94,1,3
1021.94,3,5
1021.94,4,3
1021.94,1,0
1021.94,0,0
1021.95,1,1
1021.95,1,1
1021.95,0,1
1021.95,2,2
1021.95,2,2
1021.96,1,1
1021.96,1,1
1021.96,1,2
1021.96,2,1
1021.96,1,1
1021.96,2,2
1021.96,3,3
1021.97,2,2
1021.97,1,1
1021.97,1,0
1021.97,0,1
1021.98,1,1
1021.98,2,2
1021.98,2,2
1021.98,2,2
1021.98,2,2
1021.98,1,1
1021.98,1,2
1021.99,2,2
1021.99,2,1
1021.99,1,0
1021.99,0,0
1021.99,1,1
1022,1,1
1022,1,1
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,1
1022.01,1,3
1022.01,3,3
1022.01,1,0
1022.01,0,0
1022.01,0,1
1022.02,2,2
1022.02,2,2
1022.02,2,2
1022.02,2,2
1022.02,2,2
1022.03,1,1
1022.03,1,0
1022.03,0,1
1022.03,2,2
1022.03,3,5
1022.03,5,2
1022.03,0,0
1022.04,0,0
1022.04,0,0
1022.04,1,0
1022.04,1,1
1022.05,2,3
1022.05,3,2
1022.05,1,1
1022.05,0,1
1022.05,2,2
1022.05,2,1
1022.05,1,1
1022.06,1,2
1022.06,2,2
1022.06,2,2
1022.06,2,2
1022.06,2,2
1022.07,1,1
1022.07,1,1
1022.07,1,2
1022.07,2,1
1022.07,1,1
1022.07,1,2
1022.07,2,2
1022.08,2,2
1022.08,2,2
1022.08,2,2
1022.08,1,1
1022.08,1,1
1022.09,2,2
1022.09,2,2
1022.09,1,1
1022.09,1,1
1022.09,2,2
1022.09,2,2
1022.1,2,2
1022.1,2,2
1022.1,1,1
1022.1,1,1
1022.1,0,1
1022.1,1,1
1022.11,2,2
1022.11,3,2
1022.11,1,1
1022.11,1,1
1022.12,1,1
1022.12,1,1
1022.12,1,1
1022.12,0,1
1022.12,1,2
1022.12,2,2
1022.12,2,3
1022.13,1,1
1022.13,1,1
1022.13,1,1
1022.13,1,2
1022.13,2,1
1022.14,0,0
1022.14,0,1
1022.14,1,3
1022.14,3,3
1022.14,2,1
1022.14,0,0
1022.14,0,1
1022.15,1,1
1022.15,1,2
1022.15,2,2
1022.15,2,2
1022.15,2,2
1022.16,2,1
1022.16,1,1
1022.16,2,2
1022.16,3,2
1022.16,2,2
1022.16,1,0
1022.16,0,0
1022.17,0,1
1022.17,2,3
1022.17,3,2
1022.17,1,1
1022.18,1,2
1022.18,2,2
1022.18,2,2
1022.18,2,2
1022.18,2,1
1022.19,1,1
1022.19,1,1
1022.19,1,1
1022.19,1,0
1022.19,1,1
1022.19,1,1
1022.19,2,2
1022.2,2,1
1022.2,1,2
1022.2,2,3
1022.2,2,2
1022.2,1,1
1022.21,1,1
1022.21,1,0
1022.21,0,1
1022.21,1,2
1022.21,3,2
1022.21,1,0
1022.21,1,1
1022.22,2,2
1022.22,2,2
1022.22,2,2
1022.22,1,2
1022.22,2,2
1022.23,2,2
1022.23,1,1
1022.23,2,1
1022.23,0,0
1022.23,1,1
1022.23,1,2
1022.23,2,2
1022.24,2,2
1022.24,2,2
1022.24,2,2
1022.24,2,1
1022.25,0,0
1022.25,0,1
1022.25,3,3
1022.25,3,1
1022.25,0,0
1022.25,0,1
1022.25,2,2
1022.26,3,4
1022.26,2,1
1022.26,0,1
1022.26,1,1
1022.26,0,0
1022.27,1,1
1022.27,1,1
1022.27,1,2
1022.27,2,3
1022.27,3,2
1022.28,1,1
1022.28,1,0
1022.28,0,1
1022.28,1,2
1022.28,2,2
1022.28,2,2
1022.28,2,2
1022.29,1,1
1022.29,1,1
1022.29,2,2
1022.29,2,2
1022.3,1,2
1022.3,2,2
1022.3,2,2
1022.3,1,2
1022.3,1,1
1022.3,0,1
1022.3,2,3
1022.3,4,3
1022.31,2,1
1022.31,1,0
1022.31,0,0
1022.31,1,1
1022.32,2,2
1022.32,2,3
1022.32,2,1
1022.32,1,1
1022.32,1,0
1022.32,1,0
1022.32,0,1
1022.33,1,2
1022.33,2,2
1022.33,2,2
1022.33,2,2
1022.33,2,2
1022.34,2,1
1022.34,1,2
1022.34,2,2
1022.34,2,2
1022.34,1,1
1022.34,1,1
1022.34,1,1
1022.35,1,1
1022.35,1,1
1022.35,1,1
1022.35,1,1
1022.35,0,1
1022.36,1,1
1022.36,1,1
1022.36,2,4
1022.36,4,2
1022.37,0,0
1022.37,0,1
1022.37,2,1
1022.37,1,2
1022.37,3,2
1022.37,2,1
1022.37,1,0
1022.38,0,2
1022.38,2,1
1022.38,1,1
1022.38,1,1
1022.38,1,0
1022.39,1,1
1022.39,1,2
1022.39,3,3
1022.39,2,1
1022.39,1,0
1022.39,1,2
1022.39,2,2
1022.4,1,1
1022.4,1,1
1022.4,1,0
1022.4,1,2
1022.4,2,2
1022.41,2,1
1022.41,2,2
1022.41,2,2
1022.41,2,2
1022.41,1,1
1022.41,1,2
1022.41,2,2
1022.42,2,2
1022.42,1,1
1022.42,1,2
1022.42,2,3
1022.42,2,1
1022.43,0,1
1022.43,1,1
1022.43,2,1
1022.43,1,1
1022.43,1,2
1022.43,2,2
1022.43,2,2
1022.44,2,2
1022.44,2,2
1022.44,1,1
1022.44,1,1
1022.45,1,1
1022.45,1,0
1022.45,1,2
1022.45,2,1
1022.45,1,1
1022.46,1,1
1022.46,2,2
1022.46,2,1
1022.46,2,5
1022.46,5,2
1022.46,0,0
1022.46,0,0
1022.47,1,1
1022.47,2,2
1022.47,2,1
1022.47,1,0
1022.47,0,0
1022.48,0,1
1022.48,2,2
1022.48,2,2
1022.48,2,2
1022.48,2,2
1022.48,2,2
1022.48,2,2
1022.49,1,1
1022.49,1,1
1022.49,1,1
1022.49,0,1
1022.5,1,1
1022.5,2,2
1022.5,2,2
1022.5,2,1
1022.5,1,1
1022.5,2,2
1022.5,3,2
1022.5,2,1
1022.51,1,1
1022.51,1,1
1022.51,0,1
1022.51,1,2
1022.52,2,2
1022.52,2,2
1022.52,2,1
1022.52,1,1
1022.52,1,0
1022.53,1,1
1022.53,1,1
1022.53,1,2
1022.53,2,2
1022.53,2,1
1022.53,1,0
1022.53,1,1
1022.54,3,4
1022.54,3,2
1022.54,1,0
1022.54,0,0
1022.54,1,1
1022.55,2,1
1022.55,1,1
1022.55,0,0
1022.55,1,1
1022.55,1,1
1022.55,2,2
1022.55,1,1
1022.56,1,1
1022.56,2,2
1022.56,4,5
1022.56,5,1
1022.57,0,-1
1022.57,-1,0
1022.57,0,1
1022.57,1,1
1022.57,1,1
1022.57,2,2
1022.57,2,2
1022.58,2,2
1022.58,2,2
1022.58,2,1
1022.58,1,2
1022.58,2,2
1022.59,2,2
1022.59,1,1
1022.59,1,1
1022.59,1,1
1022.59,1,1
1022.59,1,1
1022.59,1,1
1022.6,1,1
1022.6,1,1
1022.6,1,1
1022.6,1,0
1022.6,1,1
1022.61,1,1
1022.61,1,1
1022.61,1,2
1022.61,2,1
1022.61,1,1
1022.62,1,1
1022.62,2,2
1022.62,2,1
1022.62,1,2
1022.62,2,2
1022.62,2,2
1022.62,1,1
1022.63,0,1
1022.63,1,1
1022.63,2,2
1022.63,2,2
1022.64,2,2
1022.64,1,1
1022.64,1,1
1022.64,1,2
1022.64,2,3
1022.64,3,0
1022.64,0,0
1022.65,0,1
1022.65,2,2
1022.65,2,2
1022.65,2,2
1022.65,2,2
1022.66,2,1
1022.66,1,1
1022.66,0,1
1022.66,1,1
1022.66,2,2
1022.66,2,1
1022.66,0,1
1022.67,3,3
1022.67,3,2
1022.67,1,1
1022.67,1,1
1022.67,1,1
1022.68,1,0
1022.68,0,1
1022.68,1,1
1022.68,1,2
1022.68,2,2
1022.68,1,1
1022.68,1,2
1022.69,2,2
1022.69,2,2
1022.69,1,1
1022.69,2,2
1022.69,2,2
1022.7,1,1
1022.7,1,1
1022.7,2,2
1022.7,2,2
1022.71,1,2
1022.71,2,2
1022.71,2,2
1022.71,1,1
1022.71,1,1
1022.71,1,1
1022.71,1,0
1022.72,1,2
1022.72,2,2
1022.72,2,1
1022.72,1,2
1022.72,2,2
1022.73,2,1
1022.73,1,1
1022.73,1,1
1022.73,1,1
1022.73,1,1
1022.73,0,1
1022.73,2,1
1022.74,1,1
1022.74,1,1
1022.74,1,1
1022.74,1,2
1022.74,2,3
1022.75,4,2
1022.75,1,0
1022.75,0,1
1022.75,1,2
1022.75,2,2
1022.75,2,2
1022.75,1,1
1022.76,1,1
1022.76,1,1
1022.76,1,1
1022.76,0,1
1022.77,1,1
1022.77,0,0
1022.77,1,4
1022.77,5,3
1022.77,1,0
1022.77,0,0
1022.77,1,2
1022.78,2,1
1022.78,1,1
1022.78,1,2
1022.78,2,2
1022.78,1,2
1022.79,2,2
1022.79,2,1
1022.79,0,1
1022.79,2,2
1022.79,2,2
1022.8,2,1
1022.8,1,1
1022.8,1,1
1022.8,1,1
1022.8,2,2
1022.8,2,3
1022.8,2,2
1022.81,1,1
1022.81,1,1
1022.81,1,1
1022.81,1,1
1022.81,1,1
1022.82,1,1
1022.82,1,1
1022.82,1,1
1022.82,1,0
1022.82,1,1
1022.82,1,1
1022.82,1,1
1022.83,1,1
1022.83,1,1
1022.83,1,1
1022.83,1,0
1022.84,1,1
1022.84,1,1
1022.84,1,2
1022.84,2,2
1022.84,2,2
1022.84,2,2
1022.84,2,2
1022.85,2,1
1022.85,1,1
1022.85,1,1
1022.85,0,1
1022.85,1,2
1022.86,2,2
1022.86,2,1
1022.86,1,2
1022.86,2,2
1022.86,2,2
1022.86,1,1
1022.86,1,1
1022.87,2,2
1022.87,2,2
1022.87,2,2
1022.87,1,2
1022.87,2,2
1022.88,1,1
1022.88,0,0
1022.88,1,3
1022.88,4,3
1022.89,1,0
1022.89,0,2
1022.89,4,3
1022.89,3,1
1022.89,-1,-1
1022.89,0,1
1022.89,2,2
1022.9,2,2
1022.9,2,2
1022.9,2,2
1022.9,2,2
1022.9,2,2
1022.91,1,1
1022.91,1,2
1022.91,2,2
1022.91,2,2
1022.91,2,2
1022.91,1,1
1022.91,1,1
1022.92,1,1
1022.92,1,1
1022.92,0,0
1022.92,1,1
1022.92,2,2
1022.93,2,2
1022.93,2,3
1022.93,2,2
1022.93,1,1
1022.93,0,1
1022.93,1,0
1022.93,0,0
1022.94,1,1
1022.94,2,2
1022.94,2,2
1022.94,2,2
1022.94,2,2
1022.95,3,2
1022.95,2,1
1022.95,0,0
1022.95,0,0
1022.96,0,1
1022.96,2,2
1022.96,2,2
1022.96,2,2
1022.96,2,2
1022.96,2,2
1022.96,2,1
1022.97,1,1
1022.97,1,1
1022.97,1,1
1022.97,0,1
1022.97,1,1
1022.98,1,2
1022.98,2,3
1022.98,2,2
1022.98,1,1
1022.98,2,2
1022.98,2,2
1022.98,2,2
1022.99,1,1
1022.99,1,0
1022.99,1,1
1022.99,1,2
1022.99,2,2
1023,1,1
1023,1,2
1023,2,3
1023,3,1
1023,0,0
1023,1,1
1023,2,2
1023.01,2,2
1023.01,2,1
1023.01,1,1
1023.01,2,2
1023.01,2,1
1023.02,1,1
1023.02,2,2
1023.02,2,2
1023.02,2,2
1023.02,2,2
1023.02,2,1
1023.02,1,1
1023.03,0,0
1023.03,1,1
1023.03,0,1
1023.03,1,1
1023.04,1,2
1023.04,2,2
1023.04,2,2
1023.04,3,2
1023.04,1,1
1023.05,1,1
1023.05,1,1
1023.05,1,1
1023.05,0,1
1023.05,1,1
1023.05,1,1
1023.05,2,2
1023.06,2,2
1023.06,2,2
1023.06,2,2
1023.06,2,2
1023.06,1,1
1023.07,1,1
1023.07,1,0
1023.07,1,1
1023.07,1,1
1023.07,1,1
1023.07,1,2
1023.07,3,4
1023.08,3,2
1023.08,0,0
1023.08,0,1
1023.08,1,1
1023.09,1,2
1023.09,4,3
1023.09,2,1
1023.09,0,0
1023.09,0,1
1023.09,2,2
1023.09,2,2
1023.09,2,1
1023.1,1,1
1023.1,1,1
1023.1,1,1
1023.1,0,1
1023.11,0,0
1023.11,1,1
1023.11,3,5
1023.11,4,3
1023.11,1,0
1023.11,0,1
1023.11,1,0
1023.12,0,1
1023.12,1,1
1023.12,1,1
1023.12,1,2
1023.12,2,2
1023.13,2,2
1023.13,2,2
1023.13,2,2
1023.13,2,2
1023.13,1,1
1023.14,1,1
1023.14,1,0
1023.14,1,1
1023.14,1,1
1023.14,1,2
1023.14,2,1
1023.14,0,0
1023.15,1,1
1023.15,1,1
1023.15,2,2
1023.15,2,2
1023.16,2,2
1023.16,2,2
1023.16,1,1
1023.16,1,2
1023.16,2,2
1023.16,2,2
1023.16,2,2
1023.17,2,1
1023.17,1,1
1023.17,1,1
1023.17,1,1
1023.17,1,0
1023.18,1,1
1023.18,1,1
1023.18,2,3
1023.18,2,2
1023.18,1,1
1023.18,1,2
1023.18,2,2
1023.19,2,3
1023.19,3,3
1023.19,2,0
1023.19,0,-1
1023.19,1,5
1023.2,5,2
1023.2,0,0
1023.2,0,0
1023.2,0,2
1023.2,2,2
1023.2,2,2
1023.2,2,1
1023.21,1,1
1023.21,2,1
1023.21,1,1
1023.21,0,1
1023.21,1,1
1023.22,1,1
1023.22,2,3
1023.22,3,2
1023.22,1,1
1023.23,1,2
1023.23,2,2
1023.23,2,2
1023.23,2,2
1023.23,2,1
1023.23,1,1
1023.23,1,2
1023.24,2,1
1023.24,1,1
1023.24,1,2
1023.24,2,1
1023.24,1,1
1023.25,1,1
1023.25,1,1
1023.25,1,2
1023.25,2,3
1023.25,3,2
1023.25,1,1
1023.25,2,2
1023.26,2,1
1023.26,1,1
1023.26,1,1
1023.26,1,1
1023.26,1,0
1023.27,1,1
1023.27,1,1
1023.27,3,4
1023.27,4,2
1023.27,0,0
1023.27,0,1
1023.27,1,2
1023.28,1,1
1023.28,0,0
1023.28,1,1
1023.28,1,2
1023.29,2,2
1023.29,1,1
1023.29,1,1
1023.29,2,1
1023.29,1,1
1023.3,1,2
1023.3,3,3
1023.3,3,2
1023.3,1,0
1023.3,0,0
1023.3,1,1
1023.3,1,2
1023.31,2,2
1023.31,2,2
1023.31,1,1
1023.31,1,1
1023.31,1,2
1023.32,2,2
1023.32,2,2
1023.32,1,1
1023.32,2,2
1023.32,2,2
1023.32,2,2
1023.32,2,2
1023.33,2,1
1023.33,1,0
1023.33,1,1
1023.33,1,1
1023.33,1,0
1023.34,0,0
1023.34,0,0
1023.34,3,5
1023.34,5,4
1023.34,1,0
1023.34,0,1
1023.34,2,3
1023.35,3,1
1023.35,1,1
1023.35,2,2
1023.35,1,0
1023.36,0,0
1023.36,2,1
1023.36,1,1
1023.36,1,1
1023.36,1,2
1023.36,3,2
1023.36,2,2
1023.37,2,2
1023.37,2,1
1023.37,1,1
1023.37,2,1
1023.37,1,1
1023.38,1,1
1023.38,1,1
1023.38,1,1
1023.38,1,2
1023.38,3,3
1023.39,3,1
1023.39,1,0
1023.39,1,2
1023.39,2,1
1023.39,0,1
1023.39,2,2
1023.39,2,2
1023.4,0,0
1023.4,0,0
1023.4,2,6
1023.4,7,4
1023.4,1,0
1023.41,0,-1
1023.41,-1,0
1023.41,0,1
1023.41,2,4
1023.41,4,3
1023.41,2,1
1023.41,0,1
1023.42,0,0
1023.42,0,-1
1023.42,0,2
1023.42,4,4
1023.43,4,3
1023.43,2,1
1023.43,1,1
1023.43,0,2
1023.43,1,1
1023.43,0,1
1023.43,1,1
1023.44,0,1
1023.44,1,3
1023.44,4,4
1023.44,4,2
1023.44,0,0
1023.45,0,0
1023.45,0,0
1023.45,0,0
1023.45,1,2
1023.45,3,3
1023.45,2,2
1023.45,1,1
1023.46,2,4
1023.46,4,4
1023.46,2,0
1023.46,0,0
1023.46,0,0
1023.47,0,0
1023.47,1,2
1023.47,4,4
1023.47,4,3
1023.48,1,0
1023.48,0,1
1023.48,1,1
1023.48,1,1
1023.48,2,2
1023.48,2,1
1023.48,0,1
1023.48,2,3
1023.49,2,1
1023.49,0,0
1023.49,1,2
