Program Time [s],data 0,data 1
183.98,3,2
183.984,2,1
183.984,0,1
183.984,1,1
183.988,1,1
183.988,0,1
183.992,1,1
183.992,2,2
183.996,1,1
183.996,1,1
183.996,2,2
184,3,3
184,1,1
184.004,1,1
184.004,2,2
184.008,2,1
184.008,1,1
184.008,1,1
184.012,1,1
184.012,2,2
184.016,2,2
184.016,2,2
184.02,2,2
184.02,1,1
184.02,2,2
184.025,2,2
184.025,2,1
184.029,1,1
184.029,1,1
184.033,1,2
184.033,2,2
184.033,2,3
184.037,2,2
184.037,1,1
184.041,0,1
184.041,1,0
184.045,1,1
184.045,1,2
184.045,2,2
184.049,1,1
184.049,1,1
184.053,2,2
184.053,2,2
184.057,2,2
184.057,2,2
184.057,1,2
184.061,2,2
184.061,2,1
184.066,1,1
184.066,0,1
184.066,1,1
184.07,2,2
184.07,2,2
184.074,2,2
184.074,2,2
184.078,1,1
184.078,1,1
184.078,1,1
184.082,1,1
184.082,1,1
184.086,2,2
184.086,1,1
184.09,0,0
184.09,1,1
184.09,1,1
184.094,1,1
184.094,1,1
184.098,1,1
184.098,2,2
184.102,2,1
184.102,1,0
184.102,0,1
184.106,1,1
184.106,1,1
184.111,1,2
184.111,2,2
184.115,3,3
184.115,1,1
184.115,1,1
184.119,2,2
184.119,2,2
184.123,2,2
184.123,1,1
184.127,0,0
184.127,1,1
184.127,2,1
184.131,1,1
184.131,1,1
184.135,2,2
184.135,2,2
184.139,1,1
184.139,1,2
184.139,2,2
184.143,2,1
184.143,1,1
184.148,1,1
184.148,1,1
184.152,1,1
184.152,1,1
184.152,1,1
184.156,2,2
184.156,2,2
184.16,1,1
184.16,1,1
184.164,1,1
184.164,1,1
184.164,1,1
184.168,1,1
184.168,1,1
184.172,1,1
184.172,1,1
184.172,1,1
184.176,1,1
184.176,1,1
184.18,1,1
184.18,1,1
184.184,1,1
184.184,1,1
184.184,1,1
184.188,1,1
184.189,2,3
184.193,3,2
184.193,2,1
184.197,0,0
184.197,0,1
184.197,2,2
184.201,3,2
184.201,2,2
184.205,1,1
184.205,1,0
184.209,0,2
184.209,2,2
184.209,2,2
184.213,2,2
184.213,2,2
184.217,2,2
184.217,2,2
184.221,2,1
184.221,1,1
184.221,1,1
184.225,1,0
184.225,0,0
184.229,0,1
184.229,1,2
184.234,2,2
184.234,2,2
184.234,3,2
184.238,2,1
184.238,1,0
184.242,0,1
184.242,1,1
184.246,2,4
184.246,3,2
184.246,1,0
184.25,0,0
184.25,1,1
184.254,1,1
184.254,1,2
184.254,2,2
184.258,2,2
184.258,2,1
184.262,1,0
184.262,0,1
184.266,3,2
184.266,2,1
184.266,1,1
184.27,2,3
184.27,4,2
184.274,0,0
184.274,1,1
184.278,2,3
184.279,2,0
184.279,0,0
184.283,0,2
184.283,4,3
184.287,2,1
184.287,0,0
184.291,0,0
184.291,1,1
184.291,1,2
184.295,2,1
184.295,1,1
184.299,1,2
184.299,2,3
184.303,2,2
184.303,2,2
184.303,1,0
184.307,0,0
184.307,0,2
184.311,3,2
184.311,3,3
184.315,2,1
184.315,1,1
184.315,2,2
184.319,2,1
184.319,1,1
184.324,2,2
184.324,2,2
184.328,1,1
184.328,0,0
184.328,0,1
184.332,2,3
184.332,2,2
184.336,2,2
184.336,2,2
184.34,2,2
184.34,2,1
184.34,1,0
184.344,1,1
184.344,1,1
184.348,2,1
184.348,0,0
184.348,1,2
184.352,2,2
184.352,3,3
184.356,3,2
184.356,1,0
184.36,0,2
184.36,4,2
184.36,0,1
184.364,3,3
184.364,1,0
184.369,0,1
184.369,1,2
184.373,2,2
184.373,1,1
184.373,1,2
184.377,3,2
184.377,1,1
184.381,1,1
184.381,1,2
184.385,2,2
184.385,2,2
184.385,2,2
184.389,2,1
184.389,1,0
184.393,1,1
184.393,2,2
184.397,2,2
184.397,2,2
184.397,1,1
184.401,1,2
184.401,2,1
184.405,1,0
184.405,0,1
184.41,2,2
184.41,2,2
184.41,2,1
184.414,1,1
184.414,1,1
184.418,1,2
184.418,3,4
184.422,3,2
184.422,1,0
184.422,0,0
184.426,0,0
184.426,1,1
184.43,1,2
184.43,3,2
184.43,2,1
184.434,0,0
184.434,1,2
184.438,2,1
184.438,1,1
184.442,2,2
184.442,1,1
184.442,1,1
184.446,1,1
184.446,2,2
184.45,2,2
184.451,2,2
184.455,2,1
184.455,2,2
184.455,2,2
184.459,1,1
184.459,1,0
184.463,1,2
184.463,2,2
184.467,1,2
184.467,2,2
184.467,1,2
184.471,3,3
184.471,2,1
184.475,0,0
184.475,0,0
184.479,0,0
184.479,1,1
184.479,0,0
184.483,1,2
184.483,2,3
184.487,3,4
184.487,3,2
184.491,2,2
184.491,2,1
184.491,2,2
184.496,2,2
184.496,2,1
184.5,2,2
184.5,1,0
184.504,0,0
184.504,1,1
184.504,0,0
184.508,1,1
184.508,2,2
184.512,1,1
184.512,2,2
184.516,2,2
184.516,2,2
184.516,2,2
184.52,1,1
184.52,1,2
184.524,2,2
184.524,1,1
184.524,1,1
184.528,1,1
184.528,2,2
184.533,2,2
184.533,1,1
184.537,1,1
184.537,1,2
184.537,2,2
184.541,1,1
184.541,1,1
184.545,1,1
184.545,1,1
184.549,1,2
184.549,2,2
184.549,2,2
184.553,2,2
184.553,2,1
184.557,1,1
184.557,1,1
184.561,1,1
184.561,1,1
184.561,2,2
184.565,2,2
184.565,2,2
184.569,2,2
184.569,1,1
184.573,2,2
184.573,1,1
184.573,1,1
184.578,1,1
184.578,1,1
184.582,1,1
184.582,1,1
184.586,1,1
184.586,1,1
184.586,1,1
184.59,1,0
184.59,2,1
184.594,1,2
184.594,3,3
184.598,2,2
184.598,1,1
184.598,1,1
184.602,1,1
184.602,2,2
184.606,2,2
184.606,1,1
184.61,1,0
184.61,0,0
184.61,2,2
184.614,2,2
184.614,2,2
184.618,2,3
184.619,2,1
184.619,1,0
184.623,1,1
184.623,1,1
184.627,1,1
184.627,1,1
184.631,1,1
184.631,2,2
184.631,2,2
184.635,2,2
184.635,2,2
184.639,1,1
184.639,1,1
184.643,1,2
184.643,1,1
184.643,0,0
184.647,1,2
184.647,2,2
184.651,3,2
184.651,2,1
184.655,1,1
184.655,1,1
184.655,1,1
184.659,2,2
184.659,2,1
184.663,1,1
184.663,2,2
184.668,2,2
184.668,2,2
184.668,1,0
184.672,1,2
184.672,2,2
184.676,1,1
184.676,1,1
184.68,2,3
184.68,4,4
184.68,2,0
184.684,0,0
184.684,-1,0
184.688,1,2
184.688,2,1
184.692,1,0
184.692,0,2
184.692,3,3
184.696,2,2
184.696,1,1
184.7,1,0
184.7,0,2
184.704,3,4
184.704,3,2
184.704,1,1
184.709,0,0
184.709,1,1
184.713,1,1
184.713,1,1
184.713,1,1
184.717,2,2
184.717,1,0
184.721,0,0
184.721,1,2
184.725,2,1
184.725,1,1
184.725,2,2
184.729,2,2
184.729,2,2
184.733,2,2
184.733,1,1
184.737,1,1
184.737,2,2
184.737,2,2
184.741,2,2
184.741,2,2
184.745,1,1
184.745,1,1
184.75,1,2
184.75,3,2
184.75,2,2
184.754,2,1
184.754,1,1
184.758,1,1
184.758,1,1
184.762,1,1
184.762,0,0
184.762,1,1
184.766,1,1
184.766,1,1
184.77,0,2
184.77,3,5
184.774,5,4
184.774,2,1
184.774,1,1
184.778,0,1
184.778,2,1
184.782,0,0
184.782,1,1
184.786,0,0
184.786,0,0
184.786,0,1
184.79,1,1
184.79,1,1
184.795,1,1
184.795,2,3
184.799,3,2
184.799,2,2
184.799,1,1
184.803,2,2
184.803,2,2
184.807,1,1
184.807,1,1
184.807,1,1
184.811,1,2
184.811,2,2
184.815,2,2
184.815,2,2
184.819,2,2
184.819,1,1
184.819,1,0
184.823,1,1
184.823,1,1
184.827,1,1
184.827,1,2
184.831,2,2
184.831,2,2
184.831,2,2
184.836,2,2
184.836,1,1
184.84,1,1
184.84,1,1
184.844,0,1
184.844,1,0
184.844,0,1
184.848,2,3
184.848,3,4
184.852,4,3
184.852,2,1
184.856,0,0
184.856,0,0
184.856,1,1
184.86,2,2
184.86,2,1
184.864,1,0
184.864,0,1
184.868,1,2
184.868,3,3
184.868,2,1
184.872,1,2
184.872,2,3
184.877,3,1
184.877,1,1
184.881,1,1
184.881,0,0
184.881,2,2
184.885,1,1
184.885,0,0
184.889,0,1
184.889,2,2
184.889,2,2
184.893,2,2
184.893,3,1
184.897,1,0
184.897,1,1
184.901,2,3
184.901,3,3
184.901,1,1
184.905,1,0
184.905,0,0
184.909,1,1
184.909,2,2
184.913,1,1
184.913,1,1
184.913,2,2
184.917,1,2
184.917,4,3
184.922,3,2
184.922,1,1
184.926,1,1
184.926,0,0
184.926,0,1
184.93,2,2
184.93,2,2
184.934,2,2
184.934,2,1
184.938,1,1
184.938,1,1
184.938,1,2
184.942,1,2
184.942,2,2
184.946,3,3
184.946,1,1
184.95,1,2
184.95,2,2
184.95,2,2
184.954,1,0
184.954,0,1
184.958,1,2
184.958,1,1
184.962,1,1
184.963,1,1
184.963,2,2
184.967,1,1
184.967,1,1
184.971,1,1
184.971,1,1
184.975,0,1
184.975,2,2
184.975,1,2
184.979,2,2
184.979,2,3
184.983,2,2
184.983,1,1
184.983,1,1
184.987,2,2
184.987,1,0
184.991,0,1
184.991,2,3
184.995,2,1
184.995,1,1
184.995,1,1
184.999,1,1
184.999,1,1
185.004,1,1
185.004,0,2
185.008,2,2
185.008,0,0
185.008,0,2
185.012,3,4
185.012,3,1
185.016,1,1
185.016,1,1
185.02,0,1
185.02,0,0
185.02,1,2
185.024,2,2
185.024,1,1
185.028,1,2
185.028,2,2
185.032,2,2
185.032,2,2
185.032,1,1
185.036,2,4
185.036,4,3
185.04,1,0
185.04,0,1
185.044,1,0
185.045,1,1
185.045,1,1
185.049,2,2
185.049,3,2
185.053,1,1
185.053,1,1
185.057,2,2
185.057,1,1
185.057,0,0
185.061,0,1
185.061,1,1
185.065,1,1
185.065,1,1
185.069,2,1
185.069,1,1
185.069,1,1
185.073,2,2
185.073,2,2
185.077,2,2
185.077,1,0
185.081,0,1
185.081,1,1
185.081,2,2
185.085,1,0
185.085,0,0
185.09,0,0
185.09,2,2
185.09,1,2
185.094,2,2
185.094,2,2
185.098,2,2
185.098,2,2
185.102,1,2
185.102,2,1
185.102,0,0
185.106,1,2
185.106,3,2
185.11,2,2
185.11,1,1
185.114,2,2
185.114,2,2
185.114,2,2
185.118,3,2
185.118,1,0
185.122,1,2
185.122,2,2
185.126,2,2
185.126,1,1
185.126,1,1
185.13,1,1
185.13,1,1
185.135,1,1
185.135,2,2
185.139,3,2
185.139,2,2
185.139,1,1
185.143,0,0
185.143,2,3
185.147,2,2
185.147,1,0
185.151,1,1
185.151,1,1
185.151,2,1
185.155,1,2
185.155,2,2
185.159,1,1
185.159,1,1
185.163,0,1
185.163,1,2
185.163,1,1
185.167,1,1
185.167,1,1
185.171,1,1
185.172,1,1
185.176,1,1
185.176,2,1
185.176,0,1
185.18,1,2
185.18,3,2
185.184,0,0
185.184,0,1
185.184,3,3
185.188,2,2
185.188,2,2
185.192,1,1
185.192,0,1
185.196,1,1
185.196,2,2
185.196,2,2
185.2,2,2
185.2,1,1
185.204,2,1
185.204,0,0
185.208,0,1
185.208,2,2
185.208,1,2
185.212,3,3
185.212,3,2
185.216,2,2
185.216,3,2
185.221,1,0
185.221,0,0
185.221,2,3
185.225,3,2
185.225,1,1
185.229,1,2
185.229,2,1
185.233,1,1
185.233,2,2
185.233,3,3
185.237,3,3
185.237,1,0
185.241,0,0
185.241,0,0
185.245,0,1
185.245,2,3
185.245,2,2
185.249,2,1
185.249,1,1
185.253,2,2
185.253,2,2
185.257,3,1
185.257,1,1
185.257,0,1
185.261,2,2
185.261,2,1
185.266,0,0
185.266,1,3
185.266,3,4
185.27,4,2
185.27,0,0
185.274,0,1
185.274,3,3
185.278,2,1
185.278,2,2
185.278,1,0
185.282,0,0
185.282,1,2
185.286,2,2
185.286,2,2
185.29,1,1
185.29,1,2
185.29,3,4
185.294,5,2
185.294,0,-1
185.298,0,0
185.298,0,0
185.302,-1,0
185.302,1,3
185.302,6,5
185.307,2,0
185.307,0,0
185.311,0,1
185.311,5,5
185.315,2,2
185.315,4,3
185.315,1,0
185.319,0,0
185.319,2,2
185.323,1,0
185.323,-1,-1
185.327,0,2
185.327,4,4
185.327,3,0
185.331,0,1
185.331,6,6
185.335,4,4
185.335,3,1
185.339,0,0
185.339,0,0
185.339,-1,0
185.343,1,1
185.343,2,2
185.347,3,3
185.348,1,1
185.352,1,1
185.352,1,1
185.352,1,2
185.356,2,1
185.356,1,1
185.36,1,1
185.36,2,1
185.36,0,0
185.364,0,0
185.364,1,1
185.368,1,1
185.368,2,2
185.372,1,1
185.372,2,2
185.372,2,3
185.376,3,2
185.376,2,1
185.38,1,0
185.38,0,0
185.384,0,0
185.384,1,2
185.384,3,2
185.388,1,2
185.388,3,3
185.393,2,1
185.393,1,1
185.397,0,0
185.397,1,0
185.397,0,1
185.401,3,3
185.401,3,1
185.405,1,0
185.405,0,0
185.409,2,3
185.409,5,4
185.409,3,2
185.414,1,0
185.414,0,0
185.417,2,1
185.417,0,0
185.421,1,1
185.421,0,0
185.421,2,2
185.425,3,2
185.425,3,3
185.429,2,1
185.429,0,1
185.434,3,4
185.434,3,2
185.434,1,1
185.438,1,0
185.438,0,0
185.442,1,2
185.442,4,3
185.442,1,0
185.446,0,0
185.446,1,2
185.45,2,2
185.45,2,2
185.454,2,2
185.454,2,3
185.454,2,1
185.458,1,0
185.458,0,1
185.462,3,2
185.462,1,1
185.466,1,1
185.466,1,1
185.466,2,2
185.47,2,2
185.47,2,2
185.475,1,1
185.475,1,0
185.479,0,0
185.479,0,1
185.479,1,1
185.483,1,1
185.483,1,1
185.487,1,1
185.487,1,1
185.491,1,3
185.491,4,3
185.491,2,1
185.495,1,1
185.495,1,1
185.499,1,1
185.499,1,1
185.503,1,1
185.503,1,1
185.503,1,1
185.507,0,0
185.507,0,1
185.511,1,1
185.511,1,2
185.515,2,2
185.515,2,2
185.515,2,2
185.519,3,2
185.52,1,1
185.524,1,1
185.524,1,1
185.528,2,2
185.528,1,1
185.528,1,1
185.532,1,1
185.532,0,1
185.536,2,2
185.536,3,3
185.536,3,3
185.54,2,1
185.54,0,0
185.544,0,1
185.544,1,1
185.548,2,2
185.548,3,2
185.548,2,1
185.552,2,1
185.552,1,1
185.556,2,2
185.556,2,1
185.561,1,1
185.561,1,1
185.561,2,2
185.565,2,2
185.565,1,1
185.569,1,1
185.569,1,1
185.573,0,0
185.573,2,2
185.573,2,2
185.577,2,2
185.577,2,2
185.581,2,2
185.581,1,1
185.585,0,1
185.585,1,1
185.585,1,1
185.589,2,2
185.589,2,2
185.593,2,2
185.593,2,1
185.597,1,1
185.597,1,1
185.597,2,1
185.601,1,1
185.601,2,3
185.606,3,2
185.606,1,0
185.61,0,1
185.61,1,1
185.61,1,1
185.614,2,2
185.614,2,2
185.618,2,2
185.618,2,1
185.618,1,1
185.622,1,1
185.622,1,1
185.626,1,1
185.626,1,1
185.63,1,1
185.63,2,2
185.63,2,2
185.634,2,2
185.634,2,2
185.638,2,1
185.638,1,1
185.642,1,1
185.642,0,1
185.643,1,1
185.646,2,2
185.646,1,1
185.651,2,2
185.651,2,2
185.655,2,1
185.655,1,1
185.655,1,1
185.659,1,2
185.659,3,3
185.663,2,1
185.663,1,1
185.667,1,1
185.667,2,2
185.667,2,2
185.671,2,2
185.671,2,1
185.675,1,1
185.675,1,0
185.679,2,1
185.679,1,1
185.679,1,0
185.683,1,2
185.683,2,2
185.687,2,2
185.687,1,1
185.692,1,1
185.692,0,2
185.692,2,2
185.696,1,1
185.696,1,1
185.7,1,2
185.7,2,2
185.704,2,2
185.704,2,2
185.704,2,2
185.708,1,1
185.708,1,1
185.712,1,2
185.712,2,3
185.716,2,1
185.716,1,0
185.716,1,2
185.72,2,1
185.72,1,1
185.724,1,2
185.724,2,3
185.728,3,2
185.728,2,1
185.728,1,1
185.733,1,1
185.733,0,0
185.737,1,2
185.737,2,2
185.737,2,2
185.741,2,1
185.741,1,2
185.745,1,1
185.745,2,2
185.749,2,2
185.749,2,2
185.749,2,2
185.753,1,1
185.753,2,2
185.757,2,1
185.757,1,1
185.761,1,1
185.761,0,0
185.761,0,1
185.765,1,1
185.765,2,2
185.769,2,2
185.769,2,2
185.773,3,2
185.773,1,1
185.774,1,1
185.778,1,1
185.778,1,0
185.782,1,1
185.782,1,0
185.786,0,1
185.786,2,2
185.786,2,3
185.79,2,2
185.79,2,2
185.794,2,2
185.794,2,2
185.798,2,2
185.798,1,1
185.798,1,1
185.802,1,2
185.802,1,1
185.806,0,0
185.806,1,1
185.81,1,1
185.81,2,2
185.81,2,2
185.814,2,2
185.814,2,2
185.819,2,1
185.819,1,1
185.823,1,1
185.823,1,1
185.823,2,2
185.827,1,1
185.827,1,1
185.831,1,2
185.831,2,2
185.831,2,2
185.835,2,2
185.835,2,2
185.839,1,1
185.839,0,1
185.843,1,1
185.843,2,2
185.843,1,1
185.847,1,1
185.847,1,1
185.851,2,2
185.851,2,2
185.855,1,1
185.855,1,1
185.855,2,2
185.86,2,2
185.86,2,2
185.864,2,2
185.864,1,1
185.868,1,1
185.868,0,0
185.868,1,1
185.872,2,2
185.872,3,2
185.876,1,1
185.876,1,1
185.88,0,1
185.88,1,1
185.88,1,1
185.884,2,2
185.884,2,1
185.888,1,1
185.888,2,2
185.892,3,2
185.892,2,2
185.892,2,1
185.896,2,2
185.896,1,1
185.9,1,1
185.9,1,1
185.905,1,1
185.905,1,1
185.905,1,1
185.909,1,1
185.909,1,2
185.913,2,2
185.913,2,1
185.917,1,0
185.917,0,0
185.917,2,2
185.921,2,2
185.921,2,2
185.925,2,2
185.925,1,1
185.925,1,1
185.929,1,2
185.929,3,3
185.933,2,2
185.933,1,1
185.937,1,1
185.937,1,1
185.937,1,1
185.941,1,1
185.941,1,1
185.945,1,0
185.946,0,0
185.95,0,0
185.95,2,3
185.95,3,3
185.954,3,2
185.954,2,2
185.958,1,1
185.958,1,0
185.962,1,2
185.962,1,1
185.962,1,1
185.966,1,1
185.966,2,2
185.97,2,2
185.97,2,2
185.974,2,2
185.974,2,1
185.974,1,1
185.978,1,1
185.978,1,1
185.982,0,1
185.982,1,1
185.987,0,1
185.987,1,1
185.987,1,1
185.991,2,2
185.991,2,2
185.995,2,2
185.995,1,1
185.999,2,2
185.999,2,1
185.999,1,1
186.003,1,2
186.003,2,2
186.007,2,2
186.007,2,2
186.011,1,1
186.011,2,2
186.011,2,2
186.015,2,1
186.015,1,1
186.019,0,1
186.019,0,0
186.023,0,1
186.023,2,2
186.023,2,2
186.027,3,2
186.027,2,3
186.032,3,3
186.032,2,1
186.032,1,1
186.036,1,0
186.036,0,1
186.04,1,1
186.04,1,1
186.044,1,1
186.044,0,1
186.044,1,1
186.048,2,2
186.048,2,2
186.052,2,1
186.052,1,2
186.056,3,3
186.056,2,2
186.056,1,1
186.06,1,0
186.06,0,0
186.064,1,1
186.064,2,2
186.068,1,1
186.068,2,2
186.068,2,1
186.072,1,1
186.072,1,2
186.077,4,5
186.077,5,3
186.081,0,-2
186.081,-1,0
186.081,1,2
186.085,2,2
186.085,2,1
186.089,1,2
186.089,2,2
186.093,1,2
186.093,2,3
186.093,2,1
186.097,1,0
186.097,1,1
186.101,2,3
186.101,3,2
186.105,1,1
186.105,1,2
186.105,3,2
186.109,2,1
186.109,1,1
186.113,1,1
186.113,1,1
186.117,1,1
186.117,1,1
186.117,1,2
186.122,1,1
186.122,0,0
186.126,2,2
186.126,2,2
186.13,1,1
186.13,1,1
186.13,1,2
186.134,2,2
186.134,1,1
186.138,1,0
186.138,0,1
186.138,1,0
186.142,0,0
186.142,2,3
186.146,3,2
186.146,2,1
186.15,1,2
186.15,2,3
186.15,3,2
186.154,2,2
186.154,2,1
186.159,1,1
186.159,1,1
186.163,0,0
186.163,0,0
186.163,0,1
186.167,3,3
186.167,3,2
186.171,2,3
186.171,5,4
186.175,4,2
186.175,1,0
186.175,0,0
186.179,-1,-1
186.179,0,1
186.183,1,1
186.183,1,2
186.187,2,2
186.187,1,1
186.187,1,1
186.191,2,2
186.191,1,2
186.195,3,4
186.195,3,2
186.199,1,0
186.199,0,0
186.199,0,1
186.203,1,2
186.204,2,1
186.208,1,1
186.208,1,1
186.212,1,0
186.212,0,0
186.212,0,0
186.216,1,2
186.216,3,3
186.22,2,2
186.22,1,1
186.22,1,1
186.224,2,2
186.224,2,1
186.228,2,2
186.228,2,2
186.232,2,2
186.232,2,2
186.232,2,2
186.236,2,1
186.236,1,1
186.24,1,0
186.24,0,0
186.244,1,1
186.244,1,1
186.244,1,0
186.249,1,2
186.249,3,5
186.253,6,4
186.253,1,0
186.257,0,0
186.257,0,0
186.257,2,3
186.261,2,2
186.261,2,2
186.265,2,2
186.265,2,2
186.269,3,1
186.269,1,2
186.269,2,2
186.273,2,1
186.273,0,0
186.277,0,0
186.277,1,2
186.281,3,3
186.281,2,1
186.281,1,1
186.285,2,1
186.285,0,0
186.29,0,0
186.29,0,0
186.294,0,0
186.294,2,2
186.294,3,3
186.298,4,4
186.298,3,2
186.302,2,2
186.302,2,2
186.306,2,2
186.306,1,1
186.306,1,1
186.31,0,0
186.31,1,1
186.314,1,0
186.314,0,1
186.314,2,2
186.318,2,1
186.318,1,1
186.322,1,1
186.322,1,1
186.326,1,2
186.326,2,2
186.326,2,3
186.331,3,2
186.331,1,0
186.335,0,0
186.335,1,4
186.34,5,5
186.34,2,1
186.34,0,0
186.343,0,0
186.343,0,0
186.347,0,0
186.347,2,2
186.351,3,2
186.351,1,1
186.351,1,1
186.355,1,1
186.355,2,2
186.359,1,1
186.359,2,3
186.363,3,2
186.363,1,1
186.363,1,1
186.367,1,1
186.367,0,0
186.371,1,1
186.372,1,1
186.376,1,1
186.376,1,1
186.376,2,3
186.38,3,3
186.38,2,1
186.384,2,2
186.384,2,2
186.388,1,0
186.388,1,0
186.388,0,0
186.392,1,0
186.392,0,1
186.396,2,2
186.396,2,2
186.396,2,2
186.4,2,2
186.4,2,1
186.404,1,1
186.404,2,3
186.408,2,2
186.408,1,1
186.408,1,1
186.412,1,2
186.412,3,3
186.417,1,1
186.417,0,1
186.421,1,1
186.421,2,2
186.421,1,1
186.425,1,1
186.425,2,2
186.429,1,1
186.429,1,2
186.433,3,5
186.433,5,2
186.433,0,0
186.437,0,0
186.437,0,0
186.441,1,2
186.441,3,2
186.445,1,1
186.445,0,1
186.445,2,2
186.449,3,3
186.449,2,2
186.453,2,2
186.453,1,1
186.457,0,1
186.457,1,1
186.458,0,0
186.462,1,2
186.462,2,2
186.466,2,1
186.466,1,1
186.47,2,2
186.47,2,3
186.47,2,2
186.474,2,1
186.474,1,1
186.478,1,1
186.478,0,0
186.482,1,2
186.482,2,2
186.482,2,2
186.486,2,2
186.486,1,1
186.49,1,1
186.49,1,2
186.49,2,2
186.494,2,2
186.494,2,1
186.498,1,0
186.498,0,1
186.503,1,2
186.503,2,2
186.503,2,2
186.507,2,1
186.507,1,2
186.511,2,3
186.511,2,1
186.515,1,0
186.515,1,2
186.515,2,2
186.519,1,1
186.519,1,1
186.523,1,0
186.523,1,1
186.527,1,1
186.527,1,2
186.527,2,3
