Program Time [s],data 0,data 1
1038.57,4,3
1038.57,2,0
1038.58,0,0
1038.58,1,1
1038.58,2,2
1038.58,3,2
1038.58,1,0
1038.58,0,0
1038.58,1,1
1038.59,1,2
1038.59,2,2
1038.59,2,2
1038.59,2,1
1038.59,1,2
1038.6,3,2
1038.6,2,2
1038.6,1,0
1038.6,0,0
1038.61,1,1
1038.61,1,1
1038.61,1,1
1038.61,1,2
1038.61,2,2
1038.61,2,3
1038.61,2,2
1038.62,1,1
1038.62,1,1
1038.62,1,2
1038.62,2,1
1038.62,1,1
1038.63,2,2
1038.63,2,1
1038.63,1,1
1038.63,2,2
1038.63,2,2
1038.63,2,2
1038.63,2,1
1038.64,1,0
1038.64,1,2
1038.64,2,2
1038.64,2,1
1038.64,1,2
1038.65,2,1
1038.65,1,1
1038.65,1,2
1038.65,2,2
1038.65,2,2
1038.65,2,1
1038.65,1,1
1038.66,2,3
1038.66,2,1
1038.66,1,0
1038.66,0,0
1038.66,1,1
1038.67,3,6
1038.67,6,3
1038.67,1,0
1038.67,-1,0
1038.67,0,0
1038.67,1,1
1038.67,2,1
1038.68,1,0
1038.68,1,1
1038.68,1,0
1038.68,1,1
1038.69,1,2
1038.69,3,3
1038.69,3,2
1038.69,1,1
1038.69,1,1
1038.7,2,2
1038.7,2,2
1038.7,2,2
1038.7,2,1
1038.7,1,0
1038.7,0,0
1038.7,1,2
1038.71,2,2
1038.71,2,1
1038.71,1,1
1038.71,1,2
1038.71,2,2
1038.72,3,2
1038.72,2,1
1038.72,1,1
1038.72,0,1
1038.72,1,2
1038.72,2,2
1038.72,1,1
1038.73,2,2
1038.73,3,2
1038.73,2,3
1038.73,3,1
1038.73,0,0
1038.74,0,0
1038.74,0,1
1038.74,2,2
1038.74,2,2
1038.74,2,3
1038.74,2,2
1038.74,1,0
1038.75,0,0
1038.75,0,1
1038.75,2,2
1038.75,2,2
1038.76,2,2
1038.76,2,2
1038.76,1,1
1038.76,0,0
1038.76,0,2
1038.76,3,6
1038.76,5,3
1038.77,0,0
1038.77,0,1
1038.77,1,1
1038.77,0,0
1038.77,1,1
1038.78,1,1
1038.78,2,3
1038.78,4,2
1038.78,1,0
1038.78,0,1
1038.79,1,1
1038.79,2,2
1038.79,2,2
1038.79,3,2
1038.79,2,1
1038.79,1,0
1038.79,0,1
1038.8,2,2
1038.8,2,2
1038.8,1,1
1038.8,1,1
1038.81,2,2
1038.81,2,2
1038.81,2,2
1038.81,2,2
1038.81,2,1
1038.81,1,1
1038.81,1,1
1038.81,2,1
1038.82,1,2
1038.82,3,4
1038.82,3,2
1038.82,1,0
1038.83,0,0
1038.83,1,1
1038.83,0,1
1038.83,1,1
1038.83,1,2
1038.83,2,1
1038.83,2,2
1038.84,2,2
1038.84,2,2
1038.84,2,2
1038.84,2,1
1038.84,1,1
1038.85,1,1
1038.85,1,1
1038.85,1,0
1038.85,0,1
1038.85,1,1
1038.85,1,1
1038.85,1,0
1038.86,1,2
1038.86,4,6
1038.86,5,3
1038.86,1,0
1038.86,0,0
1038.87,0,0
1038.87,1,2
1038.87,3,2
1038.87,0,0
1038.88,0,1
1038.88,2,3
1038.88,2,2
1038.88,2,2
1038.88,2,2
1038.88,1,1
1038.88,1,1
1038.89,1,1
1038.89,1,1
1038.89,0,1
1038.89,1,1
1038.89,1,1
1038.9,2,2
1038.9,3,3
1038.9,2,2
1038.9,1,1
1038.9,0,0
1038.9,1,1
1038.9,2,2
1038.91,2,1
1038.91,1,1
1038.91,1,2
1038.91,2,2
1038.91,2,2
1038.92,2,2
1038.92,2,2
1038.92,1,1
1038.92,1,1
1038.92,1,1
1038.92,1,1
1038.92,0,1
1038.93,1,1
1038.93,1,1
1038.93,1,2
1038.93,2,2
1038.93,2,1
1038.94,1,2
1038.94,2,3
1038.94,2,3
1038.94,3,2
1038.95,1,0
1038.95,0,0
1038.95,0,1
1038.95,1,1
1038.95,2,2
1038.95,1,0
1038.95,0,1
1038.96,3,4
1038.96,5,4
1038.96,3,2
1038.96,0,0
1038.96,-1,0
1038.97,1,3
1038.97,4,2
1038.97,2,1
1038.97,0,0
1038.97,0,0
1038.97,1,1
1038.97,2,2
1038.98,2,2
1038.98,2,2
1038.98,1,1
1038.98,1,1
1038.98,1,2
1038.99,2,2
1038.99,2,2
1038.99,2,2
1038.99,2,1
1038.99,1,1
1038.99,1,1
1038.99,1,0
1039,1,1
1039,1,2
1039,2,2
1039,2,2
1039,2,2
1039.01,1,1
1039.01,1,1
1039.01,1,1
1039.01,1,1
1039.01,1,0
1039.01,1,1
1039.01,1,1
1039.02,1,1
1039.02,1,2
1039.02,2,1
1039.02,1,1
1039.03,1,1
1039.03,1,2
1039.03,2,2
1039.03,3,3
1039.03,1,1
1039.04,1,1
1039.04,1,1
1039.04,1,1
1039.04,1,2
1039.04,2,1
1039.04,0,0
1039.04,0,1
1039.05,1,2
1039.05,2,2
1039.05,2,1
1039.05,1,1
1039.05,1,2
1039.06,2,1
1039.06,1,1
1039.06,1,3
1039.06,5,4
1039.06,3,2
1039.06,1,0
1039.06,-1,0
1039.07,0,0
1039.07,1,1
1039.07,1,1
1039.07,1,1
1039.08,1,2
1039.08,3,3
1039.08,2,1
1039.08,1,1
1039.08,2,1
1039.08,1,1
1039.08,1,2
1039.09,2,2
1039.09,2,2
1039.09,2,2
1039.09,2,2
1039.09,1,1
1039.1,1,1
1039.1,1,1
1039.1,1,1
1039.1,1,1
1039.1,1,1
1039.1,1,1
1039.1,1,1
1039.11,1,2
1039.11,2,2
1039.11,1,1
1039.11,0,0
1039.11,0,0
1039.12,0,1
1039.12,2,2
1039.12,2,2
1039.12,2,2
1039.12,2,2
1039.13,2,2
1039.13,2,1
1039.13,1,1
1039.13,1,1
1039.13,1,2
1039.13,2,2
1039.13,2,1
1039.14,2,2
1039.14,2,2
1039.14,2,2
1039.14,1,1
1039.15,1,1
1039.15,1,0
1039.15,1,1
1039.15,1,1
1039.15,2,2
1039.15,2,2
1039.15,2,2
1039.16,2,2
1039.16,1,1
1039.16,1,1
1039.16,0,0
1039.16,0,0
1039.17,2,4
1039.17,5,3
1039.17,2,1
1039.17,0,0
1039.17,0,1
1039.17,1,1
1039.17,1,1
1039.18,1,1
1039.18,0,1
1039.18,1,1
1039.18,1,1
1039.18,0,1
1039.19,1,2
1039.19,4,4
1039.19,2,1
1039.19,1,0
1039.19,0,1
1039.19,1,1
1039.19,1,1
1039.2,1,1
1039.2,1,2
1039.2,3,3
1039.2,2,1
1039.2,2,2
1039.21,1,1
1039.21,1,1
1039.21,1,1
1039.21,2,2
1039.22,2,2
1039.22,2,2
1039.22,2,2
1039.22,1,1
1039.22,1,1
1039.22,1,2
1039.22,3,3
1039.23,3,2
1039.23,2,1
1039.23,1,0
1039.23,0,0
1039.23,0,1
1039.24,2,2
1039.24,2,2
1039.24,1,1
1039.24,1,2
1039.24,2,2
1039.24,2,2
1039.24,3,2
1039.25,1,1
1039.25,1,1
1039.25,2,2
1039.25,1,1
1039.25,0,1
1039.26,1,1
1039.26,1,0
1039.26,1,1
1039.26,2,2
1039.26,2,2
1039.26,2,2
1039.26,2,1
1039.27,1,1
1039.27,2,1
1039.27,1,1
1039.27,0,1
1039.28,3,6
1039.28,5,2
1039.28,0,0
1039.28,0,0
1039.28,1,2
1039.29,2,2
1039.29,2,2
1039.29,1,1
1039.29,1,1
1039.29,0,0
1039.29,1,1
1039.29,1,1
1039.3,1,1
1039.3,1,1
1039.3,1,1
1039.3,2,3
1039.3,4,3
1039.31,3,2
1039.31,1,1
1039.31,1,0
1039.31,0,0
1039.31,0,0
1039.31,0,1
1039.31,1,2
1039.32,2,3
1039.32,3,2
1039.32,2,2
1039.32,1,1
1039.32,2,2
1039.33,1,1
1039.33,1,2
1039.33,2,2
1039.33,2,2
1039.33,1,0
1039.33,0,1
1039.33,2,2
1039.34,2,2
1039.34,2,2
1039.34,2,2
1039.34,1,0
1039.35,0,1
1039.35,2,3
1039.35,3,3
1039.35,2,2
1039.35,0,0
1039.35,0,1
1039.35,2,4
1039.36,3,1
1039.36,0,0
1039.36,0,0
1039.36,0,1
1039.36,2,4
1039.37,4,2
1039.37,0,0
1039.37,1,1
1039.37,2,2
1039.37,2,2
1039.38,2,1
1039.38,2,2
1039.38,2,2
1039.38,1,1
1039.38,1,1
1039.38,2,2
1039.38,2,2
1039.39,1,1
1039.39,1,2
1039.39,2,2
1039.39,2,2
1039.39,2,2
1039.4,2,1
1039.4,1,1
1039.4,1,1
1039.4,2,2
1039.4,2,2
1039.4,1,1
1039.4,1,1
1039.41,1,1
1039.41,2,2
1039.41,2,2
1039.41,2,1
1039.42,1,1
1039.42,2,2
1039.42,2,2
1039.42,3,1
1039.42,0,0
1039.42,1,2
1039.42,2,3
1039.43,2,2
1039.43,1,1
1039.43,1,1
1039.43,1,2
1039.43,2,2
1039.44,2,2
1039.44,2,2
1039.44,1,1
1039.44,1,1
1039.44,1,0
1039.44,1,1
1039.44,1,1
1039.45,2,2
1039.45,2,3
1039.45,2,1
1039.45,1,1
1039.45,1,1
1039.46,1,1
1039.46,1,0
1039.46,1,1
1039.46,1,1
1039.47,2,6
1039.47,6,3
1039.47,1,0
1039.47,0,0
1039.47,0,0
1039.47,0,0
1039.47,1,1
1039.48,1,1
1039.48,2,2
1039.48,3,3
1039.48,2,1
1039.48,1,1
1039.49,2,1
1039.49,0,0
1039.49,1,2
1039.49,2,2
1039.49,2,2
1039.49,2,2
1039.49,1,1
1039.5,1,1
1039.5,2,2
1039.5,2,2
1039.5,2,2
1039.5,2,1
1039.51,1,1
1039.51,1,1
1039.51,2,2
1039.51,2,2
1039.51,2,2
1039.51,3,1
1039.51,1,0
1039.52,1,1
1039.52,2,2
1039.52,2,3
1039.52,3,2
1039.52,1,1
1039.53,0,0
1039.53,0,1
1039.53,2,2
1039.53,2,2
1039.53,2,2
1039.53,2,1
1039.53,1,1
1039.54,1,2
1039.54,2,2
1039.54,2,2
1039.54,2,2
1039.55,2,2
1039.55,1,1
1039.55,1,0
1039.55,0,0
1039.55,0,0
1039.56,2,5
1039.56,6,5
1039.56,3,1
1039.56,0,0
1039.56,0,1
1039.56,1,0
1039.56,0,1
1039.57,1,2
1039.57,2,2
1039.57,2,2
1039.57,2,1
1039.57,1,1
1039.58,1,2
1039.58,2,2
1039.58,2,3
1039.58,2,2
1039.58,2,1
1039.58,1,1
1039.58,1,0
1039.59,0,1
1039.59,2,2
1039.59,2,2
1039.59,2,1
1039.59,1,1
1039.6,1,1
1039.6,1,1
1039.6,1,1
1039.6,2,2
1039.6,2,2
1039.6,1,1
1039.6,1,1
1039.61,2,2
1039.61,2,1
1039.61,1,1
1039.61,2,3
1039.62,3,1
1039.62,1,1
1039.62,2,2
1039.62,2,2
1039.62,2,1
1039.62,0,0
1039.62,0,0
1039.63,1,1
1039.63,2,3
1039.63,4,2
1039.63,1,0
1039.63,0,1
1039.64,1,1
1039.64,1,2
1039.64,2,3
1039.64,2,1
1039.64,1,1
1039.65,1,0
1039.65,0,1
1039.65,1,2
1039.65,4,5
1039.65,5,3
1039.65,1,0
1039.65,0,0
1039.66,1,1
1039.66,1,1
1039.66,1,1
1039.66,1,1
1039.67,1,1
1039.67,0,1
1039.67,0,0
1039.67,0,1
1039.67,2,2
1039.67,2,2
1039.67,2,2
1039.67,2,2
1039.68,2,3
1039.68,2,2
1039.68,1,1
1039.68,1,1
1039.69,1,0
1039.69,0,1
1039.69,2,2
1039.69,2,2
1039.69,1,2
1039.69,2,2
1039.69,2,2
1039.7,1,1
1039.7,1,1
1039.7,1,1
1039.7,2,2
1039.7,2,2
1039.71,2,2
1039.71,3,2
1039.71,1,1
1039.71,0,0
1039.71,1,2
1039.72,2,2
1039.72,2,2
1039.72,1,1
1039.72,1,1
1039.72,1,1
1039.72,1,1
1039.72,0,1
1039.73,1,1
1039.73,2,2
1039.73,2,2
1039.73,2,1
1039.74,1,2
1039.74,2,2
1039.74,2,1
1039.74,1,1
1039.74,1,2
1039.74,3,3
1039.74,1,1
1039.75,0,0
1039.75,0,1
1039.75,3,6
1039.75,6,3
1039.75,0,0
1039.76,0,0
1039.76,0,2
1039.76,2,3
1039.76,2,2
1039.76,0,0
1039.76,0,1
1039.76,1,1
1039.77,1,1
1039.77,1,1
1039.77,1,1
1039.77,1,1
1039.77,1,2
1039.78,3,3
1039.78,3,2
1039.78,1,0
1039.78,0,1
1039.78,1,1
1039.78,1,2
1039.78,2,2
1039.79,2,2
1039.79,2,1
1039.79,1,3
1039.79,3,2
1039.79,1,0
1039.8,0,0
1039.8,1,2
1039.8,2,2
1039.8,1,1
1039.81,1,1
1039.81,2,2
1039.81,2,2
1039.81,2,2
1039.81,1,1
1039.81,1,2
1039.81,2,2
1039.82,2,2
1039.82,2,2
1039.82,2,1
1039.82,1,1
1039.82,1,1
1039.83,0,1
1039.83,0,0
1039.83,0,1
1039.83,2,2
1039.83,3,2
1039.83,2,2
1039.83,2,2
1039.84,2,2
1039.84,2,2
1039.84,2,2
1039.84,1,0
1039.84,0,0
1039.85,1,2
1039.85,2,1
1039.85,0,0
1039.85,2,5
1039.85,4,2
1039.85,1,0
1039.85,1,1
1039.86,1,1
1039.86,1,1
1039.86,1,1
1039.86,1,1
1039.86,0,1
1039.87,1,1
1039.87,1,1
1039.87,1,2
1039.87,1,1
1039.87,2,2
1039.87,2,2
1039.87,2,2
1039.88,2,2
1039.88,2,2
1039.88,2,1
1039.88,1,1
1039.89,1,1
1039.89,0,0
1039.89,1,1
1039.89,1,1
1039.89,1,2
1039.9,2,3
1039.9,3,2
1039.9,2,1
1039.9,1,1
1039.9,0,0
1039.9,1,0
1039.9,0,1
1039.91,2,2
1039.91,4,5
1039.91,4,2
1039.91,0,0
1039.91,0,1
1039.92,1,2
1039.92,2,2
1039.92,2,1
1039.92,1,0
1039.92,0,0
1039.92,1,1
1039.92,2,2
1039.93,1,1
1039.93,2,1
1039.93,0,0
1039.93,0,1
1039.94,4,6
1039.94,7,4
1039.94,1,0
1039.94,1,0
1039.94,0,0
1039.94,0,1
1039.94,2,3
1039.95,4,3
1039.95,1,0
1039.95,0,0
1039.95,1,1
1039.95,1,1
1039.96,1,2
1039.96,2,2
1039.96,1,2
1039.96,2,2
1039.96,2,1
1039.96,1,1
1039.96,2,2
1039.97,2,2
1039.97,2,2
1039.97,2,1
1039.97,1,1
1039.97,1,1
1039.98,1,1
1039.98,1,0
1039.98,1,1
1039.98,1,1
1039.98,1,1
1039.99,1,1
1039.99,2,2
1039.99,2,2
1039.99,2,2
1039.99,2,2
1039.99,1,1
1039.99,2,2
1040,2,2
1040,2,2
1040,1,0
1040,0,0
1040.01,1,1
1040.01,2,2
1040.01,2,1
1040.01,1,1
1040.01,1,2
1040.01,3,4
1040.01,3,1
1040.02,0,0
1040.02,1,2
1040.02,2,2
1040.02,2,1
1040.02,1,2
1040.03,2,2
1040.03,1,1
1040.03,1,1
1040.03,2,1
1040.03,1,1
1040.03,1,2
1040.03,2,3
1040.04,3,2
1040.04,1,0
1040.04,0,0
1040.04,1,2
1040.04,2,2
1040.05,2,2
1040.05,2,2
1040.05,2,1
1040.05,1,2
1040.06,2,2
1040.06,2,2
1040.06,1,1
1040.06,1,1
1040.06,1,1
1040.06,1,0
1040.06,1,2
1040.06,2,2
1040.07,2,1
1040.07,1,1
1040.07,1,1
1040.07,2,2
1040.08,2,2
1040.08,2,2
1040.08,2,2
1040.08,1,2
1040.08,2,2
1040.08,2,2
1040.08,1,0
1040.09,0,0
1040.09,0,0
1040.09,2,2
1040.09,3,3
1040.09,4,4
1040.1,3,2
1040.1,2,1
1040.1,1,0
1040.1,0,0
1040.1,0,1
1040.1,2,4
1040.1,3,2
1040.11,1,1
1040.11,1,0
1040.11,0,0
1040.11,1,1
1040.11,2,2
1040.12,2,2
1040.12,2,2
1040.12,2,3
1040.12,2,1
1040.12,1,1
1040.12,1,1
1040.12,1,1
1040.13,0,1
1040.13,1,2
1040.13,2,2
1040.13,2,1
1040.14,2,3
1040.14,2,1
1040.14,1,1
1040.14,1,1
1040.14,1,1
1040.15,0,0
1040.15,0,0
1040.15,1,2
1040.15,2,3
1040.15,2,2
1040.15,2,2
1040.15,2,2
1040.16,2,1
1040.16,1,1
1040.16,1,1
1040.16,1,2
1040.16,1,1
1040.17,0,0
1040.17,0,0
1040.17,1,1
1040.17,2,5
1040.17,4,2
1040.17,0,0
1040.17,1,1
1040.18,2,2
1040.18,2,2
1040.18,2,1
1040.18,0,0
1040.18,0,0
1040.19,0,1
1040.19,2,3
1040.19,3,3
1040.19,1,1
1040.19,1,2
1040.19,2,2
1040.19,2,2
1040.2,2,2
1040.2,2,1
1040.2,1,1
1040.2,2,2
1040.21,2,2
1040.21,1,1
1040.21,1,0
1040.21,0,1
1040.21,2,4
1040.21,5,3
1040.21,1,0
1040.22,0,0
1040.22,1,1
1040.22,1,1
1040.22,1,1
1040.22,1,2
1040.23,2,1
1040.23,0,0
1040.23,0,1
1040.23,1,1
1040.23,0,1
1040.24,2,3
1040.24,3,3
1040.24,2,1
1040.24,1,0
1040.24,0,1
1040.24,2,2
1040.24,2,1
1040.25,1,0
1040.25,0,1
1040.25,3,6
1040.25,5,2
1040.25,0,0
1040.26,0,1
1040.26,1,1
1040.26,1,1
1040.26,1,1
1040.26,1,0
1040.26,1,1
1040.26,1,1
1040.27,1,2
1040.27,2,2
1040.27,2,2
1040.27,2,2
1040.28,2,2
1040.28,1,1
1040.28,1,1
1040.28,1,1
1040.28,2,2
1040.28,2,2
1040.28,2,1
1040.29,1,1
1040.29,1,1
1040.29,1,1
1040.29,2,2
1040.29,1,2
1040.3,3,3
1040.3,1,1
1040.3,1,1
1040.3,2,1
1040.3,0,0
1040.3,0,0
1040.3,2,3
1040.31,4,2
1040.31,1,0
1040.31,0,0
1040.31,0,1
1040.31,3,4
1040.32,2,2
1040.32,2,1
1040.32,1,0
1040.32,0,1
1040.33,1,1
1040.33,1,0
1040.33,1,1
1040.33,0,0
1040.33,1,3
1040.33,5,5
1040.33,4,0
1040.34,0,-1
1040.34,0,1
1040.34,2,2
1040.34,2,3
1040.34,2,2
1040.35,2,1
1040.35,1,1
1040.35,1,0
1040.35,0,1
1040.35,1,1
1040.35,2,2
1040.35,2,1
1040.36,1,1
1040.36,1,1
1040.36,1,1
1040.36,2,2
1040.36,3,2
1040.37,2,2
1040.37,1,1
1040.37,1,1
1040.37,1,1
1040.37,2,3
1040.37,3,2
1040.37,2,2
1040.38,2,1
1040.38,1,1
1040.38,1,0
1040.38,0,0
1040.38,1,1
1040.39,1,2
1040.39,2,2
1040.39,2,2
1040.39,1,0
1040.39,0,1
1040.39,3,3
1040.39,2,1
1040.4,1,1
1040.4,1,1
1040.4,1,1
1040.4,1,2
1040.41,3,3
1040.41,2,0
1040.41,0,0
1040.41,1,2
1040.41,4,4
1040.42,3,2
1040.42,0,0
1040.42,0,1
1040.42,1,1
1040.42,0,1
1040.42,1,1
1040.42,2,2
1040.43,2,2
1040.43,2,2
1040.43,1,2
1040.43,2,2
1040.43,2,2
1040.44,1,1
1040.44,2,2
1040.44,2,3
1040.44,2,1
1040.44,0,0
1040.44,1,1
1040.44,1,2
1040.45,3,3
1040.45,2,1
1040.45,1,0
1040.45,0,0
1040.45,1,1
1040.46,2,2
1040.46,3,3
1040.46,2,2
1040.46,2,2
1040.46,2,2
1040.46,1,0
1040.46,0,0
1040.47,1,2
1040.47,1,1
1040.47,1,2
1040.47,2,3
1040.48,2,1
1040.48,1,1
1040.48,2,2
1040.48,2,2
1040.48,2,2
1040.49,2,2
1040.49,2,0
1040.49,0,0
1040.49,1,3
1040.49,4,3
1040.49,2,0
1040.49,0,0
1040.5,1,1
1040.5,2,1
1040.5,1,1
1040.5,1,2
1040.5,3,3
1040.51,2,2
1040.51,1,1
1040.51,1,0
1040.51,0,0
1040.51,0,2
1040.51,2,3
1040.51,3,4
1040.52,3,2
1040.52,1,1
1040.52,1,1
1040.52,1,1
1040.52,1,0
1040.53,0,1
1040.53,1,2
1040.53,2,2
1040.53,1,2
1040.53,2,2
1040.53,2,2
1040.53,1,1
1040.54,1,1
1040.54,1,2
1040.54,2,2
1040.54,2,2
1040.55,2,2
1040.55,2,2
1040.55,1,1
1040.55,1,1
1040.55,1,1
1040.55,2,2
1040.55,2,2
1040.56,2,2
1040.56,1,2
1040.56,2,2
1040.56,2,2
1040.56,0,0
1040.57,0,2
1040.57,3,3
1040.57,2,0
1040.57,0,0
1040.57,1,1
1040.58,2,2
1040.58,2,2
1040.58,1,1
1040.58,1,2
1040.58,3,3
1040.58,2,2
1040.58,1,0
1040.59,0,1
1040.59,1,2
1040.59,2,2
1040.59,1,1
1040.6,1,2
1040.6,2,2
1040.6,2,2
1040.6,2,2
1040.6,2,1
1040.6,1,1
1040.6,1,1
1040.61,1,2
1040.61,3,3
1040.61,2,2
1040.61,1,0
1040.61,0,0
1040.62,0,0
1040.62,0,2
1040.62,3,2
1040.62,2,2
1040.62,2,2
1040.62,2,2
1040.62,2,2
1040.63,2,1
1040.63,1,1
1040.63,1,0
1040.63,1,1
1040.63,2,3
1040.64,3,2
1040.64,1,1
1040.64,0,0
1040.64,0,1
1040.64,1,1
1040.64,2,2
1040.64,3,2
1040.65,2,1
1040.65,0,0
1040.65,2,5
1040.65,6,3
1040.65,0,0
1040.66,0,0
1040.66,0,0
1040.66,1,1
1040.66,0,1
1040.67,1,2
1040.67,2,2
1040.67,3,2
1040.67,1,0
1040.67,0,0
1040.67,1,2
1040.67,3,2
1040.68,2,1
1040.68,2,3
1040.68,3,3
1040.68,2,2
1040.68,1,0
1040.69,0,0
1040.69,0,1
1040.69,1,2
1040.69,2,2
1040.69,2,2
1040.69,1,1
1040.69,1,2
1040.7,2,2
1040.7,2,2
1040.7,2,2
1040.7,2,2
1040.7,1,1
1040.71,1,1
1040.71,1,1
1040.71,1,1
1040.71,1,1
1040.71,1,1
1040.71,2,2
1040.71,2,2
1040.72,2,2
1040.72,1,0
1040.72,0,0
1040.72,0,1
1040.72,1,2
1040.73,2,2
1040.73,2,2
1040.73,1,1
1040.73,1,1
1040.73,1,2
1040.73,4,6
1040.73,5,2
1040.74,0,-1
1040.74,0,0
1040.74,0,0
1040.74,1,2
1040.75,2,2
1040.75,2,2
1040.75,2,3
1040.75,1,1
1040.75,0,1
1040.76,0,0
1040.76,0,2
1040.76,2,3
1040.76,2,3
1040.76,4,3
1040.76,3,2
1040.76,1,0
1040.77,0,0
1040.77,0,1
1040.77,2,2
1040.77,2,2
1040.77,2,1
1040.78,1,1
1040.78,1,1
1040.78,1,1
1040.78,1,1
1040.78,1,1
1040.78,0,1
1040.78,2,3
1040.79,2,1
1040.79,1,0
1040.79,0,0
1040.79,0,1
1040.8,2,2
1040.8,2,2
1040.8,1,0
1040.8,0,1
1040.8,3,5
1040.8,6,3
1040.8,1,0
1040.8,0,0
1040.81,1,1
1040.81,2,3
1040.81,2,2
1040.81,2,1
1040.82,1,1
1040.82,1,1
1040.82,0,0
1040.82,0,0
1040.82,0,1
1040.82,2,3
1040.82,3,3
1040.83,2,2
1040.83,2,2
1040.83,2,2
1040.83,2,1
1040.83,1,1
1040.84,1,1
1040.84,1,1
1040.84,1,1
1040.84,1,1
1040.84,1,1
1040.85,0,1
1040.85,2,2
1040.85,1,1
1040.85,1,1
1040.85,1,2
1040.85,3,2
1040.85,2,2
1040.86,2,2
1040.86,2,1
1040.86,1,1
1040.86,1,1
1040.87,1,1
1040.87,1,1
1040.87,2,2
1040.87,1,0
1040.87,0,0
1040.87,1,4
1040.87,5,3
1040.88,1,1
1040.88,1,1
1040.88,2,2
1040.88,2,1
1040.88,1,0
1040.89,0,0
1040.89,1,1
1040.89,1,1
1040.89,1,1
1040.89,1,2
1040.89,2,2
1040.89,2,2
1040.9,2,2
1040.9,2,2
1040.9,3,2
