Program Time [s],data 0,data 1,data 2,data 3
372.721,0,10,7,-2
372.721,-2,8,6,-3
372.722,-4,6,6,-3
372.723,-4,3,4,-3
372.723,-5,0,0,-4
372.724,-4,0,0,-1
372.724,0,2,0,-1
372.725,0,1,1,0
372.725,1,2,3,2
372.726,4,4,5,6
372.727,6,5,5,7
372.727,6,3,2,4
372.728,4,1,0,2
372.728,3,0,0,3
372.729,3,0,1,6
372.729,6,1,1,7
372.73,8,2,1,6
372.731,6,1,1,6
372.731,6,1,0,5
372.732,5,0,0,6
372.732,5,-1,-1,6
372.733,5,-2,-1,7
372.733,6,-1,0,8
372.734,7,0,0,8
372.735,7,0,0,8
372.735,8,3,4,8
372.736,8,4,3,6
372.736,6,4,3,2
372.737,3,4,2,0
372.737,2,4,2,0
372.738,2,5,2,-2
372.739,1,6,2,-3
372.739,1,9,4,-4
372.74,0,9,3,-7
372.741,-1,8,2,-7
372.741,0,11,5,-4
372.742,0,9,6,-4
372.742,-1,9,7,-1
372.743,-1,7,6,-1
372.743,-2,2,2,-2
372.744,-2,0,0,-3
372.744,0,3,1,0
372.745,1,4,4,2
372.746,2,3,3,3
372.746,4,3,3,4
372.747,4,3,3,4
372.747,3,1,1,4
372.748,3,0,0,3
372.748,3,0,0,5
372.749,4,0,1,7
372.75,6,2,1,6
372.75,6,2,2,7
372.751,6,1,2,7
372.751,5,0,0,5
372.752,4,-2,-1,4
372.753,3,-4,-4,4
372.753,4,-3,-3,6
372.754,6,-1,-1,7
372.754,8,0,0,9
372.755,10,4,4,10
372.755,10,5,5,9
372.756,8,5,4,6
372.756,5,4,3,1
372.757,2,3,1,0
372.758,1,3,2,-1
372.758,0,4,2,-3
372.759,0,5,2,-4
372.759,0,8,3,-5
372.76,0,10,5,-4
372.76,0,10,5,-5
372.761,-1,8,5,-5
372.762,-2,7,4,-4
372.762,-2,7,4,-3
372.763,-2,5,4,-2
372.763,-2,4,3,-1
372.764,0,3,3,0
372.764,1,4,3,0
372.765,1,2,4,2
372.766,2,3,3,3
372.766,3,3,2,3
372.767,4,2,2,4
372.767,4,1,1,4
372.768,3,0,0,3
372.768,4,1,0,5
372.769,5,1,0,5
372.77,6,0,0,6
372.77,6,1,0,5
372.771,6,1,0,5
372.771,6,1,0,6
372.772,6,1,0,6
372.772,4,-3,-2,5
372.773,5,-3,-1,7
372.774,7,0,0,8
372.774,6,-1,0,7
372.775,8,3,2,7
372.775,7,3,2,6
372.776,7,5,4,4
372.777,6,5,3,2
372.777,4,5,4,2
372.778,2,4,3,-1
372.778,1,6,3,-1
372.779,0,7,4,-3
372.779,0,9,5,-4
372.78,0,9,5,-5
372.781,-2,7,5,-5
372.781,-2,8,5,-5
372.782,-2,7,5,-5
372.782,-3,7,4,-4
372.783,-2,3,2,-2
372.783,-1,2,3,-1
372.784,0,3,2,0
372.785,0,2,2,2
372.785,2,3,3,3
372.786,4,3,3,4
372.786,4,2,2,5
372.787,5,1,2,5
372.788,4,0,1,4
372.788,4,0,0,3
372.789,4,0,0,3
372.789,3,0,0,4
372.79,5,1,0,4
372.79,5,1,1,5
372.791,6,3,1,5
372.792,6,2,1,6
372.792,5,0,0,6
372.793,3,-3,-2,7
372.793,7,-1,-1,7
372.794,8,0,0,8
372.794,8,0,0,8
372.795,10,4,3,9
372.795,9,4,2,5
372.796,7,5,3,4
372.797,5,5,4,2
372.797,3,5,4,1
372.798,2,5,4,0
372.798,2,7,4,-2
372.799,0,6,4,-4
372.8,-1,7,4,-7
372.8,-5,5,3,-7
372.801,-4,6,4,-6
372.801,-3,7,4,-5
372.802,-2,7,4,-3
372.802,-1,6,4,-3
372.803,-1,3,2,-2
372.804,-1,2,3,0
372.804,0,4,5,2
372.805,2,2,3,2
372.805,3,3,3,4
372.806,5,4,3,3
372.806,4,2,3,4
372.807,4,2,1,4
372.808,4,1,0,3
372.808,3,0,0,5
372.809,6,1,0,6
372.809,6,0,0,4
372.81,5,0,0,5
372.81,6,1,0,5
372.811,6,1,0,5
372.812,5,0,0,5
372.812,5,-2,-1,7
372.813,6,-2,0,9
372.813,7,0,2,10
372.814,8,0,2,10
372.815,8,0,2,9
372.815,9,4,5,8
372.816,6,2,2,2
372.816,4,1,-2,-2
372.817,1,2,-2,-3
372.817,2,4,-2,-4
372.818,2,7,1,-3
372.819,5,11,4,-3
372.819,3,12,8,0
372.82,3,15,11,0
372.82,0,12,11,0
372.821,0,12,12,0
372.821,-4,6,6,-4
372.822,-7,1,1,-7
372.823,-8,-1,-1,-8
372.823,-7,-1,-2,-6
372.824,-4,-1,0,-2
372.824,0,1,1,1
372.825,3,5,4,5
372.825,7,7,6,6
372.826,7,6,5,5
372.827,5,3,2,4
372.827,3,1,1,4
372.828,4,1,1,6
372.828,5,1,2,6
372.829,5,0,0,4
372.829,5,-1,-2,4
372.83,5,0,-1,5
372.831,6,1,0,6
372.831,7,3,1,6
372.832,7,4,2,6
372.832,5,0,0,6
372.833,5,-2,0,7
372.833,5,-1,1,8
372.834,5,-2,-1,6
372.835,6,0,0,5
372.835,7,2,0,4
372.836,7,5,1,3
372.836,6,6,3,3
372.837,5,7,7,5
372.837,5,8,6,3
372.838,3,7,6,0
372.839,0,5,3,-4
372.839,-2,7,5,-4
372.84,-2,6,5,-4
372.84,-3,6,3,-6
372.841,-3,7,4,-6
372.842,-3,6,4,-4
372.842,-2,5,3,-4
372.843,-3,4,3,-3
372.843,-3,1,2,-1
372.844,0,3,3,1
372.844,3,5,4,2
372.845,2,3,2,2
372.846,3,5,4,4
372.846,4,3,4,5
372.847,5,3,3,5
372.847,5,2,2,3
372.848,4,1,1,3
372.848,3,0,0,5
372.849,5,1,2,7
372.849,6,1,1,7
372.85,6,1,1,6
372.851,5,0,0,5
372.851,5,0,0,5
372.852,4,-1,-1,5
372.852,3,-3,-2,6
372.853,5,-3,-1,7
372.853,7,-1,-2,7
372.854,7,-2,-4,5
372.855,9,4,0,6
372.855,9,5,4,8
372.856,10,8,6,7
372.856,9,6,4,3
372.857,5,5,1,0
372.858,1,4,0,-2
372.858,1,6,3,-3
372.859,0,8,4,-4
372.859,-1,8,6,-4
372.86,-1,9,6,-4
372.86,-2,8,6,-5
372.861,-2,7,4,-5
372.862,-4,5,3,-6
372.862,-4,6,4,-3
372.863,-3,4,4,-1
372.863,-1,3,3,0
372.864,0,4,4,1
372.864,1,2,4,2
372.865,1,2,3,3
372.866,3,3,3,5
372.866,3,1,2,4
372.867,4,1,1,4
372.867,4,1,1,4
372.868,4,0,0,4
372.868,4,0,-1,4
372.869,6,0,-1,4
372.87,5,0,0,3
372.87,6,2,2,6
372.871,6,2,2,7
372.871,8,4,3,6
372.872,7,0,0,6
372.873,5,-2,-1,6
372.873,4,-3,-1,7
372.874,6,-1,0,7
372.874,6,0,0,7
372.875,7,2,2,6
372.875,6,3,2,4
372.876,6,4,2,2
372.877,5,6,3,2
372.877,3,5,4,1
372.878,3,5,3,0
372.878,2,7,5,-1
372.879,1,8,5,-3
372.879,0,8,5,-5
372.88,-2,7,4,-5
372.881,-2,8,5,-5
372.881,-3,7,4,-5
372.882,-3,5,4,-5
372.882,-2,6,4,-4
372.883,-2,5,5,-1
372.883,0,4,6,1
372.884,1,5,5,1
372.885,0,2,2,1
372.885,0,1,2,2
372.886,3,3,2,2
372.886,2,1,2,3
372.887,2,0,0,3
372.887,4,1,0,2
372.888,4,1,-1,3
372.889,6,2,0,4
372.889,6,1,0,5
372.89,8,3,0,5
372.89,9,4,2,6
372.891,10,4,2,7
372.892,9,3,1,6
372.892,6,0,0,8
372.893,5,-1,2,9
372.893,5,-1,4,11
372.894,4,-2,3,10
372.894,4,-3,0,7
372.895,3,-2,1,5
372.895,3,-2,-2,1
372.896,3,0,-1,0
372.897,3,2,-1,-1
372.897,3,5,0,-2
372.898,5,10,3,0
372.898,6,14,8,0
372.899,5,14,9,0
372.899,2,14,10,-1
372.9,0,9,7,-3
372.901,-3,6,3,-6
372.901,-5,3,2,-8
372.902,-5,3,2,-5
372.902,-5,2,2,-2
372.903,-2,2,2,-1
372.904,0,4,3,0
372.904,0,3,2,1
372.905,2,3,3,3
372.905,2,3,3,3
372.906,5,4,4,5
372.906,6,4,3,4
372.907,3,1,0,1
372.908,2,0,0,2
372.908,3,0,0,3
372.909,4,0,0,5
372.909,6,1,1,7
372.91,6,1,2,7
372.91,7,2,1,7
372.911,6,1,0,5
372.912,5,-1,-1,4
372.912,4,-3,-1,7
372.913,6,-2,-1,7
372.913,7,0,0,8
372.914,7,0,0,7
372.914,8,2,1,6
372.915,8,2,2,6
372.916,7,4,2,5
372.916,6,4,2,3
372.917,4,4,3,1
372.917,3,5,4,1
372.918,2,5,4,0
372.918,2,6,3,-1
372.919,1,8,5,-2
372.92,0,8,5,-3
372.92,-1,7,3,-6
372.921,-3,5,2,-7
372.921,-5,4,2,-7
372.922,-4,5,4,-4
372.922,-3,5,4,-2
372.923,-1,4,4,0
372.924,0,4,3,0
372.924,1,3,4,1
372.925,1,2,3,1
372.925,1,3,3,3
372.926,4,3,3,5
372.926,5,2,2,5
372.927,5,2,1,4
372.928,5,1,1,4
372.928,5,1,0,5
372.929,6,1,0,5
372.929,6,1,0,5
372.93,6,1,1,6
372.93,5,0,1,7
372.931,6,1,1,6
372.932,5,0,0,5
372.932,4,-2,-2,5
372.933,6,-2,-3,5
372.933,7,-1,-2,5
372.934,6,-1,-1,6
372.935,9,5,5,8
372.935,9,7,6,7
372.936,7,6,4,4
372.936,4,4,2,1
372.937,1,6,5,2
372.937,1,4,4,1
372.938,0,5,3,-2
372.939,0,5,3,-4
372.939,0,8,5,-4
372.94,0,10,6,-4
372.94,-1,9,7,-4
372.941,-4,5,4,-6
372.941,-5,5,3,-5
372.942,-4,5,3,-5
372.943,-4,2,1,-3
372.943,-2,2,2,0
372.944,0,3,4,1
372.944,2,5,5,3
372.945,3,5,5,5
372.945,4,3,1,3
372.946,4,1,0,3
372.947,4,1,1,4
372.947,5,3,2,6
372.948,6,2,1,5
372.948,4,1,0,3
372.949,4,0,0,5
372.949,5,1,1,6
372.95,6,2,2,6
372.951,6,2,2,6
372.951,5,1,1,6
372.952,4,-2,0,5
372.952,3,-5,-3,5
372.953,5,-2,0,8
372.953,7,0,0,8
372.954,6,-1,0,7
372.955,7,2,2,6
372.955,6,2,1,4
372.956,6,4,2,3
372.956,5,3,-1,-1
372.957,3,4,0,0
372.957,4,6,3,0
372.958,4,10,5,-2
372.959,4,12,7,-1
372.959,3,13,8,-2
372.96,0,11,6,-3
372.96,-1,8,5,-5
372.961,-3,5,2,-6
372.962,-3,4,2,-7
372.962,-3,4,2,-5
372.963,-5,1,1,-3
372.963,-3,1,3,0
372.964,1,4,4,2
372.964,1,3,3,4
372.965,4,5,5,5
372.965,5,4,3,4
372.966,4,3,2,3
372.967,3,2,1,3
372.967,3,1,2,4
372.968,3,0,2,6
372.968,4,0,2,7
372.969,5,0,2,8
372.97,5,-1,0,5
372.97,4,-1,0,5
372.971,5,0,0,5
372.971,7,0,-2,3
372.972,3,-2,-3,5
372.972,5,-2,-2,6
372.973,7,0,1,9
372.974,8,1,3,11
372.974,9,4,5,11
372.975,9,5,6,9
372.975,7,4,6,7
372.976,4,4,8,6
372.976,1,0,2,0
372.977,-1,-2,-4,-5
372.978,-1,0,-5,-8
372.978,0,6,-1,-7
372.979,1,10,2,-4
372.979,3,14,9,-2
372.98,3,15,11,0
372.98,2,12,8,-2
372.981,0,8,4,-5
372.982,-3,4,1,-6
372.982,-3,4,1,-4
372.983,-3,3,3,0
372.983,0,5,5,2
372.984,3,5,4,1
372.984,1,1,1,0
372.985,1,1,0,2
372.986,2,2,2,5
372.986,6,5,6,7
372.987,6,4,5,5
372.987,4,0,0,3
372.988,2,-1,0,2
372.988,4,0,0,5
372.989,5,0,0,6
372.99,6,1,1,6
372.99,5,0,0,4
372.991,5,0,0,4
372.991,5,0,0,5
372.992,5,-2,-2,6
372.992,6,0,-1,8
372.993,9,0,0,7
372.994,8,0,0,9
372.994,10,4,4,10
372.995,9,4,4,7
372.995,5,2,3,3
372.996,3,4,4,1
372.996,0,4,5,1
372.997,0,3,5,0
372.998,0,4,1,-5
372.998,-1,5,1,-6
372.999,0,9,3,-6
372.999,0,10,4,-6
373,0,11,6,-4
373,0,9,5,-4
373.001,0,9,6,-2
373.002,0,9,6,-1
373.002,0,5,3,-2
373.003,-1,2,1,-1
373.003,0,2,2,0
373.004,0,2,1,1
373.005,2,2,1,2
373.005,2,2,2,3
373.006,3,1,2,4
373.006,4,2,2,4
373.007,5,2,1,5
373.007,5,3,2,5
373.008,5,3,2,5
373.009,5,1,3,6
373.009,5,1,2,6
373.01,4,0,0,5
373.01,4,0,0,4
373.011,4,0,0,3
373.011,2,-1,-1,4
373.012,3,-4,-2,6
373.013,5,-2,-1,7
373.013,8,0,1,9
373.014,7,0,1,8
373.014,8,2,2,7
373.015,7,3,2,5
373.015,6,5,3,3
373.016,4,4,3,1
373.017,2,5,3,0
373.017,2,3,2,-1
373.018,1,7,3,0
373.018,3,10,4,-3
373.019,2,11,7,-2
373.019,0,11,8,-2
373.02,0,10,7,-5
373.021,-3,5,4,-6
373.021,-4,5,3,-4
373.022,-2,5,3,-3
373.022,-3,2,2,-3
373.023,-2,1,1,-1
373.023,0,2,0,-1
373.024,0,1,0,0
373.025,2,4,3,4
373.025,5,4,4,5
373.026,5,4,3,4
373.026,5,3,3,5
373.027,5,2,2,5
373.027,5,1,1,5
373.028,5,1,2,7
373.029,6,1,2,7
373.029,5,0,1,5
373.03,5,-1,-3,2
373.03,4,0,-2,2
373.031,6,1,0,5
373.032,5,0,0,6
373.032,6,-1,0,8
373.033,7,0,0,8
373.033,8,1,1,7
373.034,6,0,0,6
373.034,7,1,2,7
373.035,7,3,4,7
373.036,7,6,5,5
373.036,5,4,3,2
373.037,2,4,2,0
373.037,1,4,2,-1
373.038,0,5,3,-3
373.038,0,7,3,-5
373.039,0,8,3,-5
373.04,0,8,3,-6
373.04,0,10,5,-4
373.041,0,11,5,-4
373.041,-1,8,5,-4
373.042,-2,6,5,-2
373.042,-2,3,4,-1
373.043,-2,1,2,0
373.044,0,3,3,1
373.044,0,1,3,2
373.045,2,3,4,3
373.045,2,2,1,3
373.046,2,0,0,3
373.046,3,1,0,4
373.047,5,2,1,4
373.048,5,1,0,4
373.048,6,2,0,5
373.049,6,1,0,5
373.049,7,2,0,5
373.05,7,2,1,5
373.05,7,2,1,5
373.051,6,1,1,6
373.052,4,-3,-2,5
373.052,4,-2,-2,5
373.053,5,-2,-2,7
373.053,7,0,1,8
373.054,8,1,1,8
373.054,8,2,2,7
373.055,7,3,2,4
373.056,6,5,5,4
373.056,5,6,4,2
373.057,3,5,2,0
373.057,2,7,4,0
373.058,1,7,5,-1
373.059,0,7,3,-5
373.059,-1,9,6,-4
373.06,-2,8,5,-4
373.06,-3,8,7,-3
373.061,-3,6,5,-5
373.061,-4,5,5,-3
373.062,-4,2,3,-3
373.063,-5,0,0,-3
373.063,-2,1,2,0
373.064,2,4,3,1
373.064,1,3,4,3
373.065,3,3,4,4
373.065,4,3,2,4
373.066,4,3,2,6
373.067,6,2,1,5
373.067,5,1,2,7
373.068,6,0,0,4
373.068,6,1,0,3
373.069,5,1,0,3
373.069,6,3,2,5
373.07,5,2,1,5
373.071,5,2,3,5
373.071,5,1,1,6
373.072,4,-2,0,6
373.072,3,-4,-4,4
373.073,4,-2,-2,4
373.073,4,-2,-1,7
373.074,9,2,0,7
373.075,11,5,3,7
373.075,10,7,5,5
373.076,7,7,7,6
373.076,6,7,6,4
373.077,3,5,4,0
373.077,1,5,2,-3
373.078,-1,5,2,-5
373.079,-2,6,3,-5
373.079,-1,7,4,-5
373.08,-1,9,5,-5
373.08,-3,7,4,-5
373.081,-3,5,3,-5
373.082,-3,4,2,-4
373.082,-3,3,2,-1
373.083,0,4,3,1
373.083,2,5,4,1
373.084,2,3,3,2
373.084,1,3,3,2
373.085,2,2,2,3
373.086,3,2,1,3
373.086,4,2,1,4
373.087,4,1,0,3
373.087,4,0,0,4
373.088,6,2,0,4
373.088,7,4,3,7
373.089,7,4,4,8
373.09,7,3,3,6
373.09,5,0,0,5
373.091,4,0,0,4
373.091,2,-2,0,7
373.092,2,-3,2,9
373.092,5,-4,-1,7
373.093,5,-4,-3,4
373.094,4,-3,-3,5
373.094,6,1,1,7
373.095,9,4,3,7
373.095,8,6,5,6
373.096,8,8,7,5
373.096,6,8,7,3
373.097,4,5,2,-2
373.098,1,5,0,-6
373.098,-1,6,0,-7
373.099,0,8,2,-6
373.099,0,8,4,-6
373.1,0,10,4,-6
373.1,-2,7,5,-4
373.101,0,9,7,-2
373.102,0,8,9,1
373.102,0,5,6,0
373.103,-2,0,2,0
373.103,-1,0,0,0
373.104,0,1,2,2
373.104,1,2,2,3
373.105,2,2,2,3
373.106,3,1,2,3
373.106,4,2,1,4
373.107,5,2,2,4
373.107,5,2,1,5
373.108,5,2,1,5
373.108,5,1,1,5
373.109,6,1,0,5
373.11,6,0,0,4
373.11,6,1,0,5
373.111,6,2,0,6
373.111,5,0,0,5
373.112,5,-1,0,7
373.112,6,-1,0,7
373.113,6,-1,0,7
373.114,7,0,0,7
373.114,8,2,3,7
373.115,7,4,4,6
373.115,6,5,4,4
373.116,4,4,3,1
373.117,1,3,2,0
373.117,1,4,2,-2
373.118,1,8,4,-2
373.118,1,8,4,-4
373.119,0,10,3,-5
373.119,-1,9,4,-6
373.12,-2,9,6,-3
373.121,-1,7,5,-3
373.121,-2,6,5,-3
373.122,-2,5,4,-2
373.122,-2,3,2,-2
373.123,-1,2,3,0
373.123,0,2,4,1
373.124,1,1,2,1
373.125,2,3,3,3
373.125,3,4,4,4
373.126,4,2,2,4
373.126,4,1,2,4
373.127,4,1,1,4
373.127,4,0,-1,3
373.128,5,0,0,4
373.129,6,1,0,5
373.129,7,2,0,5
373.13,8,3,2,6
373.13,8,4,2,6
373.131,6,1,0,5
373.131,4,-3,-3,5
373.132,4,-3,-2,5
373.133,6,0,0,7
373.133,6,0,0,8
373.134,8,1,2,8
373.134,8,3,3,7
373.135,6,3,3,4
373.135,5,5,4,3
373.136,4,4,2,1
373.137,2,5,2,0
373.137,2,6,2,-3
373.138,0,7,3,-3
373.138,0,10,7,-1
373.139,0,10,7,-2
373.139,-1,8,6,-3
373.14,-3,7,6,-4
373.141,-4,4,3,-6
373.141,-4,5,2,-6
373.142,-3,3,2,-3
373.142,-2,3,2,-1
373.143,0,2,0,-1
373.143,1,3,0,0
373.144,1,3,4,4
373.145,5,4,4,5
373.145,5,5,6,7
373.146,6,6,8,9
373.146,4,1,3,5
373.147,2,0,0,3
373.148,2,-1,0,2
373.148,3,0,0,4
373.149,4,0,0,6
373.149,7,1,0,5
373.15,6,1,0,4
373.15,4,1,2,6
373.151,5,0,0,6
373.152,5,-3,-3,6
373.152,7,-2,-3,5
373.153,7,-1,-2,5
373.153,6,-1,-1,5
373.154,8,2,0,6
373.154,9,5,1,4
373.155,8,7,4,4
373.156,7,8,5,3
373.156,6,7,4,1
373.157,2,5,4,0
373.157,2,8,6,0
373.158,1,8,6,-1
373.158,0,8,6,-2
373.159,-1,7,5,-4
373.16,-3,6,4,-5
373.16,-2,7,6,-4
373.161,-2,6,6,-2
373.161,-2,5,4,-3
373.162,-4,1,1,-3
373.163,-4,0,0,-2
373.163,-1,1,2,0
373.164,0,2,2,2
373.164,1,2,3,2
373.165,3,3,4,5
373.165,5,4,2,4
373.166,5,3,1,4
373.166,4,2,2,5
373.167,5,3,3,6
373.168,5,1,2,7
373.168,6,1,0,5
373.169,4,0,0,3
373.169,4,0,0,4
373.17,4,0,0,4
373.171,5,0,0,4
373.171,5,-1,0,5
373.172,6,-2,-1,7
373.172,6,-2,-1,7
373.173,8,0,0,7
373.173,7,0,0,8
373.174,9,3,3,8
373.175,8,4,5,7
373.175,8,7,7,7
373.176,5,6,6,3
373.176,2,4,3,0
373.177,0,3,1,-1
373.177,0,5,2,-4
373.178,0,5,1,-5
373.179,-1,6,1,-7
373.179,-2,7,1,-7
373.18,-1,9,4,-5
373.18,0,9,4,-4
373.181,0,9,4,-4
373.181,0,7,4,-3
373.182,0,5,4,0
373.183,1,5,4,0
373.183,1,4,3,0
373.184,1,2,3,3
373.184,2,3,4,3
373.185,2,2,4,5
373.185,4,3,5,6
373.186,3,1,2,4
373.187,2,-1,0,3
373.187,2,-2,-1,1
