Program Time [s],data 0,data 1,data 2,data 3
431.748,5,3,3,6
431.749,6,5,5,7
431.749,4,1,2,5
431.75,1,-2,-1,3
431.75,2,-2,-1,3
431.751,3,-1,-1,3
431.752,3,-1,0,4
431.752,5,0,0,4
431.753,6,2,1,5
431.753,7,6,4,5
431.754,8,7,4,4
431.754,6,6,3,2
431.755,4,5,3,2
431.756,4,6,4,1
431.756,3,8,7,1
431.757,2,8,8,0
431.757,0,5,4,-3
431.758,-4,2,1,-6
431.758,-4,3,1,-5
431.759,-3,4,2,-4
431.76,-1,5,3,-2
431.76,-1,4,2,-1
431.761,0,2,2,0
431.761,1,4,2,1
431.762,2,4,2,2
431.762,3,3,4,3
431.763,4,4,4,4
431.764,4,5,5,5
431.764,4,3,3,4
431.765,4,3,3,4
431.765,4,2,1,4
431.766,4,1,0,3
431.766,4,0,0,3
431.767,5,1,0,3
431.768,5,2,0,3
431.768,4,1,0,1
431.769,3,2,1,2
431.769,3,2,1,3
431.77,2,0,2,6
431.77,3,0,1,6
431.771,5,0,0,5
431.772,4,0,-1,4
431.772,5,1,1,6
431.773,8,3,2,7
431.773,8,4,2,4
431.774,5,4,3,4
431.774,5,4,3,2
431.775,4,5,3,1
431.776,4,7,5,0
431.776,1,5,4,-1
431.777,0,7,5,-2
431.777,0,7,5,-1
431.778,0,6,4,-3
431.779,-1,5,3,-4
431.779,-3,4,2,-3
431.78,-1,4,3,-2
431.78,-1,3,3,-1
431.781,0,3,4,1
431.781,1,4,3,1
431.782,2,2,2,2
431.783,1,2,1,2
431.783,2,2,1,3
431.784,3,3,3,4
431.784,4,3,3,4
431.785,4,3,2,2
431.785,3,3,1,2
431.786,3,2,1,3
431.787,5,3,1,4
431.787,5,3,2,4
431.788,6,4,3,6
431.788,5,3,3,5
431.789,5,1,0,3
431.789,4,0,-1,3
431.79,2,-3,-2,3
431.791,3,-2,-1,5
431.791,5,0,1,6
431.792,6,0,1,6
431.792,6,2,2,7
431.793,7,2,1,4
431.793,6,4,4,4
431.794,5,5,4,3
431.795,3,3,2,1
431.795,2,3,1,-1
431.796,1,4,2,-1
431.796,1,6,2,-2
431.797,1,7,3,-2
431.797,2,8,4,-2
431.798,2,9,5,-2
431.799,0,6,4,-2
431.799,0,5,4,-1
431.8,0,5,4,0
431.8,0,4,4,1
431.801,0,2,1,0
431.802,0,1,1,0
431.802,0,1,2,2
431.803,1,2,3,2
431.803,3,2,2,4
431.804,4,4,3,4
431.804,4,3,3,4
431.805,4,2,2,3
431.806,4,3,2,3
431.806,4,1,0,3
431.807,4,2,0,2
431.807,4,2,0,1
431.808,4,2,0,2
431.808,5,3,0,2
431.809,5,3,1,4
431.81,5,1,0,5
431.81,5,1,3,8
431.811,6,1,4,8
431.811,5,-1,1,6
431.812,5,0,0,4
431.812,4,0,0,3
431.813,4,2,1,3
431.814,5,3,2,3
431.814,5,4,3,3
431.815,4,5,3,2
431.815,4,5,3,1
431.816,4,8,5,0
431.816,1,6,2,-3
431.817,1,5,0,-5
431.818,0,5,1,-4
431.818,1,8,3,-2
431.819,0,7,4,-2
431.819,0,7,5,0
431.82,0,6,6,0
431.821,0,5,6,3
431.821,2,6,11,7
431.822,0,3,8,5
431.822,-1,-3,0,0
431.823,-3,-5,-4,-3
431.823,-2,-1,-3,-1
431.824,1,0,0,2
431.825,5,4,3,5
431.825,6,5,4,5
431.826,6,4,3,5
431.826,7,4,1,4
431.827,5,2,0,2
431.827,4,1,0,2
431.828,4,2,2,5
431.829,5,3,1,4
431.829,6,3,2,5
431.83,5,0,0,4
431.83,4,-1,0,5
431.831,5,0,0,5
431.831,6,1,1,7
431.832,7,1,1,5
431.833,6,1,1,3
431.833,4,2,1,3
431.834,5,5,2,3
431.834,5,5,3,2
431.835,4,5,2,1
431.835,3,5,2,-1
431.836,1,5,3,-1
431.837,1,6,5,-1
431.837,1,8,6,-1
431.838,1,7,5,-1
431.838,0,5,2,-4
431.839,-2,4,2,-4
431.839,-2,4,3,-1
431.84,0,4,3,0
431.841,0,3,2,1
431.841,0,3,3,1
431.842,2,4,3,1
431.842,1,2,3,3
431.843,3,3,3,3
431.843,3,3,3,3
431.844,3,2,2,3
431.845,3,1,1,2
431.845,3,0,0,3
431.846,4,2,0,3
431.846,5,4,3,5
431.847,6,4,2,5
431.848,5,3,1,3
431.848,4,2,1,3
431.849,4,2,1,3
431.849,4,0,0,4
431.85,3,0,-1,5
431.85,4,0,0,5
431.851,6,1,1,7
431.852,5,0,1,6
431.852,6,1,1,5
431.853,5,1,0,3
431.853,4,2,1,3
431.854,5,4,3,3
431.854,4,6,4,3
431.855,4,5,3,2
431.856,3,6,4,0
431.856,1,6,4,0
431.857,1,6,4,-2
431.857,0,5,3,-3
431.858,0,5,2,-4
431.858,0,6,4,-2
431.859,0,5,2,-2
431.859,0,6,1,-3
431.86,0,4,2,0
431.861,0,3,3,1
431.861,3,4,5,5
431.862,4,4,5,5
431.862,4,3,3,4
431.863,3,2,1,1
431.863,1,0,-1,0
431.864,0,0,0,1
431.865,2,2,2,3
431.865,4,3,2,3
431.866,4,3,2,3
431.866,4,2,2,4
431.867,5,3,2,4
431.868,5,4,3,4
431.868,5,4,3,4
431.869,5,3,1,4
431.869,3,0,0,4
431.87,4,0,0,6
431.87,5,0,0,6
431.871,6,0,0,6
431.872,5,0,0,4
431.872,5,1,0,3
431.873,5,2,1,3
431.873,5,4,3,4
431.874,4,5,4,4
431.874,3,5,5,3
431.875,4,5,4,2
431.876,2,6,4,-1
431.876,1,5,2,-3
431.877,0,5,2,-4
431.877,-1,4,1,-4
431.878,0,7,3,-3
431.879,0,6,4,-2
431.879,0,6,4,-1
431.88,0,6,4,0
431.88,0,3,2,0
431.881,0,4,4,3
431.881,3,4,3,1
431.882,2,2,1,1
431.883,2,1,0,2
431.883,3,3,2,4
431.884,4,4,4,6
431.884,5,3,3,5
431.885,4,2,1,3
431.885,3,0,0,3
431.886,3,0,0,3
431.887,3,0,0,2
431.887,3,0,0,2
431.888,6,5,2,3
431.888,5,5,2,3
431.889,4,2,2,3
431.889,3,0,0,4
431.89,3,-1,-2,3
431.891,4,0,-1,3
431.891,4,0,0,5
431.892,7,2,2,8
431.892,9,4,3,8
431.893,9,6,4,6
431.893,7,6,4,4
431.894,5,5,3,2
431.895,3,4,3,0
431.895,1,4,4,1
431.896,1,4,4,0
431.896,0,5,5,-1
431.897,-1,5,5,0
431.897,-1,4,3,-3
431.898,-2,3,2,-5
431.899,-2,4,2,-4
431.899,-1,4,3,-2
431.9,-1,4,4,0
431.9,0,3,3,2
431.901,2,3,3,3
431.902,2,3,4,3
431.902,1,2,2,2
431.903,2,1,1,1
431.903,2,1,1,2
431.904,3,1,0,1
431.904,4,3,1,2
431.905,5,5,4,5
431.905,6,5,5,6
431.906,8,6,4,6
431.907,6,3,2,3
431.907,4,1,0,2
431.908,3,2,0,2
431.908,3,1,0,1
431.909,2,-2,-3,1
431.91,1,-2,-2,4
431.91,4,-1,0,6
431.911,6,1,0,6
431.911,6,0,0,6
431.912,8,3,2,6
431.912,9,5,4,6
431.913,8,5,4,5
431.913,6,6,3,2
431.914,3,5,3,1
431.915,2,4,2,0
431.915,1,4,3,0
431.916,1,4,3,-1
431.916,0,6,4,-1
431.917,0,6,4,-1
431.917,0,7,5,-1
431.918,0,6,4,-3
431.919,-1,4,2,-3
431.919,-1,4,3,-2
431.92,-1,3,3,-1
431.92,0,3,3,1
431.921,1,3,2,0
431.922,2,3,2,2
431.922,2,2,3,3
431.923,3,2,3,3
431.923,3,2,2,4
431.924,4,2,1,3
431.924,3,2,2,3
431.925,4,3,3,5
431.926,5,3,3,5
431.926,5,1,2,4
431.927,4,1,0,2
431.927,4,2,1,3
431.928,4,1,-1,1
431.928,3,0,-1,2
431.929,3,0,0,4
431.93,4,0,0,7
431.93,6,0,0,6
431.931,6,0,1,7
431.931,6,0,1,7
431.932,7,3,3,6
431.932,7,4,3,5
431.933,5,3,2,4
431.934,4,3,2,1
431.934,3,3,2,1
431.935,2,4,2,0
431.935,3,6,3,0
431.936,0,6,3,-1
431.936,0,7,4,-1
431.937,0,6,3,-4
431.938,0,7,4,-3
431.938,0,6,3,-2
431.939,0,5,2,-3
431.939,-1,5,3,-1
431.94,0,4,4,0
431.94,0,3,3,1
431.941,2,3,3,1
431.942,2,3,2,1
431.942,2,3,3,2
431.943,3,3,3,3
431.943,3,2,1,2
431.944,3,1,1,3
431.944,4,2,1,3
431.945,4,2,1,3
431.946,3,1,0,3
431.946,4,0,-1,2
431.947,6,3,0,3
431.947,6,4,0,3
431.948,6,4,0,3
431.949,6,4,2,5
431.949,6,3,3,6
431.95,6,1,2,7
431.95,5,1,3,8
431.951,6,1,7,9
431.951,3,0,6,10
431.952,3,-2,2,5
431.953,1,-2,-1,0
431.953,0,-2,-5,-4
431.954,0,0,-4,-4
431.954,0,3,0,-1
431.955,3,5,1,0
431.955,5,10,7,3
431.956,7,12,9,3
431.957,6,12,8,1
431.957,3,10,8,1
431.958,1,6,6,-1
431.958,-2,3,1,-5
431.959,-4,1,0,-6
431.959,-3,2,0,-4
431.96,-3,1,0,-3
431.961,-1,2,1,0
431.961,2,4,3,1
431.962,3,6,6,4
431.962,4,6,9,7
431.963,4,4,6,5
431.963,4,2,3,4
431.964,3,2,2,4
431.965,3,1,1,3
431.965,3,0,1,3
431.966,3,0,0,2
431.966,3,0,0,1
431.967,4,1,0,3
431.967,5,3,1,3
431.968,5,2,0,4
431.969,5,2,1,4
431.969,5,0,0,5
431.97,5,0,0,6
431.97,6,0,1,6
431.971,6,0,0,5
431.971,6,1,1,6
431.972,6,2,1,6
431.973,7,5,3,4
431.973,5,5,3,3
431.974,4,4,3,1
431.974,3,3,3,0
431.975,1,5,3,0
431.975,2,6,3,-1
431.976,0,6,3,-2
431.977,0,6,3,-2
431.977,-1,5,3,-3
431.978,0,6,3,-2
431.978,0,5,2,-3
431.979,0,5,2,-2
431.979,0,5,4,0
431.98,1,4,4,1
431.981,2,4,4,2
431.981,2,3,3,2
431.982,4,3,3,3
431.982,2,1,1,2
431.983,3,1,2,3
431.984,4,2,1,4
431.984,4,2,3,4
431.985,4,3,3,4
431.985,3,1,0,3
431.986,3,1,0,3
431.986,4,1,0,2
431.987,4,3,2,3
431.988,4,2,2,4
431.988,5,2,1,4
431.989,5,1,0,3
431.989,3,0,-1,5
431.99,5,0,-1,5
431.99,5,0,0,5
431.991,5,0,0,5
431.992,7,3,2,6
431.992,7,3,1,4
431.993,7,4,2,3
431.993,5,5,2,2
431.994,5,6,4,3
431.994,4,5,4,3
431.995,3,6,4,0
431.996,2,5,3,-1
431.996,0,6,5,-1
431.997,0,5,4,-2
431.997,0,6,5,-1
431.998,0,7,4,-3
431.999,-1,4,3,-3
431.999,-2,3,3,-2
432,-2,3,3,0
432,0,2,3,0
432.001,0,2,3,1
432.001,0,3,3,2
432.002,2,2,2,2
432.003,2,2,0,1
432.003,2,2,0,1
432.004,4,3,0,1
432.004,5,5,3,4
432.005,6,5,4,6
432.005,6,5,4,5
432.006,6,3,2,4
432.007,5,1,2,4
432.007,4,0,0,3
432.008,4,0,0,3
432.008,3,1,0,3
432.009,4,0,-1,3
432.009,3,-1,-1,4
432.01,4,0,0,5
432.011,6,0,0,6
432.011,5,0,1,7
432.012,6,2,3,8
432.012,8,3,3,5
432.013,7,5,3,4
432.013,5,4,3,2
432.014,4,4,3,0
432.015,2,4,1,-1
432.015,1,6,3,-1
432.016,1,7,6,0
432.016,1,8,7,0
432.017,0,7,4,-2
432.017,-1,6,3,-4
432.018,-3,3,1,-4
432.019,-2,3,1,-4
432.019,-3,3,3,0
432.02,0,4,6,3
432.02,1,4,5,4
432.021,3,2,0,0
432.022,1,2,0,0
432.022,2,1,0,0
432.023,4,3,0,1
432.023,4,4,1,3
432.024,5,4,3,5
432.024,6,6,4,5
432.025,6,4,5,6
432.025,5,4,7,8
432.026,4,1,3,5
432.027,3,0,0,0
432.027,1,-1,-1,0
432.028,1,0,-1,0
432.028,2,0,0,2
432.029,3,0,0,4
432.029,5,0,0,7
432.03,7,2,1,8
432.031,8,2,0,6
432.031,8,1,0,4
432.032,6,2,1,5
432.032,7,5,4,7
432.033,7,7,6,5
432.033,4,3,3,2
432.034,1,1,0,0
432.035,0,3,2,0
432.035,2,6,5,0
432.036,1,7,5,-1
432.036,0,6,3,-2
432.037,0,5,3,-3
432.038,0,6,3,-3
432.038,0,8,5,-2
432.039,-1,6,5,-2
432.039,-1,4,2,-1
432.04,0,1,1,0
432.04,0,1,1,1
432.041,1,2,1,1
432.042,1,2,1,1
432.042,3,3,3,3
432.043,3,4,3,3
432.043,3,4,4,3
432.044,3,3,4,4
432.044,3,2,3,3
432.045,3,1,1,3
432.046,4,1,0,2
432.046,4,0,-1,1
432.047,4,0,-1,3
432.047,6,2,0,3
432.048,7,5,1,4
432.048,8,4,2,6
432.049,6,2,2,7
432.05,6,0,0,6
432.05,5,1,2,7
432.051,6,2,5,10
432.051,7,3,6,8
432.052,4,0,0,2
432.052,1,-1,-3,0
432.053,0,-1,-1,-1
432.054,1,2,0,0
432.054,3,4,2,0
432.055,3,5,4,1
432.055,4,8,5,0
432.056,3,9,6,0
432.056,2,8,4,-2
432.057,0,6,2,-3
432.058,0,6,3,-3
432.058,0,6,3,-2
432.059,-1,5,2,-2
432.059,-1,2,3,0
432.06,1,3,3,0
432.061,1,3,3,2
432.061,2,4,4,2
432.062,2,3,3,3
432.062,3,2,2,2
432.063,3,3,3,3
432.063,4,3,2,3
432.064,3,2,2,3
432.065,3,1,1,3
432.065,4,1,0,4
432.066,4,1,1,3
432.066,4,2,1,4
432.067,5,3,2,5
432.068,5,2,1,3
432.068,5,3,1,3
432.069,3,0,-1,2
432.069,2,-2,-2,3
432.07,4,0,0,5
432.07,6,1,0,6
432.071,6,1,1,7
432.071,7,3,2,6
432.072,7,3,3,6
432.073,7,5,2,4
432.073,5,5,3,3
432.074,3,4,2,1
432.074,3,3,3,0
432.075,3,5,3,0
432.075,2,6,3,-1
432.076,0,6,3,-2
432.077,0,6,3,-2
432.077,0,7,5,-2
432.078,0,5,4,-2
432.078,0,6,4,-2
432.079,0,4,2,-2
432.079,0,2,1,-1
432.08,0,2,0,0
432.081,1,2,1,0
432.081,1,3,1,2
432.082,3,4,3,3
432.082,5,5,6,6
432.083,5,5,5,5
432.083,5,5,7,6
432.084,3,2,5,5
432.085,2,0,1,3
432.085,1,-1,0,1
432.086,1,-1,-1,1
432.086,2,0,-1,2
432.087,3,1,0,2
432.087,4,1,0,3
432.088,5,3,1,6
432.089,6,3,1,6
432.089,6,1,0,5
432.09,5,0,0,6
432.09,5,0,0,5
432.091,6,1,0,6
432.091,7,3,1,5
432.092,7,3,0,3
432.093,5,4,2,3
432.093,5,6,2,3
432.094,6,7,4,3
432.094,5,7,5,1
432.095,3,6,4,-1
432.096,0,5,3,-3
432.096,-1,5,3,-4
432.097,-3,4,3,-3
432.097,-2,5,3,-2
432.098,-2,5,4,-2
432.098,-1,4,3,-2
432.099,-1,5,3,0
432.1,0,3,2,0
432.1,0,2,1,0
432.101,1,2,3,2
432.101,1,4,5,3
432.102,2,3,4,4
432.102,4,3,3,3
432.103,3,2,2,2
432.104,3,2,1,2
432.104,3,2,1,3
432.105,5,2,1,4
432.105,7,4,2,4
432.106,6,3,2,4
432.106,5,2,0,3
432.107,4,1,0,3
432.108,4,1,0,2
432.108,4,1,0,4
432.109,3,0,0,5
432.109,4,0,0,5
432.11,6,2,2,8
432.11,7,1,1,6
432.111,5,1,1,5
432.112,4,1,0,4
432.112,5,2,1,3
432.113,5,3,2,2
432.113,3,4,3,0
432.114,2,4,3,0
432.114,1,4,3,0
432.115,3,7,3,-1
432.116,1,6,1,-3
432.116,0,7,2,-3
432.117,0,6,2,-3
432.117,1,8,3,-3
432.118,0,6,4,-1
432.118,0,6,5,0
432.119,0,6,6,0
432.12,1,4,4,1
432.12,1,5,9,6
432.121,1,3,6,5
432.121,0,0,2,1
432.122,0,-1,0,0
432.122,0,0,0,0
432.123,0,0,0,1
432.124,1,0,0,2
432.124,2,2,2,4
432.125,5,3,2,5
432.125,7,5,3,6
432.126,6,4,2,4
432.127,6,3,1,4
432.127,6,2,1,3
432.128,6,3,2,5
432.128,5,1,0,5
432.129,4,-1,-1,6
432.129,5,-1,-1,4
432.13,5,0,0,5
432.131,4,0,0,4
432.131,5,1,1,4
432.132,5,3,2,4
432.132,5,4,2,3
432.133,3,4,2,1
432.133,4,4,2,0
432.134,3,5,2,0
432.135,3,7,4,0
432.135,3,7,3,-1
432.136,2,9,5,-1
432.136,2,9,7,0
432.137,1,8,6,-1
432.137,0,6,6,-1
432.138,-1,3,3,-2
432.139,-2,1,0,-3
432.139,-2,0,0,-1
432.14,-1,1,2,0
432.14,0,2,3,1
432.141,2,4,4,2
432.141,2,4,4,4
432.142,4,4,4,4
432.143,3,3,2,2
432.143,2,2,1,2
432.144,2,1,0,2
