Program Time [s],data 0,data 1,data 2,data 3
3971.78,7,11,8,2
3971.78,4,13,13,3
3971.78,3,12,12,0
3971.78,-2,8,10,-2
3971.78,-6,3,4,-6
3971.78,-10,-1,-1,-11
3971.78,-10,0,-1,-9
3971.78,-8,1,3,-4
3971.78,-5,0,1,-1
3971.78,-3,0,0,0
3971.78,1,1,0,1
3971.78,3,2,0,2
3971.78,6,4,1,3
3971.78,6,5,3,5
3971.78,7,7,6,7
3971.78,8,7,8,9
3971.79,8,6,6,7
3971.79,5,2,2,3
3971.79,2,0,0,2
3971.79,3,1,1,3
3971.79,4,1,1,3
3971.79,3,2,1,2
3971.79,4,2,0,1
3971.79,2,0,0,2
3971.79,1,-1,-1,3
3971.79,3,-4,-2,5
3971.79,5,-2,-2,7
3971.79,6,-1,-1,7
3971.79,7,0,0,9
3971.79,11,5,6,11
3971.79,10,5,4,8
3971.79,8,5,3,4
3971.79,4,4,0,0
3971.8,2,2,0,-1
3971.8,1,4,1,0
3971.8,3,8,5,-2
3971.8,2,9,5,-3
3971.8,0,8,4,-5
3971.8,-1,8,4,-5
3971.8,0,8,5,-4
3971.8,-1,8,4,-5
3971.8,-2,5,3,-3
3971.8,-1,6,5,0
3971.8,-2,3,4,0
3971.8,0,1,2,0
3971.8,0,1,2,2
3971.8,2,3,4,4
3971.8,3,2,3,4
3971.8,4,4,5,5
3971.8,4,1,1,3
3971.8,2,0,0,2
3971.81,2,0,0,3
3971.81,3,2,3,6
3971.81,5,3,2,4
3971.81,5,3,1,3
3971.81,4,1,0,2
3971.81,4,2,0,3
3971.81,5,3,0,3
3971.81,5,2,1,5
3971.81,3,0,0,6
3971.81,5,-2,0,7
3971.81,6,-1,-2,6
3971.81,5,-1,0,7
3971.81,6,0,1,7
3971.81,8,1,0,5
3971.81,7,3,0,3
3971.81,7,5,2,2
3971.81,6,6,3,2
3971.82,5,8,7,3
3971.82,3,9,9,3
3971.82,2,8,8,0
3971.82,0,6,4,-4
3971.82,-4,4,3,-6
3971.82,-5,4,2,-7
3971.82,-4,6,3,-6
3971.82,-4,5,2,-5
3971.82,-3,3,2,-4
3971.82,-1,3,2,-2
3971.82,0,2,2,0
3971.82,1,3,2,1
3971.82,2,3,2,3
3971.82,4,5,4,4
3971.82,5,4,4,6
3971.82,6,5,4,5
3971.82,5,3,3,5
3971.82,4,2,2,4
3971.83,5,3,2,4
3971.83,4,2,1,3
3971.83,4,2,1,2
3971.83,4,1,0,2
3971.83,4,2,0,3
3971.83,5,3,2,4
3971.83,4,1,1,3
3971.83,3,0,0,3
3971.83,1,-4,-2,5
3971.83,4,-3,-1,7
3971.83,6,0,0,7
3971.83,7,-1,-1,7
3971.83,9,0,0,5
3971.83,9,1,-1,3
3971.83,8,5,2,5
3971.83,8,9,8,6
3971.83,7,10,11,7
3971.84,5,6,8,3
3971.84,2,6,7,0
3971.84,-1,4,3,-5
3971.84,-3,3,0,-8
3971.84,-5,3,-1,-11
3971.84,-4,5,0,-9
3971.84,-2,7,2,-7
3971.84,-1,6,1,-5
3971.84,0,8,3,-3
3971.84,0,6,3,0
3971.84,3,7,7,5
3971.84,5,8,11,9
3971.84,4,4,5,4
3971.84,2,1,1,2
3971.84,2,1,1,2
3971.84,2,1,0,1
3971.84,2,1,0,3
3971.85,4,2,1,3
3971.85,5,3,3,6
3971.85,5,3,4,5
3971.85,5,2,3,3
3971.85,3,0,0,2
3971.85,3,0,-2,0
3971.85,3,2,0,3
3971.85,5,3,2,4
3971.85,4,0,0,5
3971.85,3,-3,-1,6
3971.85,5,-2,0,8
3971.85,7,0,2,10
3971.85,7,0,2,9
3971.85,7,0,2,7
3971.85,6,1,1,5
3971.85,5,2,1,2
3971.85,4,4,1,1
3971.85,4,4,1,0
3971.86,2,5,1,0
3971.86,3,8,4,0
3971.86,2,9,5,-2
3971.86,2,10,6,-3
3971.86,0,9,5,-4
3971.86,-1,8,6,-4
3971.86,-2,6,5,-4
3971.86,-2,5,4,-3
3971.86,-2,4,2,-3
3971.86,-2,1,0,-2
3971.86,-1,1,2,0
3971.86,1,2,3,4
3971.86,4,4,3,4
3971.86,4,3,3,4
3971.86,4,4,5,5
3971.86,3,3,6,6
3971.86,4,2,4,5
3971.87,4,1,0,2
3971.87,2,0,0,0
3971.87,2,0,-1,1
3971.87,3,2,2,4
3971.87,5,4,4,6
3971.87,6,4,4,5
3971.87,4,2,1,3
3971.87,4,1,0,2
3971.87,1,-3,-3,3
3971.87,3,-4,-4,4
3971.87,5,-1,-1,6
3971.87,8,0,0,7
3971.87,8,0,0,7
3971.87,9,3,2,7
3971.87,9,4,2,6
3971.87,8,5,2,4
3971.87,7,6,3,3
3971.88,6,7,3,1
3971.88,4,7,3,0
3971.88,2,7,4,-1
3971.88,1,9,6,-1
3971.88,0,9,7,-2
3971.88,-1,8,7,-2
3971.88,-3,8,8,-3
3971.88,-5,4,4,-5
3971.88,-7,1,3,-5
3971.88,-5,2,4,-2
3971.88,-4,0,0,-3
3971.88,-2,0,0,-1
3971.88,0,1,0,0
3971.88,3,3,2,3
3971.88,5,5,3,6
3971.88,7,7,4,6
3971.88,7,6,4,5
3971.88,5,3,2,4
3971.89,6,3,2,4
3971.89,5,2,1,2
3971.89,4,2,0,2
3971.89,3,1,0,3
3971.89,4,2,1,2
3971.89,4,2,0,3
3971.89,5,3,1,3
3971.89,4,2,0,3
3971.89,3,-2,-2,4
3971.89,4,-2,-2,5
3971.89,6,-1,-1,7
3971.89,7,-1,-1,6
3971.89,7,0,0,8
3971.89,10,4,2,7
3971.89,8,4,3,6
3971.89,8,6,3,4
3971.89,5,5,4,2
3971.9,4,7,6,4
3971.9,3,8,9,4
3971.9,1,7,8,0
3971.9,-2,5,8,-1
3971.9,-5,4,6,-3
3971.9,-6,1,0,-10
3971.9,-7,0,-6,-14
3971.9,-7,0,-7,-14
3971.9,-2,6,0,-6
3971.9,1,11,8,3
3971.9,5,11,12,10
3971.9,8,10,10,8
3971.9,6,6,6,4
3971.9,3,2,2,1
3971.9,1,0,0,1
3971.9,0,0,0,3
3971.9,3,3,4,7
3971.9,5,3,4,5
3971.91,5,3,2,3
3971.91,3,0,0,3
3971.91,2,0,0,2
3971.91,3,0,0,2
3971.91,4,2,1,4
3971.91,5,3,0,2
3971.91,5,2,0,2
3971.91,4,2,0,3
3971.91,3,-2,-1,6
3971.91,5,0,0,8
3971.91,7,0,-1,5
3971.91,6,-3,-3,4
3971.91,7,1,1,7
3971.91,9,5,4,8
3971.91,8,5,5,7
3971.91,6,5,3,3
3971.91,3,3,3,1
3971.92,2,4,3,1
3971.92,2,6,4,0
3971.92,1,7,5,-2
3971.92,0,9,6,-2
3971.92,-1,8,5,-4
3971.92,-2,7,5,-4
3971.92,-3,5,3,-5
3971.92,-4,4,1,-6
3971.92,-3,4,2,-4
3971.92,-2,3,2,-1
3971.92,0,2,2,0
3971.92,1,2,2,1
3971.92,2,3,1,2
3971.92,4,3,1,2
3971.92,5,4,3,5
3971.92,7,6,5,6
3971.92,7,6,6,7
3971.93,6,5,6,6
3971.93,5,4,6,7
3971.93,3,2,4,5
3971.93,2,0,2,2
3971.93,1,-2,-1,0
3971.93,0,-1,-3,0
3971.93,1,0,-1,0
3971.93,3,1,0,2
3971.93,3,0,0,3
3971.93,4,-3,-2,6
3971.93,5,-2,-1,8
3971.93,8,0,0,8
3971.93,9,0,0,8
3971.93,10,3,2,9
3971.93,9,4,4,7
3971.93,9,7,4,5
3971.93,7,6,4,2
3971.93,3,5,3,0
3971.94,3,4,1,-1
3971.94,2,7,3,-2
3971.94,0,6,3,-4
3971.94,-1,7,5,-4
3971.94,-1,7,5,-4
3971.94,-1,9,5,-4
3971.94,-2,6,4,-4
3971.94,-1,6,4,-3
3971.94,-2,4,4,-2
3971.94,-3,1,1,-2
