Program Time [s],data 0,data 1,data 2,data 3
352.242,4,1,3,7
352.243,6,1,3,8
352.244,5,-1,0,7
352.244,5,-1,0,5
352.245,4,0,0,5
352.245,4,0,0,5
352.246,6,2,1,5
352.246,6,3,1,5
352.247,7,5,3,4
352.248,6,5,2,2
352.248,4,5,2,0
352.249,3,4,3,0
352.249,3,6,3,0
352.25,3,8,5,-1
352.25,1,7,4,-2
352.251,0,5,1,-5
352.252,-2,4,0,-5
352.252,-1,5,2,-4
352.253,-1,6,3,-3
352.253,0,7,5,-1
352.254,0,6,5,0
352.254,0,5,5,1
352.255,2,5,4,1
352.256,2,4,4,2
352.256,2,4,3,2
352.257,2,2,2,2
352.257,2,3,2,2
352.258,2,0,1,2
352.258,2,1,0,3
352.259,4,2,2,4
352.26,4,2,2,5
352.26,5,1,1,4
352.261,4,0,1,4
352.261,4,0,0,3
352.262,4,0,0,3
352.263,5,2,0,4
352.263,6,1,0,5
352.264,6,0,0,6
352.264,6,0,2,7
352.265,6,1,2,6
352.265,6,0,1,7
352.266,6,2,2,4
352.267,5,2,1,4
352.267,5,4,2,3
352.268,5,4,1,0
352.268,2,3,2,0
352.269,2,3,2,0
352.269,3,6,4,0
352.27,2,7,4,0
352.271,2,8,5,0
352.271,1,8,6,-1
352.272,0,6,5,-3
352.272,-2,4,3,-4
352.273,-2,3,2,-3
352.273,-2,3,1,-3
352.274,-2,3,1,-1
352.275,0,4,3,0
352.275,3,5,4,1
352.276,2,3,2,1
352.276,2,4,4,4
352.277,4,3,4,4
352.277,4,3,4,5
352.278,4,3,3,4
352.279,3,1,2,4
352.279,3,1,0,3
352.28,3,1,2,5
352.28,4,1,1,4
352.281,4,0,-1,1
352.281,4,0,0,3
352.282,5,2,1,4
352.283,5,1,2,6
352.283,6,1,0,5
352.284,5,0,0,5
352.284,6,0,0,6
352.285,7,1,1,6
352.286,7,1,1,7
352.286,7,2,2,6
352.287,7,3,1,3
352.287,4,3,2,3
352.288,3,4,3,3
352.288,3,4,4,3
352.289,2,4,1,0
352.29,1,5,3,-1
352.29,0,6,4,-2
352.291,-1,5,3,-3
352.291,-2,5,4,-4
352.292,-2,6,3,-5
352.292,-2,5,3,-4
352.293,-2,5,3,-2
352.294,0,5,2,-2
352.294,0,4,2,-1
352.295,2,6,4,2
352.295,5,7,6,4
352.296,5,5,5,4
352.296,4,5,3,3
352.297,2,1,2,2
352.298,3,2,2,4
352.298,4,2,2,4
352.299,4,2,1,3
352.299,3,1,0,4
352.3,3,1,1,4
352.3,3,1,2,5
352.301,4,0,2,4
352.302,4,0,0,2
352.302,4,0,-1,2
352.303,3,0,-1,2
352.303,4,0,-1,4
352.304,6,0,0,5
352.304,8,2,3,8
352.305,7,4,6,9
352.306,7,3,6,8
352.306,5,0,2,5
352.307,4,0,0,1
352.307,1,0,0,0
352.308,1,1,0,0
352.308,2,3,1,0
352.309,2,6,2,0
352.31,3,7,4,0
352.31,3,9,6,0
352.311,1,9,5,-2
352.311,0,6,3,-3
352.312,0,7,5,-2
352.312,0,5,3,-3
352.313,0,5,3,-3
352.314,-1,4,2,-2
352.314,-1,4,4,0
352.315,1,3,4,2
352.315,2,4,4,2
352.316,2,4,3,2
352.316,2,2,1,2
352.317,2,2,2,4
352.318,4,3,3,4
352.318,4,2,2,4
352.319,4,1,1,3
352.319,4,0,0,2
352.32,3,1,0,3
352.321,5,1,0,4
352.321,5,2,0,4
352.322,5,1,1,4
352.322,6,2,0,4
352.323,5,0,0,4
352.323,6,0,0,5
352.324,5,0,0,6
352.325,7,2,2,7
352.325,7,0,0,5
352.326,7,2,2,6
352.326,6,3,5,7
352.327,5,3,5,5
352.327,4,4,3,2
352.328,2,2,1,0
352.329,0,2,1,-1
352.329,0,3,1,-1
352.33,1,5,3,-1
352.33,1,7,3,-1
352.331,1,8,3,-2
352.331,2,8,4,-3
352.332,1,8,5,-1
352.333,0,7,4,-2
352.333,0,5,4,-1
352.334,0,4,3,0
352.334,0,4,3,0
352.335,0,2,2,0
352.335,0,1,2,0
352.336,0,2,1,1
352.337,2,3,3,3
352.337,4,4,4,5
352.338,5,4,3,3
352.338,2,1,1,3
352.339,2,1,2,4
352.339,4,1,1,4
352.34,5,2,2,5
352.341,6,2,2,4
352.341,4,1,0,3
352.342,4,0,0,3
352.342,5,2,1,5
352.343,5,1,1,5
352.344,5,-1,-1,4
352.344,4,-3,-3,3
352.345,4,0,0,5
352.345,5,0,2,7
352.346,9,4,4,7
352.346,7,4,2,4
352.347,4,3,1,2
352.348,4,5,2,1
352.348,2,5,2,0
352.349,2,5,3,0
352.349,2,6,5,0
352.35,3,8,5,0
352.35,2,8,4,-3
352.351,0,7,4,-3
352.352,0,6,3,-3
352.352,-1,5,4,-2
352.353,-2,4,2,-3
352.353,-1,4,2,-2
352.354,-1,3,1,-1
352.354,0,3,1,0
352.355,1,3,3,0
352.356,2,4,4,3
352.356,4,6,8,6
352.357,4,4,5,6
352.357,3,2,3,3
352.358,1,0,0,1
352.358,2,0,0,3
352.359,3,0,1,3
352.36,3,0,1,3
352.36,3,1,1,4
352.361,5,1,2,5
352.361,5,2,1,5
352.362,4,1,0,4
352.362,5,1,1,5
352.363,5,0,0,6
352.364,5,0,0,5
352.364,5,0,0,5
352.365,5,0,0,5
352.365,5,1,1,6
352.366,7,3,3,6
352.366,7,5,3,5
352.367,7,5,2,2
352.368,4,3,1,0
352.368,2,3,1,0
352.369,2,5,2,0
352.369,2,6,3,-1
352.37,1,7,4,-1
352.37,0,7,4,-2
352.371,0,7,4,-3
352.372,-1,6,2,-3
352.372,-1,6,4,-1
352.373,0,6,6,0
352.373,0,6,5,0
352.374,0,3,3,-1
352.375,0,2,1,0
352.375,0,3,3,0
352.376,1,3,3,1
352.376,2,2,2,3
352.377,3,2,2,3
352.377,3,2,1,3
352.378,4,2,2,3
352.379,4,2,2,4
352.379,4,2,2,4
352.38,4,0,1,5
352.38,4,1,1,5
352.381,5,1,1,5
352.381,6,1,2,5
352.382,5,3,3,5
352.383,5,1,0,4
352.383,2,-2,-2,4
352.384,3,-1,0,4
352.384,5,0,0,5
352.385,6,1,0,5
352.385,6,2,2,6
352.386,7,3,2,5
352.387,6,3,0,0
352.387,5,4,0,0
352.388,3,5,1,1
352.388,5,6,5,2
352.389,6,9,5,2
352.389,3,7,4,0
352.39,3,8,4,-1
352.391,0,6,3,-3
352.391,0,5,4,-2
352.392,0,5,1,-3
352.392,-1,4,2,-3
352.393,0,6,4,-1
352.393,-1,3,3,-1
352.394,-2,2,2,0
352.395,0,2,3,0
352.395,0,4,4,1
352.396,1,2,1,0
352.396,1,2,0,0
352.397,0,2,3,2
352.397,3,3,5,6
352.398,5,4,5,7
352.399,6,4,4,6
352.399,4,2,2,5
352.4,5,1,3,5
352.4,4,0,0,4
352.401,4,0,0,4
352.401,5,1,0,4
352.402,5,1,1,5
352.403,5,1,0,4
352.403,5,0,0,5
352.404,4,-1,-1,4
352.404,5,0,1,5
352.405,5,0,0,5
352.406,5,0,1,5
352.406,5,3,3,5
352.407,7,4,3,3
352.407,5,4,3,2
352.408,3,5,3,1
352.408,2,4,2,0
352.409,3,6,3,0
352.41,1,7,4,-1
352.41,0,6,4,-1
352.411,0,8,5,-1
352.411,1,7,4,-3
352.412,-1,5,2,-3
352.412,-1,4,2,-3
352.413,0,4,2,-2
352.414,0,3,2,-1
352.414,0,3,2,0
352.415,2,5,4,1
352.415,2,5,4,2
352.416,4,4,3,2
352.416,3,4,4,3
352.417,3,3,2,2
352.418,2,2,2,3
352.418,3,2,2,3
352.419,3,0,0,2
352.419,2,0,0,4
352.42,4,1,0,4
352.42,5,2,1,4
352.421,5,2,1,4
352.422,5,2,1,5
352.422,5,1,0,4
352.423,4,0,0,4
352.423,4,-1,0,4
352.424,4,0,0,6
352.424,6,0,0,6
352.425,6,0,1,6
352.426,8,3,2,7
352.426,7,4,3,4
352.427,6,4,3,2
352.427,4,4,3,2
352.428,4,5,2,1
352.429,3,4,2,0
352.429,3,7,3,-1
352.43,0,7,3,-2
352.43,0,7,3,-3
352.431,0,7,3,-3
352.431,0,7,4,-3
352.432,0,7,6,0
352.433,0,6,7,0
352.433,-1,3,4,-1
352.434,-2,1,2,-1
352.434,-1,2,2,0
352.435,0,3,3,0
352.435,0,3,3,1
352.436,1,3,3,3
352.437,3,4,2,3
352.437,3,3,1,2
352.438,3,1,0,2
352.438,3,1,2,5
352.439,6,3,3,5
352.439,6,2,0,4
352.44,6,2,1,4
352.441,5,2,1,5
352.441,5,2,1,5
352.442,4,1,1,5
352.442,4,0,1,5
352.443,4,0,0,6
352.443,5,-1,-1,4
352.444,5,-1,0,5
352.445,5,0,0,5
352.445,6,2,2,6
352.446,8,4,3,5
352.446,6,4,1,3
352.447,4,3,1,1
352.447,3,3,1,0
352.448,3,5,2,1
352.449,3,5,4,0
352.449,3,7,4,0
352.45,1,6,3,-2
352.45,0,7,4,-2
352.451,0,7,5,-1
352.452,0,7,6,-1
352.452,0,6,3,-4
352.453,-3,2,1,-4
352.453,-3,2,0,-2
352.454,-1,2,2,0
