Program Time [s],data 0,data 1,data 2,data 3
3998.71,0,2,0,-2
3998.71,-1,1,1,0
3998.71,2,7,5,1
3998.71,3,9,7,1
3998.71,2,8,5,-2
3998.71,0,6,4,-3
3998.71,-1,4,3,-2
3998.71,0,6,4,0
3998.71,-1,1,-1,-4
3998.71,-1,0,-3,-3
3998.71,0,1,0,0
3998.71,3,5,3,4
3998.71,5,4,3,4
3998.71,6,5,4,6
3998.72,7,5,4,6
3998.72,5,3,2,4
3998.72,5,4,2,3
3998.72,5,5,5,6
3998.72,6,5,6,7
3998.72,5,4,6,7
3998.72,2,0,4,5
3998.72,0,-2,1,3
3998.72,1,0,1,3
3998.72,1,0,0,0
3998.72,0,-3,-6,-3
3998.72,-1,-7,-10,-4
3998.72,2,-2,-6,0
3998.72,7,2,0,6
3998.72,9,4,3,10
3998.72,13,10,8,11
3998.72,11,7,5,8
3998.73,8,5,3,3
3998.73,4,3,0,0
3998.73,2,4,1,0
3998.73,2,4,2,2
3998.73,4,7,4,0
3998.73,3,7,3,-2
3998.73,0,6,4,-3
3998.73,-1,6,5,-2
3998.73,0,8,7,-1
3998.73,0,6,5,-2
3998.73,-2,2,0,-5
3998.73,-4,0,0,-3
3998.73,-2,0,1,0
3998.73,0,3,5,4
3998.73,3,5,7,6
3998.73,3,4,5,3
3998.73,1,1,3,2
3998.74,1,1,3,3
3998.74,3,2,1,3
3998.74,4,2,1,2
3998.74,3,2,0,2
3998.74,3,0,-1,3
3998.74,5,3,2,5
3998.74,6,2,0,4
3998.74,6,3,1,4
3998.74,6,3,1,4
3998.74,5,5,2,3
3998.74,4,4,5,5
3998.74,3,1,4,6
3998.74,2,-2,0,4
3998.74,1,-5,-4,3
3998.74,4,-2,-2,4
3998.74,5,0,-1,3
3998.74,6,2,1,6
3998.74,8,5,3,6
3998.75,8,6,3,3
3998.75,6,5,1,1
3998.75,4,5,2,0
3998.75,3,5,3,0
3998.75,3,7,4,0
3998.75,3,8,5,0
3998.75,2,9,4,-3
3998.75,0,5,3,-4
