Program Time [s],data 0,data 1,data 2,data 3
10276.6,3,2,1,2
10276.6,2,1,1,2
10276.6,3,1,1,3
10276.6,3,1,1,5
10276.6,5,2,3,5
10276.6,7,8,6,5
10276.6,7,10,8,4
10276.6,5,5,4,2
10276.6,2,4,2,1
10276.6,4,6,5,1
10276.6,1,3,3,0
10276.6,0,1,0,-1
10276.6,0,0,0,0
10276.6,0,1,0,0
10276.6,0,1,0,1
10276.6,1,0,0,0
10276.6,1,1,1,2
10276.6,5,4,3,5
10276.6,7,6,5,5
10276.6,7,6,5,4
10276.6,5,6,3,2
10276.6,3,4,4,3
10276.6,3,4,2,1
10276.6,2,2,1,1
10276.6,1,0,0,0
10276.6,1,0,-1,0
10276.6,1,0,0,2
10276.6,3,1,0,4
10276.6,5,2,1,3
10276.6,5,3,2,3
10276.6,5,5,4,3
10276.6,3,4,3,3
10276.6,3,4,3,2
10276.6,4,6,5,3
10276.6,2,2,2,0
10276.6,0,1,1,1
10276.6,0,1,2,3
10276.6,2,1,0,2
10276.6,3,1,0,2
10276.6,3,2,0,2
10276.6,4,4,3,4
10276.6,5,6,4,4
10276.6,6,6,4,3
10276.6,3,4,3,1
10276.6,1,2,2,1
10276.6,2,2,2,1
10276.6,2,2,1,1
10276.6,1,2,2,1
10276.6,2,3,3,3
10276.6,3,4,2,1
10276.6,1,2,2,1
10276.6,2,3,2,2
10276.6,2,3,3,2
10276.6,2,2,1,1
10276.6,2,2,1,1
10276.6,2,2,1,1
10276.6,3,4,2,2
10276.7,4,3,1,2
10276.7,3,2,0,1
10276.7,3,2,-1,0
10276.7,3,3,1,2
10276.7,5,5,3,3
10276.7,5,6,3,3
10276.7,4,5,3,2
10276.7,3,4,3,2
10276.7,2,3,2,2
10276.7,2,2,1,1
10276.7,1,1,0,1
10276.7,1,1,2,2
10276.7,3,3,2,2
10276.7,3,4,3,3
10276.7,4,5,3,2
10276.7,3,3,2,2
10276.7,2,2,2,2
10276.7,3,3,3,4
10276.7,3,3,3,4
10276.7,3,2,2,3
10276.7,3,3,2,2
10276.7,2,1,0,2
10276.7,2,2,1,2
10276.7,2,2,2,2
10276.7,3,2,1,1
10276.7,3,3,3,3
10276.7,4,5,4,2
10276.7,4,5,3,2
10276.7,3,3,2,1
10276.7,1,1,0,0
10276.7,1,2,1,1
10276.7,2,2,1,2
10276.7,3,2,1,0
10276.7,1,0,0,1
10276.7,3,0,0,2
10276.7,3,1,1,3
10276.7,6,4,2,4
10276.7,7,6,4,5
10276.7,6,7,6,4
10276.7,4,6,5,3
10276.7,4,5,3,1
10276.7,2,3,2,0
10276.7,0,3,2,0
10276.7,0,1,1,0
10276.7,0,2,2,0
10276.7,1,3,2,0
10276.7,1,4,3,1
10276.7,1,4,3,1
10276.7,1,2,2,1
10276.7,1,1,0,2
10276.7,3,2,1,2
10276.7,3,3,2,3
10276.7,4,4,3,3
10276.7,5,5,3,3
10276.7,4,5,4,3
10276.7,3,4,2,1
10276.7,2,2,2,1
10276.7,2,3,2,2
10276.7,2,2,2,2
10276.7,3,2,1,2
10276.7,3,2,1,1
10276.7,2,2,1,2
10276.7,3,3,3,3
10276.7,3,3,2,2
10276.7,3,3,3,3
10276.7,4,6,4,2
10276.7,4,5,3,1
10276.7,2,3,1,0
10276.7,1,1,0,0
10276.7,1,2,0,1
10276.7,3,1,0,1
10276.7,3,2,1,2
10276.7,4,4,3,4
10276.7,5,4,3,3
10276.7,4,3,2,4
10276.7,5,3,2,3
10276.7,5,4,3,2
10276.7,4,5,4,0
10276.7,2,5,3,0
10276.7,0,3,2,0
10276.7,0,2,1,0
10276.7,0,0,0,0
10276.7,0,2,1,1
10276.7,2,2,3,4
10276.7,3,1,1,3
10276.7,2,0,1,4
10276.7,4,2,2,5
10276.7,6,6,6,7
10276.7,8,7,6,6
10276.7,5,5,4,2
10276.7,3,1,1,1
10276.7,2,1,0,0
10276.7,1,0,0,0
10276.7,0,1,0,1
10276.7,2,2,2,2
10276.7,4,4,2,2
10276.7,3,2,0,1
10276.7,3,1,0,1
10276.7,3,3,2,2
10276.7,4,6,5,4
10276.7,5,6,5,3
10276.7,4,4,3,1
10276.7,2,3,2,1
10276.7,2,2,1,0
10276.7,2,2,1,1
10276.7,2,3,2,2
10276.7,3,4,2,1
10276.7,3,5,2,1
10276.7,2,2,1,1
10276.7,2,2,1,0
10276.7,3,4,2,1
10276.7,3,3,1,1
10276.7,2,3,2,2
10276.7,3,3,2,1
10276.7,2,3,3,3
10276.7,2,3,4,5
10276.7,3,3,3,3
10276.7,2,1,1,0
10276.7,1,1,0,1
10276.7,2,2,2,2
10276.7,3,4,4,3
10276.7,4,4,4,3
10276.7,3,3,3,3
10276.7,3,2,2,1
10276.7,2,2,2,2
10276.7,2,3,2,2
10276.7,3,3,3,3
10276.7,3,3,2,2
10276.7,3,3,2,2
10276.7,2,2,1,1
10276.7,2,2,1,2
10276.7,3,2,1,1
10276.7,2,3,2,2
10276.7,3,3,2,2
10276.7,3,5,4,2
10276.7,3,5,3,2
10276.7,2,2,1,1
10276.7,1,2,2,2
10276.7,3,4,2,2
10276.7,2,3,1,1
10276.7,2,2,1,1
10276.7,2,4,3,2
10276.7,3,3,2,2
10276.7,4,5,2,2
10276.7,3,5,3,1
10276.7,2,2,1,1
10276.7,1,1,0,1
10276.7,3,3,1,1
10276.7,2,3,2,1
10276.7,2,2,1,1
10276.7,1,2,1,2
10276.7,2,1,2,4
10276.7,5,3,2,4
10276.7,4,2,1,3
10276.7,4,3,1,2
10276.7,4,3,3,4
10276.7,6,6,5,5
10276.7,6,7,7,4
10276.7,4,5,4,1
10276.7,2,6,6,1
10276.7,1,3,3,0
10276.7,0,2,1,-1
10276.7,0,2,1,0
10276.7,0,1,1,0
10276.7,0,1,0,0
10276.7,0,2,2,1
10276.7,2,3,2,1
10276.7,3,4,3,3
10276.7,3,2,2,2
10276.7,3,3,2,2
10276.7,3,3,2,3
10276.7,4,4,2,2
10276.7,3,3,2,2
10276.7,3,2,0,0
10276.8,2,0,-2,0
10276.8,4,1,0,2
10276.8,5,3,2,4
10276.8,7,3,3,5
10276.8,5,2,1,4
10276.8,7,4,3,5
10276.8,7,8,6,3
10276.8,5,7,5,2
10276.8,2,3,3,0
10276.8,1,3,2,0
10276.8,0,2,2,0
10276.8,0,1,2,0
10276.8,0,1,1,0
10276.8,0,0,1,0
