Program Time [s],data 0,data 1,data 2,data 3
13450.2,0,2,1,0
13450.2,0,2,1,0
13450.2,0,0,0,0
13450.2,0,-2,-2,1
13450.2,1,-3,-2,3
13450.2,4,-1,0,6
13450.2,7,2,2,7
13450.2,8,5,4,8
13450.2,9,6,5,7
13450.2,8,7,5,6
13450.2,6,7,5,4
13450.2,4,5,4,2
13450.2,2,5,3,0
13450.2,0,3,2,-1
13450.2,0,2,1,-1
13450.2,0,1,0,-1
13450.2,0,0,0,0
13450.2,0,0,0,0
13450.2,2,2,1,2
13450.2,3,2,1,2
13450.2,2,2,2,3
13450.2,3,1,0,4
13450.2,5,2,2,5
13450.2,8,6,5,5
13450.2,7,7,6,6
13450.2,8,11,8,4
13450.2,5,9,7,1
13450.2,1,5,2,-2
13450.2,-1,1,0,-3
13450.2,-2,0,0,-3
13450.2,-2,0,0,-2
13450.2,-1,0,0,0
13450.2,0,1,0,0
13450.2,2,1,1,3
13450.2,3,3,3,4
13450.2,5,3,3,4
13450.2,4,1,0,2
13450.2,3,-1,0,4
13450.2,5,1,1,6
13450.2,7,4,3,6
13450.2,7,5,4,6
13450.2,6,5,5,4
13450.2,6,6,4,4
13450.2,4,4,3,2
13450.2,2,3,2,0
13450.2,0,1,0,0
13450.2,1,2,2,1
13450.2,2,3,3,2
13450.2,2,3,2,1
13450.2,1,2,1,0
13450.2,1,1,0,1
13450.2,2,2,1,2
13450.2,3,4,3,2
13450.2,3,4,3,2
13450.2,3,4,4,3
13450.2,4,5,4,3
13450.2,6,9,6,3
13450.2,3,6,5,0
13450.2,0,1,0,-1
13450.2,0,0,0,-1
13450.2,0,0,0,0
13450.2,-1,0,2,2
13450.2,0,1,3,4
13450.2,3,3,4,6
13450.2,5,3,3,5
13450.2,5,2,2,4
13450.2,5,5,3,3
13450.2,7,6,3,2
13450.2,6,6,2,1
13450.2,4,4,0,0
13450.3,1,2,-1,-1
13450.3,0,0,-1,-1
13450.3,0,1,0,0
13450.3,1,2,2,2
13450.3,3,3,2,2
13450.3,4,3,2,3
13450.3,4,4,4,4
13450.3,5,5,3,3
13450.3,4,4,4,4
13450.3,4,4,2,3
13450.3,4,3,3,2
13450.3,2,1,1,1
13450.3,1,2,1,2
13450.3,3,4,3,2
13450.3,2,3,3,2
13450.3,2,1,1,2
13450.3,2,0,0,1
13450.3,3,2,1,1
13450.3,3,5,5,3
13450.3,6,11,10,5
13450.3,5,10,7,1
13450.3,0,3,1,-1
13450.3,-1,-1,-2,-3
13450.3,-1,0,-1,-1
13450.3,0,2,1,1
13450.3,2,3,2,2
13450.3,3,4,3,4
13450.3,5,4,3,3
13450.3,4,2,1,2
13450.3,3,2,2,3
13450.3,4,3,2,3
13450.3,4,5,3,4
13450.3,5,4,3,3
13450.3,4,2,0,1
13450.3,1,1,0,0
13450.3,1,1,2,2
13450.3,3,4,3,3
13450.3,4,4,3,2
13450.3,2,2,2,1
13450.3,2,1,0,2
13450.3,2,2,1,2
13450.3,3,3,2,3
13450.3,4,4,4,3
13450.3,4,3,3,2
13450.3,3,3,2,1
13450.3,1,2,1,1
13450.3,2,3,3,3
13450.3,4,3,2,3
13450.3,4,3,2,2
13450.3,3,4,2,2
13450.3,3,4,3,2
13450.3,3,3,2,2
13450.3,2,3,2,2
13450.3,3,3,2,1
13450.3,2,2,1,1
13450.3,3,3,2,1
13450.3,3,6,4,2
13450.3,3,4,3,1
13450.3,2,4,2,1
13450.3,2,3,1,0
13450.3,1,3,1,0
13450.3,1,2,1,1
13450.3,2,1,1,2
13450.3,3,1,0,3
13450.3,3,1,1,3
13450.3,5,4,3,4
13450.3,5,5,4,3
13450.3,4,3,2,1
13450.3,2,2,2,1
13450.3,3,3,3,3
13450.3,2,2,2,2
13450.3,1,0,0,2
13450.3,3,1,1,3
13450.3,4,4,3,4
13450.3,5,4,3,3
13450.3,3,3,2,1
13450.3,2,2,1,2
13450.3,3,4,3,2
13450.3,2,4,3,3
13450.3,3,4,3,2
13450.3,2,2,1,2
13450.3,1,0,0,2
13450.3,3,1,2,3
13450.3,5,4,3,3
13450.3,4,5,5,3
13450.3,3,6,4,2
13450.3,2,2,2,0
13450.3,0,1,0,0
13450.3,1,2,1,2
13450.3,3,4,3,3
13450.3,5,7,5,2
13450.3,4,7,5,2
13450.3,2,4,3,1
13450.3,1,1,0,0
