Program Time [s],data 0,data 1,data 2,data 3
128.134,0,3,1,-1
128.134,0,2,0,-1
128.135,0,0,0,0
128.135,0,0,0,0
128.136,0,0,0,0
128.136,1,1,1,2
128.137,3,1,1,3
128.138,3,1,0,4
128.138,4,1,0,4
128.139,4,0,0,4
128.139,5,0,1,5
128.14,5,2,4,8
128.14,6,4,5,9
128.141,8,6,4,6
128.142,8,6,4,3
128.142,4,4,4,2
128.143,1,0,1,1
128.143,0,0,0,1
128.144,4,3,1,3
128.144,7,7,3,3
128.145,7,7,3,2
128.146,5,5,1,0
128.146,3,2,0,-1
128.147,0,-3,-4,0
128.147,1,-1,-2,1
128.148,5,5,2,3
128.148,6,6,3,2
128.149,4,6,3,1
128.15,3,4,3,1
128.15,0,1,1,0
128.151,0,1,3,1
128.151,2,6,5,2
128.152,2,6,7,3
128.152,1,5,6,1
128.153,0,3,5,1
128.154,0,0,2,1
128.154,0,1,2,2
128.155,3,2,2,3
128.155,4,3,1,2
128.156,4,3,0,0
128.156,4,3,0,0
128.157,3,1,0,0
128.158,3,0,-1,1
128.158,1,0,0,2
128.159,3,0,1,4
128.159,3,-1,0,5
128.16,3,0,1,6
128.161,4,1,3,7
128.161,5,2,4,8
128.162,8,6,7,8
128.162,7,5,5,5
128.163,4,4,3,4
128.163,5,5,4,3
128.164,4,5,4,1
128.165,2,3,4,1
128.165,0,2,1,0
128.166,-1,0,0,0
128.166,-1,0,1,0
128.167,0,1,1,1
128.167,1,2,2,2
128.168,3,3,2,3
128.169,7,5,3,3
128.169,8,6,1,2
128.17,7,6,0,0
128.17,3,2,0,0
128.171,3,3,1,0
128.171,4,6,3,0
128.172,2,4,2,0
128.173,2,5,2,0
128.173,1,5,2,0
128.174,0,4,3,0
128.174,0,3,2,-1
128.175,-2,0,1,0
128.176,-1,0,0,1
128.176,1,0,2,3
128.177,4,2,3,5
128.177,5,1,1,5
128.178,6,1,1,5
128.178,6,1,1,5
128.179,7,2,1,5
128.18,6,1,0,6
128.18,7,3,0,5
128.181,7,4,2,5
128.181,7,5,3,4
128.182,6,5,2,2
128.182,3,2,2,1
128.183,2,2,2,1
128.183,0,2,3,2
128.184,1,2,3,2
128.185,1,2,2,1
128.185,0,2,2,2
128.186,2,2,2,3
128.186,4,3,2,3
128.187,5,4,2,3
128.188,4,5,2,1
128.188,4,4,1,1
128.189,3,3,0,0
128.189,1,2,0,1
128.19,3,3,1,1
128.19,3,3,1,1
128.191,5,6,5,2
128.192,5,7,4,1
128.192,3,6,4,0
128.193,1,4,2,0
128.193,0,3,2,-1
128.194,0,0,0,-1
128.194,0,0,0,0
128.195,0,0,0,0
128.196,0,1,2,2
128.196,3,3,2,3
128.197,3,2,3,4
128.197,3,1,0,3
128.198,4,1,0,4
128.198,4,1,1,4
128.199,5,1,1,5
128.2,5,1,2,6
128.2,5,2,2,6
128.201,5,2,2,5
128.201,5,4,3,5
128.202,5,4,4,4
128.202,5,4,5,4
128.203,4,6,5,3
128.204,3,5,3,2
128.204,2,3,1,1
128.205,3,3,1,0
128.205,3,3,0,0
128.206,3,4,1,0
128.206,4,5,1,0
128.207,3,3,0,-1
128.208,0,1,0,-1
128.208,0,0,0,0
128.209,1,1,0,1
128.209,1,1,2,4
128.21,4,3,2,3
128.21,3,3,2,4
128.211,5,6,5,6
128.212,7,8,6,4
128.212,5,7,4,2
128.213,3,8,4,0
128.213,1,4,3,0
128.214,0,1,1,-1
128.215,0,1,0,0
128.215,0,0,0,0
128.216,0,0,0,0
128.216,2,0,0,3
128.217,2,1,0,3
128.217,2,0,0,4
128.218,3,0,0,5
128.219,4,0,1,6
128.219,7,2,2,7
128.22,7,2,1,7
128.22,7,3,3,7
128.221,8,5,4,6
128.221,8,6,4,5
128.222,7,7,5,3
128.223,4,4,3,1
128.223,3,3,1,0
128.224,1,1,0,0
128.224,1,2,0,0
128.225,0,1,0,0
128.225,0,2,2,0
128.226,0,1,2,2
128.227,1,2,3,2
128.227,1,2,3,3
128.228,3,3,3,3
128.228,3,3,2,2
128.229,3,3,3,3
128.229,4,2,2,2
128.23,4,2,1,1
128.231,4,5,3,2
128.231,6,8,5,2
128.232,3,5,3,0
128.232,0,3,3,0
128.233,0,2,4,0
128.233,-2,0,3,0
128.234,-3,0,4,3
128.235,0,1,4,4
128.235,2,2,2,4
128.236,4,4,2,3
128.236,6,6,3,5
128.237,8,7,1,2
128.238,7,4,-1,0
128.238,2,0,-4,-1
128.239,0,-2,-4,0
128.239,1,-1,-2,1
128.24,3,0,0,5
128.24,6,2,1,6
128.241,8,4,3,7
128.242,9,7,5,7
128.242,9,7,4,6
128.243,7,6,3,2
128.243,2,2,2,1
128.244,1,1,2,1
128.244,0,0,2,2
128.245,0,0,2,2
128.246,1,1,3,3
128.246,4,4,4,4
128.247,5,5,4,3
128.247,5,5,2,1
128.248,4,3,0,0
128.248,3,2,-1,0
128.249,4,3,0,0
128.25,1,1,0,-1
128.25,0,0,0,0
128.251,1,3,3,2
128.251,4,8,6,4
128.252,4,8,7,3
128.252,3,6,6,1
128.253,2,6,5,1
128.254,1,4,3,-1
128.254,-1,2,3,0
128.255,-1,1,1,0
128.255,0,1,0,1
128.256,2,1,1,1
128.256,2,2,0,1
128.257,2,1,0,1
128.258,4,1,0,2
128.258,3,0,0,3
128.259,4,0,-1,4
128.259,5,0,0,4
128.26,6,2,2,7
128.261,7,4,4,8
128.261,8,3,3,7
128.262,8,3,2,7
128.262,9,7,5,5
128.263,7,8,6,3
128.263,5,7,5,2
128.264,2,4,3,0
128.264,1,2,1,0
128.265,0,0,0,-1
128.266,0,0,-1,-1
128.266,0,1,0,1
128.267,2,2,2,2
128.267,3,2,1,3
128.268,3,1,0,2
128.269,2,1,1,1
128.269,1,2,2,3
128.27,4,4,4,5
128.27,4,4,4,5
128.271,6,6,5,2
128.271,4,6,4,2
128.272,4,6,4,2
128.273,3,6,3,1
128.273,3,5,1,0
128.274,1,2,0,-2
128.274,0,1,0,-1
128.275,0,1,0,-2
128.275,0,2,1,0
128.276,0,3,3,2
128.277,1,2,1,1
128.277,0,-1,-1,0
128.278,0,-4,-2,2
128.278,1,-3,0,5
128.279,5,0,2,8
128.279,7,2,4,9
128.28,8,5,6,9
128.281,8,6,6,8
128.281,7,5,6,7
128.282,7,6,5,5
128.282,5,4,3,4
128.283,4,3,1,0
128.283,2,2,0,0
128.284,2,2,0,0
128.285,2,3,1,0
128.285,1,2,0,0
128.286,1,1,0,0
128.286,2,2,0,0
128.287,2,2,0,1
128.287,3,2,1,1
128.288,2,3,2,2
128.289,4,4,2,2
128.289,3,3,3,3
128.29,3,2,2,2
128.29,3,3,2,2
128.291,4,6,4,3
128.291,6,9,6,4
128.292,5,8,5,0
128.293,2,5,3,0
128.293,1,3,1,-1
128.294,-1,2,0,-2
128.294,-1,0,0,-1
128.295,0,0,0,0
128.295,0,1,0,1
