Program Time [s],data 0,data 1,data 2,data 3
158.72,0,0,-1,-1
158.721,0,1,0,-1
158.721,1,3,2,0
158.722,0,1,0,0
158.722,0,1,1,0
158.723,0,0,1,1
158.724,1,1,3,3
158.724,2,1,3,4
158.725,3,3,3,5
158.725,5,4,4,4
158.726,5,5,5,4
158.726,7,10,7,5
158.727,9,10,5,2
158.728,8,9,2,-1
158.728,4,6,0,-4
158.729,-1,1,-1,-5
158.729,-4,-1,-2,-4
158.73,-3,-2,-2,-2
158.73,0,0,0,0
158.731,0,1,1,1
158.732,1,1,2,4
158.732,2,0,1,4
158.733,2,0,1,4
158.733,4,0,2,6
158.734,4,0,2,7
158.735,5,0,2,9
158.735,7,1,2,8
158.736,8,3,3,9
158.736,10,6,4,8
158.737,10,9,7,6
158.737,8,7,5,3
158.738,4,4,3,1
158.739,2,3,0,-1
158.739,0,1,0,-1
158.74,0,0,0,0
158.74,0,0,0,0
158.741,0,1,0,1
158.741,2,2,0,2
158.742,7,6,2,3
158.743,8,7,1,1
158.743,4,2,-1,0
158.744,1,0,0,0
158.744,1,1,0,0
158.745,2,2,1,2
158.745,1,2,3,3
158.746,3,5,6,4
158.747,5,8,8,5
158.747,5,8,7,2
158.748,2,4,4,0
158.748,1,5,4,0
158.749,0,4,2,0
158.749,0,2,1,0
158.75,-1,0,0,-1
158.751,-1,0,0,0
158.751,1,1,0,2
158.752,2,1,1,3
158.752,3,0,0,2
158.753,3,0,-1,3
158.753,3,0,0,4
158.754,5,0,1,6
158.755,7,0,0,7
158.755,7,2,2,7
158.756,7,4,3,8
158.756,7,5,4,7
158.757,8,7,6,6
158.757,7,6,5,5
158.758,5,5,4,2
158.759,3,4,2,0
158.759,0,2,2,0
158.76,1,2,0,0
158.76,1,2,0,0
158.761,1,2,0,0
158.761,2,3,1,0
158.762,2,2,0,0
158.763,2,1,0,0
158.763,2,2,1,1
158.764,2,3,2,2
158.764,3,2,2,3
158.765,3,2,2,3
158.765,3,2,2,2
158.766,3,5,6,4
158.767,4,8,8,4
158.767,2,6,7,3
158.768,2,5,4,1
158.768,2,4,3,0
158.769,1,2,1,-1
158.77,0,2,0,-1
158.77,0,2,1,0
158.771,1,2,0,0
158.771,2,1,0,0
158.772,2,0,-1,0
158.772,1,0,-1,1
158.773,2,-1,-1,3
158.773,4,0,0,4
158.774,5,0,0,5
158.775,4,0,1,7
158.775,6,3,4,8
158.776,7,3,5,8
158.776,8,5,5,8
158.777,9,7,6,7
158.778,7,6,5,4
158.778,5,6,3,2
158.779,5,6,3,1
158.779,5,7,1,0
158.78,3,4,-1,-5
158.78,-3,0,-1,-4
158.781,-3,-1,0,-1
158.782,-2,0,1,1
158.782,0,0,2,2
158.783,1,1,2,4
